"Paul Goldschmidt_ARI","Charlie Blackmon_COL","Jake Lamb_ARI","Nolan Arenado_COL","Cody Bellinger_LAD","David Peralta_ARI","AJ Pollock_ARI","George Springer_HOU","Carlos Correa_HOU","Corey Seager_LAD","Gregor Blanco_ARI","Jose Altuve_HOU","Ian Desmond_COL","DJ LeMahieu_COL","Brandon Drury_ARI","Michael Conforto_NYM","Mark Reynolds_COL","Chris Owings_ARI","JD Martinez_DET","Ben Gamel_SEA","Justin Turner_LAD","Yasiel Puig_LAD","Yonder Alonso_OAK","Ryon Healy_OAK","Jay Bruce_NYM","Chris Taylor_LAD","Yoenis Cespedes_NYM","David Dahl_COL","Nelson Cruz_SEA","Jean Segura_SEA","Mike Zunino_SEA","Joc Pederson_LAD","Trevor Story_COL","Robinson Cano_SEA","Jarrod Dyson_SEA","Alex Avila_DET","Chris Iannetta_ARI","Matt Joyce_OAK","Mitch Haniger_SEA","Nick Ahmed_ARI","Yasmany Tomas_ARI","Khris Davis_OAK","Miguel Cabrera_DET","Justin Upton_DET","Rey Fuentes_ARI","Carlos Beltran_HOU","Rajai Davis_OAK","Jed Lowrie_OAK","Gerardo Parra_COL","Chris Herrmann_ARI","Brian McCann_HOU","Ian Kinsler_DET","Adrian Gonzalez_LAD","Lucas Duda_NYM","Daniel Descalso_ARI","Marwin Gonzalez_HOU","Kyle Seager_SEA","Peter O'Brien_LAD","Carlos Gonzalez_COL","Jeremy Hazelbaker_ARI","Pat Valaika_COL","Victor Martinez_DET","Nicholas Castellanos_DET","David Wright_NYM","Curtis Granderson_NYM","Asdrubal Cabrera_NYM","Stephen Cardullo_COL","Raimel Tapia_COL","Marcus Semien_OAK","Derek Fisher_HOU","Danny Valencia_SEA","Neil Walker_NYM","Dustin Garneau_COL","Socrates Brito_ARI","Leonys Martin_SEA","Jose Reyes_NYM","Chase Utley_LAD","Kike Hernandez_LAD","Alexi Amarista_COL","Christian Walker_ARI","Josh Reddick_HOU","Stephen Vogt_OAK","Chad Pinder_OAK","Franklin Gutierrez_LAD","Tom Murphy_COL","Logan Forsythe_LAD","Tony Wolters_COL","Jordan Patterson_COL","Mark Canha_OAK","Travis d'Arnaud_NYM","Wilmer Flores_NYM","Trayce Thompson_LAD","Austin Barnes_LAD","Joey Wendle_OAK","Jose Iglesias_DET","DJ Peterson_SEA","Mikie Mahtook_DET","Yasmani Grandal_LAD","Andrew Toles_LAD","TJ Rivera_NYM","Willie Calhoun_LAD","Jake Marisnick_HOU","Yuli Gurriel_HOU","Andrew Romine_DET","Tyler Smith_SEA","Rob Segedin_LAD","Amed Rosario_NYM","Alex Verdugo_LAD","Jake Smolinski_OAK","Ryan LaMarre_OAK","Evan Gattis_HOU","Shawn O'Malley_SEA","Dixon Machado_DET","John Hicks_DET","JaCoby Jones_DET","Andre Ethier_LAD","Brandon Nimmo_NYM","Ryan Hanigan_COL","Cristhian Adames_COL","Norichika Aoki_HOU","JD Davis_HOU","Bruce Maxwell_OAK","Matt Chapman_OAK","Carlos Ruiz_SEA","Alex Presley_DET","Tyler Collins_DET","Boog Powell_SEA","Scott Van Slyke_LAD","Josh Phegley_OAK","Jaycob Brugman_OAK","Alex Bregman_HOU","Tuffy Gosewisch_SEA","Taylor Motter_SEA","Guillermo Heredia_SEA","Juan Lagares_NYM","Gavin Cecchini_NYM","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Jim Adduci_DET","James McCann_DET","Matt Reynolds_NYM","Kevin Plawecki_NYM","Jeff Mathis_ARI","Adam Rosales_OAK","Colin Moran_HOU","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Mike Freeman_LAD","Rene Rivera_NYM","Jaff Decker_OAK","Kyle Tucker_HOU","Brett Eibner_LAD","Juan Centeno_HOU","Renato Nunez_OAK","Teoscar Hernandez_HOU","Matt Olson_OAK","Tony Kemp_HOU","Franklin Barreto_OAK"
6.92690058479532,0,15.6578947368421,0,0,20.5571428571429,0,0,0,0,53.3973684210526,0,0,0,-4.24175824175824,0,0,31.9154411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8333333333333,0,0,-29.4166666666667,30.4,0,0,0,0,0,0,0,0,24.5,0,0,0,0,-12.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.231638418079096,-3.35904416212946,0,0,66.5471153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27793904209,0,0,0,0,-6.33012820512821,0,0,0,0,3.96280487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.91666666666667,0,0,0,0,0,0,0,0,0,0,-6.24734042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40307692307692,0,0,0,0,0,0,0,0,2.65465465465465,0,0,0,0,0,0,0,0,7.21052631578947,0,0,0,0,0,0,0,0,0,0,6.68922305764411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,0,0,0,0,0
0,10.9714285714286,0,20.4121621621622,0,0,0,0,0,0,0,0,57.0499325236167,8.70697012802276,0,0,1.68560606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65579710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0681818181818,0,0,0,0,0,0,0,0,0,3.23588709677419,0,-20.7,0,0,0,0,0,0,11.4,0,0,0,0,54.5714285714286,0,0,0,0,0,-4.88888888888889,0,0,0,0,0,0,0,-6.7047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.90268848626534,0,10.7429378531073,0,0,0,0,0,0,0,0,8.70697012802276,53.5782654680063,0,0,6.98888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69343434343434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6816091954023,0,0,0,0,0,0,0,0,0,4.86502177068215,0,13.3545454545455,0,0,0,0,0,2.5,-22.8,0,0,0,0,3.81904761904762,0,0,0,0,0,37.4909090909091,0,0,0,0,0,0,0,-1.88663663663664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7278664731495,0,15.7466666666667,0,0,33.7182926829268,15.9692307692308,0,0,0,-4.24175824175824,0,0,0,52.8451178451178,0,0,0.884848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5614035087719,0,0,8.41666666666667,17.2857142857143,0,0,0,0,0,0,0,0,6.86666666666667,0,0,0,0,-3.84313725490196,0,0,0,0,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8061224489796,0,0,0,0,0,0,0,0,-10.6843971631206,0,3.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62258064516129,0,0,0,0,0,0,0,0,0,0,-12.0666666666667,2.73015873015873,0,0,0,0,0,3.3,0,0,0,-2.12820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48571428571429,4.65527065527066,0,0,0,0,0,0,0,0,32.7549407114625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,0,0,0,0,0,0,2.83333333333333,-19.1666666666667,0,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0
0,20.9208754208754,0,10.8207792207792,0,0,0,0,0,0,0,0,1.68560606060606,6.98888888888889,0,0,74.5048396854204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03118393234672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01538461538462,0,0,0,0,0,0,0,0,0,15.3826530612245,0,20.280303030303,0,0,0,0,0,0.1,-15.7,0,0,0,0,2.06593406593407,0,0,0,0,0,21.4027777777778,0,0,0,0,0,0,0,12.1107954545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0461038961039,0,-6.38969521044993,0,0,1.50769230769231,-5.20229885057471,0,0,0,31.9154411764706,0,0,0,0.884848484848485,0,0,61.1810776942356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,0,-3.63636363636364,20.1966966966967,0,0,0,0,0,0,0,0,-21.4080882352941,0,0,0,0,11.8506493506494,0,0,0,0,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.582010582010582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.206451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5078947368421,0,0,0,0,0,0,37.1009852216749,34.1379310344828,0,0,0,0,0,0,0,18.1936758893281,0,0,0,0,0,0,0,0,0,33.5434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0940170940171,0,14.75,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,39.6805555555556,89.6666666666667,0,0,0,0,0,0,0,0,0,0,-5.40909090909091,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0961538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2510570824524,0,0,0,0,0,0,0,0,7.00924608819346,13.5233990147783,-3.60869565217391,0,0,12.3752228163993,3.90840840840841,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72314507198228,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3857142857143,0,0,0,0,0,0,0,15,-3.57241379310345,2.02773109243697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.4916666666667,0,0,0,0,10.2867746288799,0,0,0,0,0,0,0,0,0,0,42.116724738676,8.71621621621622,0,0,0,19.8421052631579,0,0,0,0,0,6.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2547619047619,0,0,0,0,0,0,21.2142857142857,0,20.1098901098901,0,0,0,0,0,0,6.92727272727273,0,0,0,0,6.1247311827957,12.6708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0,0,0,0,48.1251778093883,0,0,0,0,12.8616352201258,0,0,0,0,0,0,0,0,0,0,8.71621621621622,65.0804597701149,0,0,0,18.6292335115865,0,0,0,0,0,8.76851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555555555556,0,0,0,0,0,0,39.1666666666667,0,2.10833333333333,0,0,0,0,0,0,20.1060606060606,0,0,0,0,-3.77777777777778,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0680272108844,15.4690821256039,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20092915214866,0,0,0,-1.05411655874191,0,0,0,0,9.68253968253968,12.8096618357488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,-6.89047619047619,0.915584415584416,0,0,0,0,0,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0,0,22.0769230769231,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37741935483871,0,0,0,0,0,2.38181818181818,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4690821256039,86.7311513734658,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58985200845666,0,0,0,-1.09805764411028,0,0,0,0,6.12063492063492,18.6876623376623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,4.23123123123123,-10.3666666666667,0,0,0,0,0,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-15.5,155,0,0,0,0,0,5.42687747035573,17.0238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26346153846154,0,0,0,0,0,10.5454545454545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6843971631206,0,0,0,0,0,0,0,0,88.1736111111111,0,-22.0948616600791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2512820512821,0,0,0,0,0,0,0,0,0,0,-0.870286576168929,16.9122807017544,0,0,0,0,0,-10.7452830188679,0,0,0,0.357843137254902,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.3503787878788,12.4126050420168,0,0,0,0,0,0,0,0,-7.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,0,0,0,0,0,0,-9.16666666666667,-18.4,0,0,0,0,0,0,2.63076923076923,0,0,0,0,0,0,0,0,0
