"George Springer_HOU","Jose Altuve_HOU","Carlos Correa_HOU","Nelson Cruz_SEA","Anthony Rizzo_CHC","Kris Bryant_CHC","Miguel Sano_MIN","Marwin Gonzalez_HOU","Charlie Blackmon_COL","Nolan Arenado_COL","Carlos Beltran_HOU","Robinson Cano_SEA","Danny Valencia_SEA","Jean Segura_SEA","Max Kepler_MIN","Gerardo Parra_COL","DJ LeMahieu_COL","Javier Baez_CHC","Ian Desmond_COL","Mark Reynolds_COL","Ian Happ_CHC","Joe Mauer_MIN","Evan Gattis_HOU","Yuli Gurriel_HOU","Trevor Story_COL","Kyle Schwarber_CHC","Kyle Seager_SEA","Brian Dozier_MIN","Lorenzo Cain_KC","Josh Reddick_HOU","Mike Moustakas_KC","Whit Merrifield_KC","Alex Bregman_HOU","Carlos Gonzalez_COL","Jason Heyward_CHC","David Dahl_COL","Robbie Grossman_MIN","Willson Contreras_CHC","Ben Zobrist_CHC","Jarrod Dyson_SEA","Mike Zunino_SEA","Mitch Haniger_SEA","Jorge Bonifacio_KC","Jason Castro_MIN","Kennys Vargas_MIN","Ben Gamel_SEA","Taylor Motter_SEA","Eric Hosmer_KC","Jorge Soler_KC","Leonys Martin_SEA","Eddie Rosario_MIN","Brian McCann_HOU","Derek Fisher_HOU","Jon Jay_CHC","Addison Russell_CHC","Guillermo Heredia_SEA","Salvador Perez_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Pat Valaika_COL","Jorge Polanco_MIN","Byron Buxton_MIN","Norichika Aoki_HOU","Paulo Orlando_KC","Billy Burns_KC","Jake Marisnick_HOU","Cheslor Cuthbert_KC","Alexi Amarista_COL","Stephen Cardullo_COL","Tony Wolters_COL","Raimel Tapia_COL","Albert Almora_CHC","Brandon Moss_KC","Dustin Garneau_COL","Tommy La Stella_CHC","Eduardo Escobar_MIN","Tom Murphy_COL","Shawn O'Malley_SEA","Ryan O'Hearn_KC","Carlos Ruiz_SEA","Chris Gimenez_MIN","Boog Powell_SEA","Terrance Gore_KC","Ryan Hanigan_COL","Tuffy Gosewisch_SEA","Alex Gordon_KC","Alcides Escobar_KC","Raul Mondesi_KC","Cristhian Adames_COL","Ehire Adrianza_MIN","Daniel Vogelbach_SEA","Juan Centeno_HOU","Tony Kemp_HOU","Eloy Jimenez_CHC","Tyler Smith_SEA","Drew Butera_KC"
3.69337979094077,10.3015151515152,15.219512195122,0,0,0,0,28.8476923076923,0,0,58.5048309178744,0,0,0,0,0,0,0,0,0,0,0,-5.38142292490119,0,0,0,0,0,0,13.7124624624625,0,0,3.57378048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3945868945869,0,0,0,0,0,0,0,0,0,0,-17,0,0,-3.84926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.59756097560976,0,0,0,0,0,0,0,76.8686401480111,9.63015647226173,6.78735632183908,0,0,0,0,0,0,0,0,0,0,0,0,12.1240310077519,0,0,0,0,0,0,0,0,0,0,0,0,8.375,-22.3579545454545,6.69473684210526,0,0,0,18.75,15.8346560846561,0,0,3.03205128205128,0,0,0,0,0,12.2741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13.8421926910299,0,0,0,0,0,0,0,9.63015647226173,66.9491211840888,-3.30965909090909,0,0,0,0,0,0,0,0,0,0,0,0,-1.47727272727273,0,0,0,0,0,0,0,0,0,0,0,0,3.96474358974359,7.80911680911681,1.73333333333333,0,0,0,22.3796296296296,32.179802955665,0,0,-1.23636363636364,0,0,0,0,0,9.93465909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7761904761905,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.752380952381,0,0,0,0,0,0,0,6.78735632183908,-3.30965909090909,53.8814102564103,0,0,0,0,0,0,0,0,0,0,0,0,4.59317211948791,0,0,0,0,0,0,0,0,0,0,0,0,18.8092691622103,9.80263157894737,9.92857142857143,0,0,0,13.5233990147783,8.90476190476191,0,0,8.43333333333333,0,0,0,0,0,11.2827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43956043956044,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.6647058823529,0,0,0,0,0,0,0,52.0102564102564,0,0,0,0,0,0,13.4399399399399,0,0,0,0,0,13.7268847795164,0,0,0,0,0,0,0,0,22.6712643678161,0,0,0,0,0,0,-1.12807881773399,-8.54545454545454,0,0,0,0,0,1.18538324420677,0,0,0,0,0,0,0,0,0,1.42518939393939,16.5151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90808823529412,0,0,0,0,6.78787878787879,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.5862068965517,-1.6633064516129,0,0,0,0,0,60.6088709677419,-6.6816091954023,0,-20.0681818181818,4.01538461538462,0,0,0,0,5.7,0,0,0,0,0,0,0,0,7.46461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1.38095238095238,0,1.94861660079051,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.45795918367347,2.20901960784314,0,0,0,0,0,-6.6816091954023,44.0648567119155,0,4.61640211640212,5.57874396135266,0,0,0,0,3.67492492492492,0,0,0,0,0,0,0,0,9.12753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0888888888889,0,0,0,0,0,0,0,54.6527777777778,2.5,-2.08990147783251,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,6.59523809523809,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.756045519203414,9.1984126984127,0,0,0,0,0,0,0,0,0,0,0,87.8515519568151,0,0,-12.8030303030303,0,0,0,0,20.7528735632184,0,0,0,0,0,0,0,0,-5.58404558404558,0,0,-16.4988505747126,1.71833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,-13.4854497354497,0,0,10.4166666666667,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-10.0643274853801,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.951566951567,29.5555555555556,0,0,0,0,0,-20.0681818181818,4.61640211640212,0,56.9926108374384,3.21739130434783,0,0,0,0,4.74583333333333,0,0,0,0,0,0,0,0,0.868333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,0,0,0,0,0,0,-8.85714285714286,0,-7.06410256410256,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,13.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.1036077705828,9.87322695035461,0,0,0,0,0,4.01538461538462,5.57874396135266,0,3.21739130434783,75.0382653061225,0,0,0,0,4.7047619047619,0,0,0,0,0,0,0,0,14.8947951273533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4181818181818,0,0,0,0,0,0,0,40.25,0.1,9.72923076923077,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.05555555555556,14.25,0,0,0,0,0,0,0,0,0,0,0,-12.8030303030303,0,0,80.6045751633987,0,0,0,0,27.9945054945055,0,0,0,0,0,0,0,0,-6.68181818181818,0,0,5.34545454545455,-0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83333333333333,25,0,0,-7.52380952380952,20,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17.2563025210084,0,0,0,0,0,0,0,13.4399399399399,0,0,0,0,0,0,50.3414304993252,0,0,0,0,0,9.30555555555556,0,0,0,0,0,0,0,0,20.4766009852217,0,0,0,0,0,0,11.9259259259259,-11.6153846153846,0,0,0,0,0,12.3787878787879,0,0,0,0,0,0,0,0,0,1.07661290322581,11.5241935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2,0,0,0,0,-1.12727272727273,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0
35.6133004926108,5.51935483870968,18.4790640394089,0,0,0,0,20.8787878787879,0,0,-5.38142292490119,0,0,0,0,0,0,0,0,0,0,0,49.592803030303,0,0,0,0,0,0,3.39130434782609,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,0,0,9,0,0,0.17032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.57894736842105,8.03238866396761,0,0,0,0,0,5.7,3.67492492492492,0,4.74583333333333,4.7047619047619,0,0,0,0,35.0358974358974,0,0,0,0,0,0,0,0,2.94873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,6,-10.25,2.33794466403162,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,9.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.57928118393235,5.85830429732869,0,0,0,0,0,0,0,0,0,0,0,20.7528735632184,0,0,27.9945054945055,0,0,0,0,49.0434343434343,0,0,0,0,0,0,0,0,6.84126984126984,0,0,-6.07586206896552,-4.16890756302521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30952380952381,9.64349376114082,0,0,31.2380952380952,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.580952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.53058510638298,0,0,0,0,0,0,0,12.1240310077519,-1.47727272727273,4.59317211948791,0,0,0,0,0,0,0,0,0,0,0,0,45.6052249637155,0,0,0,0,0,0,0,0,0,0,0,0,-8.29444444444444,8.33374384236453,21.1727941176471,0,0,0,-2.67897727272727,-3.69875222816399,0,0,1.90384615384615,0,0,0,0,0,14.4706349206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71929824561404,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.46356275303644,0,0,0,0,0,0,0,13.7268847795164,0,0,0,0,0,0,9.30555555555556,0,0,0,0,0,41.0520487264673,0,0,0,0,0,0,0,0,-6.16193181818182,0,0,0,0,0,0,13.7413793103448,-0.438095238095238,0,0,0,0,0,5.79658605974395,0,0,0,0,0,0,0,0,0,-0.0920634920634921,16.5071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.73391812865497,0,0,0,0,0.2,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4298642533937,0,5.02121212121212,2.19203413940256,0,0,0,0,0,0,0,0,0,0,2.91834677419355,0,0,0,0,2.68627450980392,-6.42857142857143,0,0,0,0,0,0,0,8.10671768707483,0,0,0,0,0,0,-0.354545454545455,0,0,8.31428571428571,0,0,0,0,0,1.90756302521008,0,0,0,0,0,0,0,0,0,0,0,0,1.93285024154589,1.30618401206637,9.94444444444444,0,0,0,0,0,0,0,15.5151515151515
-4.48785425101215,-8.58250276854928,18.7346153846154,0,0,0,0,0.0433333333333333,0,0,13.7124624624625,0,0,0,0,0,0,0,0,0,0,0,3.39130434782609,0,0,0,0,0,0,49.0636363636364,0,0,11.225641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.429802955665,0,0,0,0,0,0,0,0,0,0,-7.39540229885057,0,0,18.7555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02121212121212,0,56.7234042553191,6.89579831932773,0,0,0,0,0,0,0,0,0,0,6.33655913978495,0,0,0,0,2.1572617946346,4.43589743589744,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,7.25,0,0,2.73333333333333,0,0,0,0,0,14.8095238095238,0,0,0,0,0,0,0,0,0,0,0,0,12.0150987224158,-2.17715078630897,-12.8888888888889,0,0,0,0,0,0,0,28.7857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19203413940256,0,6.89579831932773,48.3076923076923,0,0,0,0,0,0,0,0,0,0,-0.487903225806452,0,0,0,0,1.48717948717949,2.01098901098901,0,0,0,0,0,0,0,2.23333333333333,0,0,0,0,0,0,0,0,0,5.08333333333333,0,0,0,0,0,2.77173913043478,0,0,0,0,0,0,0,0,0,0,0,0,5.91176470588235,1.12820512820513,0,0,0,0,0,0,0,0,4.92727272727273
8.42575757575758,11.3922872340426,9.41701902748414,0,0,0,0,4.93349753694581,0,0,3.57378048780488,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,11.225641025641,0,0,37.214693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25925925925926,0,0,0,0,0,0,0,0,0,0,8.33004926108374,0,0,-8.43567251461988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.58510638297872,0.398936170212766,0,0,0,0,0,7.46461538461538,9.12753623188406,0,0.868333333333333,14.8947951273533,0,0,0,0,2.94873949579832,0,0,0,0,0,0,0,0,44.2763605442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,0,0,0,0,0,0,25.4166666666667,-7.66666666666667,6.72619047619048,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,26.5786585365854,12.184756097561,0,0,0,0,0,0,0,0,0,0,0,-5.58404558404558,0,0,-6.68181818181818,0,0,0,0,6.84126984126984,0,0,0,0,0,0,0,0,37.3243902439024,0,0,24.4047619047619,15.9516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7575757575758,6.08199643493761,0,0,4.77564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.8351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13.4193548387097,0,0,0,0,0,0,0,22.6712643678161,0,0,0,0,0,0,20.4766009852217,0,0,0,0,0,-6.16193181818182,0,0,0,0,0,0,0,0,51.3697478991597,0,0,0,0,0,0,-2.16190476190476,1.71428571428571,0,0,0,0,0,-8.32758620689655,0,0,0,0,0,0,0,0,0,12.7586206896552,2.92610837438424,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53333333333333,0,0,0,0,-7.63333333333333,0,0,0,0,0,0,0,0,-14.9333333333333,0,0,0,0,0,0
0,0,0,0,20,12.3941176470588,0,0,0,0,0,0,0,0,0,0,0,-16.4988505747126,0,0,5.34545454545455,0,0,0,0,-6.07586206896552,0,0,0,0,0,0,0,0,24.4047619047619,0,0,62.8768768768769,1.45299145299145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,8.13300492610837,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-10.4632352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.54588394062078,18.9694167852063,0,0,0,0,0,0,0,0,0,0,0,1.71833333333333,0,0,-0.151515151515152,0,0,0,0,-4.16890756302521,0,0,0,0,0,0,0,0,15.9516129032258,0,0,1.45299145299145,41.3130904183536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96969696969697,13.8528735632184,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.12373737373737,0,0,0,0,0,0,0,8.375,3.96474358974359,18.8092691622103,0,0,0,0,0,0,0,0,0,0,0,0,-8.29444444444444,0,0,0,0,0,0,0,0,0,0,0,0,38.437074829932,0.751724137931034,-3.61437908496732,0,0,0,0.5935960591133,6.35161290322581,0,0,7.51818181818182,0,0,0,0,0,8.77462121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5714285714286,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.3724137931034,0,0,0,0,0,0,0,-22.3579545454545,7.80911680911681,9.80263157894737,0,0,0,0,0,0,0,0,0,0,0,0,8.33374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0.751724137931034,66.6931818181818,10.3736263736264,0,0,0,-5.65833333333333,-8.80526315789474,0,0,-1.04166666666667,0,0,0,0,0,-12.2547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.31052631578947,0,0,0,0,0,0,0,6.69473684210526,1.73333333333333,9.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,10.3736263736264,48.3052631578947,0,0,0,0,-22.2637362637363,0,0,-0.948717948717949,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91834677419355,0,6.33655913978495,-0.487903225806452,0,0,0,0,0,0,0,0,0,0,41.5757575757576,0,0,0,0,5.66666666666667,-9.2,0,0,0,0,0,0,0,1.47076612903226,0,0,0,0,0,0,0,0,0,-14.5555555555556,0,0,0,0,0,4.6952380952381,0,0,0,0,0,0,0,0,0,0,0,0,-4.42857142857143,2.24242424242424,0,0,0,0,0,0,0,0,-5.83333333333333
0,0,0,0,0,0,8.28205128205128,0,0,0,0,0,0,0,-1.12807881773399,0,0,0,0,0,0,11.9259259259259,0,0,0,0,0,13.7413793103448,0,0,0,0,0,0,0,0,-2.16190476190476,0,0,0,0,0,0,32.8229885057471,-18.5090909090909,0,0,0,0,0,3.07692307692308,0,0,0,0,0,0,0,0,0,-2.32461538461538,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84615384615385,0,0,0,0,-30,0,0,0,0,0,0,0,0,-16.4166666666667,0,0,0,0,0,0
