"Jake Lamb_ARI","Paul Goldschmidt_ARI","JD Martinez_DET","Kris Bryant_CHC","AJ Pollock_ARI","Anthony Rizzo_CHC","Jose Altuve_HOU","Miguel Cabrera_DET","Carlos Correa_HOU","David Peralta_ARI","Jose Abreu_CWS","Chris Owings_ARI","Avisail Garcia_CWS","Kyle Schwarber_CHC","Ian Kinsler_DET","Buster Posey_SF","Justin Upton_DET","George Springer_HOU","Yasmany Tomas_ARI","Tim Anderson_CWS","Brandon Belt_SF","Javier Baez_CHC","Brandon Drury_ARI","Ben Zobrist_CHC","Eduardo Nunez_SF","Ian Happ_CHC","Todd Frazier_CWS","Nicholas Castellanos_DET","Hunter Pence_SF","Addison Russell_CHC","Victor Martinez_DET","Willson Contreras_CHC","Brian McCann_HOU","Josh Reddick_HOU","Alex Avila_DET","Evan Gattis_HOU","Melky Cabrera_CWS","Matt Davidson_CWS","Yoan Moncada_CWS","Marwin Gonzalez_HOU","Alex Bregman_HOU","Chris Herrmann_ARI","Denard Span_SF","Leury Garcia_CWS","Rey Fuentes_ARI","Nick Ahmed_ARI","Jason Heyward_CHC","Brandon Crawford_SF","Jeremy Hazelbaker_ARI","Miguel Montero_CHC","Carlos Beltran_HOU","Andrew Romine_DET","James McCann_DET","Tyler Collins_DET","Derek Fisher_HOU","Yolmer Sanchez_CWS","Jon Jay_CHC","Albert Almora_CHC","Tyler Saladino_CWS","Socrates Brito_ARI","Jeimer Candelario_CHC","Christian Arroyo_SF","Norichika Aoki_HOU","Gregor Blanco_ARI","Charlie Tilson_CWS","Jarrett Parker_SF","JaCoby Jones_DET","Nick Hundley_SF","Joe Panik_SF","Tommy La Stella_CHC","Mac Williamson_SF","Jake Marisnick_HOU","Dixon Machado_DET","John Hicks_DET","Yuli Gurriel_HOU","Kelby Tomlinson_SF","Mikie Mahtook_DET","Chris Iannetta_ARI","Jacob May_CWS","Jim Adduci_DET","Jose Iglesias_DET","Daniel Descalso_ARI","Cody Asche_CWS","Aaron Hill_SF","Geovany Soto_CWS","Willy Garcia_CWS","Gorkys Hernandez_SF","Conor Gillaspie_SF","Omar Narvaez_CWS","Justin Ruggiano_SF","Jeff Mathis_ARI","Kevan Smith_CWS","Michael Morse_SF","Eloy Jimenez_CHC","Tim Federowicz_SF","Tony Kemp_HOU","Chris Marrero_SF","Juan Centeno_HOU","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,-10.7130541871921,0,10.1502463054187,0,0,0,0,0,0,13.2470355731225,0,0,0,0,0,0,4.37747035573123,0,0,0,0,0,0,0,0,0,-5.96307692307692,-11.219298245614,0,0,0,0,0,57.1540229885057,0,0,0,0,0,0,0,0,0,0,0,5.83333333333333,0,0,0.294372294372294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,5.72727272727273,0,-6.08333333333333,23.65,0,0,2.625,0,0,-3.75,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.1372549019608,15.45,0,0,18.5769230769231,0,0,0,0,-10.3333333333333,0,-5.75714285714286,0,0,0,0,0,0,-15.5714285714286,0,0,0,12.0588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1428571428571,0,0,0,68.9285714285714,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16071428571429,0,0,0,2.82142857142857,0,0,0,0,0,0,0,0,-4.59523809523809,0,0,0,0,0,0,0,0
0,0,0,9.23333333333333,0,27.6416666666667,0,0,0,0,0,0,0,9.20833333333333,0,0,0,0,0,0,0,-10.95,0,19.7157894736842,0,0,0,0,0,11.8913043478261,0,42.3202614379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6666666666667,0,0,-2.16666666666667,0,0,0,0,0,0,1.5,-9.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18947368421053,0,0,0,0,-2.74833333333333,0,0,0,19.0283333333333,0,0,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92894736842105,0,0,0,0,32.951566951567,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1.8,0,10.9545454545455,0.393115942028986,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,46,10,0,-28.6666666666667,0,0,0,0,0,0,20.2678571428571,0,0
6,-0.166666666666667,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,0,0,38.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.3111111111111,0,9.76666666666667,0,0,0,0,0,0,0,37.3333333333333,0,0,0,0,0,0,0,8.86666666666667,0,-13.3571428571429,0,-16,0,0,0,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,61.3636363636364,0,0,0,0,0,0,43.8809523809524,29.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.45766129032258,0,-3.03763440860215,0,0,0,0,0,0,0,0,-4.00862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197619047619048,9.72,0,-6.69485294117647,0,0,0,20.9191176470588,5.75862068965517,0,0,0,0,0,0,0,0,0,40.3712121212121,0,0,0,0,0,0,0,0,0,0,0,-13.4210526315789,0,0,0,0,0,0,0,0,-8.12878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.16666666666667,0,0,0,0,-11.5541666666667,0,0,0,0,0,0,28.2666666666667,0,12.2514619883041,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14052287581699,0,0,0,15.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9333333333333,14.5583333333333,14.5448717948718,0,0,0,0,0,0,0,0,0,0,0,0,-23.75,0,0,0,0,0,11.6666666666667,0,0,0,-0.3,0,0,40.65,-13.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,46.9333333333333,0,0,0,0,9.21666666666667,0,0,0,0,0,0,28.3333333333333,0,9.13203463203463,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23157894736842,0,0,0,77.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5583333333333,58.3025362318841,17.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,16.25,0,0,0,1.78571428571429,0,0,39.4,7.1812865497076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-113.166666666667,0,0,0,0,-3.35238095238095,0,0,0,0,0,0,12.0052631578947,0,3.11255411255411,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6947368421053,0,0,0,1.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5448717948718,17.1923076923077,92.4071146245059,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,-2.47222222222222,-12.3842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.25,0,27.35,0,0,0,0,0,0,-10.95,0,0,0,0,0,0,-13.7,0,0,0,0,0,0,0,0,0,11.2,6.33333333333333,0,0,0,0,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,18,0,0,4.5,0,0,0,0,0,0,0
0,0,0,12.4380952380952,0,11.7307692307692,0,0,0,0,0,0,0,10.4871794871795,0,0,0,0,0,0,0,0.25,0,-3.57272727272727,0,-1,0,0,0,-7.6,0,1.01785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,43.8809523809524,0,0,0,0,0,0,21.352380952381,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.7428571428571,0,-5.74264705882353,0,0,0,0,0,0,0,4.35714285714286,0,0,0,0,0,0,0,-5.03846153846154,0,18.5555555555556,0,18,0,0,0,26.2571428571429,0,-12.724358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.55555555555556,0,0,29.55,0,0,0,0,0,0,8,34.3398692810458,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.8768115942029,0,14.7572463768116,0,0,0,0,0,0,6.83625730994152,0,0,0,0,0,0,6.81699346405229,0,0,0,0,0,0,0,0,0,1.93506493506494,6.10661764705882,0,0,0,0,0,0.294372294372294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,2.17857142857143,0,12.7222222222222,0.833333333333333,0,0,5.10909090909091,0,0,5.75,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,55,0,0,0,0,0,0,0,56.6666666666667,0,0,0,0,0,0,0,-8.33333333333333,0,0,0,20,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67836257309941,0,0,0,0,-4.69005847953216,0,0,0,0.764285714285714,0,0,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9285714285714,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8701298701299,0,0,0,0,0,-0.6,-6.93684210526316,0,16.6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3.36363636363636,-6.65,0,11.5,0,0,-0.2,0,0,0,0,0,0
0,0,0,0,0,0,22.1403162055336,0,-0.653679653679654,0,0,0,0,0,0,0,0,7.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.27450980392157,-8.04545454545454,0,-7.72435897435897,0,0,0,-5.72727272727273,7.31601731601732,0,0,0,0,0,0,0,0,0,-13.4210526315789,0,0,0,0,0,0,0,0,0,0,0,33.1666666666667,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.4166666666667,-17.3,0,0,0,0,0,0,0,42.75,0,23.6666666666667,0,0,0,0,0,0,44.3333333333333,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,-9.33333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,-10.8,0,0,0,-7,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6190476190476,0,76.5,2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.28571428571429,0,0,0,0,0,0,-4.66666666666667,0,9.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.82142857142857,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.75,-6,22,0,0,0,0,0,0,0,0,0,0,0,0,30.5535714285714,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,0,0,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52380952380952,0,0,0,0,-17.9294871794872,0,0,0,21.8461538461538,0,0,0,14.6538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821428571428571,0,0,0,0,10.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,76.5,0,25.4291666666667,5.11904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0.533333333333333,7.5,0,-24,0,0,0,0,0,0,-22.1666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51477832512315,0,0,0,0,11.4438502673797,0,0,0,8.31428571428571,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.12573099415205,0,0,0,0,0.393115942028986,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93684210526316,0,0,0,2.21428571428571,0,5.11904761904762,24.6491228070175,0,1,0,0,0,0,-14,0,0,0,0,0,0,0,-9,0,0,17.0220588235294,1.17857142857143,0,-4.55,0,0,7.66666666666667,0,0,0,-33.4761904761905,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,9.5,0,0,0,15.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0,0,0,0,0,0,1,0,23.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.31318681318681,0,20.4679487179487,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8333333333333,22.0238095238095,0,-11.0833333333333,0,0,0,-11.9583333333333,0.787878787878788,0,0,0,0,0,0,0,0,0,-8.12878787878788,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,105.917582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,13.3333333333333,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,22.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.9166666666667,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5833333333333,0,0,0,0,0,22.5,21.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,-6,0,0,0,-20,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,-14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,2.19047619047619,0,21.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,0,0,0,0,13.3333333333333,0,0,0,11.5535714285714,0,0,0,-7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65454545454545,-23.1410256410256,0,0,-5.88181818181818,0,0,0,0,19.1785714285714,0,-24.3444444444444,0,0,0,0,0,0,-0.844444444444444,0,0,0,3.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0769230769231,0,0,0,-9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.98214285714286,0,0.333333333333333,0,0,0,0,0,0,4.14285714285714,0,0,0,0,0,0,6.56666666666667,0,0,0,0,0,0,0,0,0,-2.8,-7.33333333333333,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98214285714286,0,0,0,-1,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.4,0,0,0,0,0,0,31.8571428571429,0,33.0777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5972222222222,0,0,0,37.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,39.4,-2.47222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,57.1222222222222,33.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.7,0,0,0,0,20.2736842105263,0,0,0,0,0,0,-7.99350649350649,0,-0.151666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9901185770751,0,0,0,17.2371794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.8571428571429,7.1812865497076,-12.3842105263158,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,-12.5,21.8333333333333,0,0,-7.95,0,0,33.3035714285714,41.4729344729345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.8888888888889,11.989010989011,0,0,18.0416666666667,0,0,0,0,-18.1111111111111,0,26.2,0,0,0,0,0,0,14.9333333333333,0,0,0,23.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.33333333333333,0,0,0,2.82142857142857,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9,0,0,0,40.5934065934066,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16.8076923076923,0,15.5384615384615,0,0,0,0,0,0,4.9,0,0,0,0,0,0,7.77777777777778,0,0,0,0,0,0,0,0,0,9.65909090909091,9.83333333333333,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,10.4358974358974,0,2.7,0,0,0,5.28571428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,24.5,0,0,0,-31.3333333333333,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9166666666667,0,0,-6,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0
0,0,0,0,0,0,0,0,0,0,-12.8055555555556,0,44.0444444444444,0,0,0,0,0,0,-10.0714285714286,0,0,0,0,0,0,14.7083333333333,0,0,0,0,0,0,0,0,0,-7.88888888888889,-47.4,0,0,0,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,25.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.10714285714286,0,58.25,0,0,0,0,0,0,19.95,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,19.4,36.0952380952381,0,0,0,0,0,23.65,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2142857142857,0,0,7.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97058823529412,0,0,0,0,3.96666666666667,0,0,0,0.941520467836257,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36363636363636,0,0,0,0,0,0.533333333333333,17.0220588235294,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,-6,0,0,24.6900584795322,-0.333333333333333,0,5,0,0,5.83333333333333,0,0,0,5.66666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,0,0,0,13.7380952380952,0,0,0,20.2,0,0,0,2.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.65,0,0,0,14.1666666666667,0,7.5,1.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,22.125,0,0,0,0,-9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.7236842105263,0,15.874269005848,0,0,0,0,0,0,3.7843137254902,0,0,0,0,0,0,17.3571428571429,0,0,0,0,0,0,0,0,0,12.1176470588235,4.59090909090909,0,0,0,0,0,2.625,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5.10909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,5.28571428571429,0,0,7.2,0,0,19.1868421052632,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.6666666666667,0,0,0,0,-28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,-24,-4.55,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23.1,0,0,27.5,0,0,0,0,0,0
3.06432748538012,1.42894736842105,0,0,8.32083333333333,0,0,0,0,-13.4416666666667,0,-4.85087719298246,0,0,0,0,0,0,15.0261437908497,0,0,0,0.324561403508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-4.59523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,36.1571428571429,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,1.21428571428571,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,4.9,-6.19047619047619,0,0,0,0,0,-3.75,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57142857142857,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,-2.3,0,0,0,-9,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83333333333333,-9,0,27.5,0,0,7.61904761904762,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
