"Mookie Betts_BOS","Kris Bryant_CHC","Nolan Arenado_COL","Aaron Judge_NYY","Miguel Sano_MIN","Charlie Blackmon_COL","Brian Dozier_MIN","Joey Votto_CIN","Gary Sanchez_NYY","Trevor Story_COL","Mark Reynolds_COL","Anthony Rizzo_CHC","Billy Hamilton_CIN","Andrew Benintendi_BOS","Joey Gallo_TEX","Brett Gardner_NYY","Starlin Castro_NYY","Ian Desmond_COL","Matt Carpenter_STL","Xander Bogaerts_BOS","Shin-Soo Choo_TEX","Adrian Beltre_TEX","Aaron Altherr_PHI","Matt Holliday_NYY","Kennys Vargas_MIN","Max Kepler_MIN","Jedd Gyorko_STL","Rougned Odor_TEX","Joe Mauer_MIN","DJ LeMahieu_COL","Hanley Ramirez_BOS","Carlos Gomez_TEX","Elvis Andrus_TEX","Nomar Mazara_TEX","Lorenzo Cain_KC","Jacoby Ellsbury_NYY","Adam Duvall_CIN","Dexter Fowler_STL","Mike Napoli_TEX","Jonathan Lucroy_TEX","Cesar Hernandez_PHI","Maikel Franco_PHI","Robbie Grossman_MIN","David Dahl_COL","Kyle Schwarber_CHC","Dustin Pedroia_BOS","Aledmys Diaz_STL","Tommy Joseph_PHI","Eric Hosmer_KC","Carlos Gonzalez_COL","Javier Baez_CHC","Tommy Pham_STL","Kolten Wong_STL","Stephen Piscotty_STL","Jackie Bradley_BOS","Odubel Herrera_PHI","Delino DeShields_TEX","Chris Carter_NYY","Aaron Hicks_NYY","Didi Gregorius_NYY","Raimel Tapia_COL","Ben Zobrist_CHC","Zack Cozart_CIN","Eugenio Suarez_CIN","Pablo Sandoval_BOS","Michael Saunders_PHI","Jorge Polanco_MIN","Eddie Rosario_MIN","Pat Valaika_COL","Jeimer Candelario_CHC","Randal Grichuk_STL","Freddy Galvis_PHI","Chase Headley_NYY","Mike Moustakas_KC","Salvador Perez_KC","Greg Bird_NYY","Jorge Soler_KC","Gerardo Parra_COL","Tom Murphy_COL","Scott Schebler_CIN","Chris Young_BOS","Mitch Moreland_BOS","Brock Holt_BOS","Magneuris Sierra_STL","Cameron Rupp_PHI","Jurickson Profar_TEX","Stephen Cardullo_COL","Byron Buxton_MIN","Jason Heyward_CHC","Scooter Gennett_CIN","Addison Russell_CHC","Robinson Chirinos_TEX","Brandon Moss_KC","Whit Merrifield_KC","Rob Refsnyder_NYY","Eduardo Escobar_MIN","Jon Jay_CHC","Phillip Ervin_CIN","Yadier Molina_STL","Dustin Garneau_COL","Willson Contreras_CHC","Jose Peraza_CIN","Sandy Leon_BOS","Pete Kozma_TEX","Brett Nicholas_TEX","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Chris Gimenez_MIN","Jason Castro_MIN","Tony Wolters_COL","Miguel Montero_CHC","Albert Almora_CHC","Chase d'Arnaud_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Ryan Rua_TEX","Alex Gordon_KC","Jorge Bonifacio_KC","Arismendy Alcantara_CIN","Peter O'Brien_CIN","Jhonny Peralta_STL","Howie Kendrick_PHI","Andrew Knapp_PHI","Gleyber Torres_NYY","Ryan Hanigan_COL","Cristhian Adames_COL","Christian Vazquez_BOS","Deven Marrero_BOS","Matt Adams_STL","Josh Rutledge_BOS","Andres Blanco_PHI","Daniel Nava_PHI","Hanser Alberto_TEX","Rhys Hoskins_PHI","Alcides Escobar_KC","Austin Romine_NYY","Ronald Torreyes_NYY","Terrance Gore_KC","Ryan O'Hearn_KC","Ehire Adrianza_MIN","Alexi Amarista_COL","Jesse Winker_CIN","Ian Happ_CHC","Harrison Bader_STL","Brock Stassi_PHI","Tommy La Stella_CHC","Jose Martinez_STL","Greg Garcia_STL","Kyle Higashioka_NYY","Raul Mondesi_KC","Devin Mesoraco_CIN","Ty Kelly_PHI","Drew Robinson_TEX","Tucker Barnhart_CIN","Carson Kelly_STL","Patrick Kivlehan_CIN","Eric Fryer_STL","Drew Butera_KC","Eloy Jimenez_CHC","Stuart Turner_CIN"
0,0,8.58064516129032,0,0,4.3010752688172,0,0,0,14.8233333333333,70.4223484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7408602150538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11453201970443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.125287356321839,0,0,0,0,0,0,0,0,0,59.0587121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96091954022989,0,0,0,0,0,-0.88,0,0,0,0,0,0,0,0,0,0,8.08300395256917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0398550724638,0,7.66995073891626,0,0,0,0,0,0,0,0,0,22.1847826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6875,0,0,0,0,71.5056818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68253968253968,26.0620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131048387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58008658008658,0,0,0,0,0,0
31.7989247311828,0,0,0,0,0,0,0,0,0,0,0,0,62.5909090909091,0,0,0,0,0,20.3793103448276,0,0,0,0,0,0,0,0,0,0,21.3816666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6494252873563,0,0,0,0,0,0,0,0,-0.242105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3446691176471,16.9677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2063492063492,0,0,0,0,0,-0.522988505747126,0,0,0,0,0,0,1.82698412698413,0,0,0,-1.65775401069519,-0.34453781512605,-8.46524064171123,0,0,0,0,-3.01893939393939,7.30833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,53.7333333333333,0,0,0,0,0,0,0,0,0,0,0,100.941798941799,10.3205128205128,0,0,0,0,0,0,27.7878787878788,0,0,0,0,0,0,0,0,0,0,0,-14.3246753246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2898550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27.4440860215054,0,0,0,0,0,0,0,0,0,0,0,10.3205128205128,45.0227272727273,0,0,0,0,0,0,23.6030769230769,0,0,0,0,0,0,0,0,0,0,0,3.91168091168091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3177339901478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1850574712644,0,0,0,0,0,0,0,11.6014492753623,0,0,0,0,0,0,0,0,0,0,-13.7332015810277,0,0,0,0,0,0,0,0,18.8646153846154,0,0,0,0,0,-1.76666666666667,-1.86928104575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89316239316239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0751231527094,0,0,0,0,0,0,0,0,0,0,0,0,20.3793103448276,0,0,0,0,0,29.7747126436782,0,0,0,0,0,0,0,0,0,0,11.8216666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,0,0,0,0,0,0,0,0,-1.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8757142857143,9.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522988505747126,0,0,0,0,0,67.7056451612903,0,0,0,0,0,0,10.8165322580645,0,0,0,12.3279569892473,-6.40860215053763,24.5939153439153,0,0,0,0,-20.487684729064,5.4025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2921052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2710526315789,8.38888888888889,0,0,0,0,0,59.0919117647059,0,0,0,0,0,0,0,9.11764705882353,0,0,0,0,0,0,0,0,0,5.45714285714286,0,0,0,0,0,-3.04736842105263,0,0,0,0,0,0,0,0,0,0,0,0,7.1047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.4833333333333,0,0,0,0,0,0,0,0,0,0,0,27.7878787878788,23.6030769230769,0,0,0,0,0,0,76.4102564102564,0,0,0,0,0,0,0,0,0,0,0,19.8658008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.8791208791209,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.897233201581,0,17.6147186147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2753623188406,0,0,-1.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85714285714286,4.12987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4394736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6014492753623,0,0,0,0,0,0,0,75.6,0,0,0,0,0,0,0,0,0,0,-9.91812865497076,0,0,0,0,0,0,0,0,25.2252964426877,0,0,0,0,0,9.92105263157895,11.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.1600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
