"Paul Goldschmidt_ARI","Charlie Blackmon_COL","Jake Lamb_ARI","Nolan Arenado_COL","David Peralta_ARI","AJ Pollock_ARI","Josh Donaldson_TOR","Ian Desmond_COL","DJ LeMahieu_COL","Ryan Braun_MIL","Starling Marte_PIT","Shin-Soo Choo_TEX","Justin Smoak_TOR","Gregor Blanco_ARI","Chris Owings_ARI","Brandon Drury_ARI","Matt Davidson_CWS","Brian Dozier_MIN","Andrew McCutchen_PIT","Eric Thames_MIL","Keon Broxton_MIL","Adam Frazier_PIT","Eduardo Escobar_MIN","Kendrys Morales_TOR","Elvis Andrus_TEX","Rougned Odor_TEX","Mark Reynolds_COL","Trevor Story_COL","David Dahl_COL","Yasmany Tomas_ARI","Jonathan Villar_MIL","Travis Shaw_MIL","Nomar Mazara_TEX","Chris Iannetta_ARI","Adrian Beltre_TEX","Jose Bautista_TOR","Carlos Gomez_TEX","Delino DeShields_TEX","Melky Cabrera_CWS","Eddie Rosario_MIN","Hernan Perez_MIL","Josh Bell_PIT","Devon Travis_TOR","Chris Herrmann_ARI","Rey Fuentes_ARI","Russell Martin_TOR","Steve Pearce_TOR","Jose Abreu_CWS","Miguel Sano_MIN","Max Kepler_MIN","Eric Sogard_MIL","Brett Phillips_MIL","Robinson Chirinos_TEX","Joey Gallo_TEX","Gerardo Parra_COL","Nick Ahmed_ARI","Avisail Garcia_CWS","Jordy Mercer_PIT","Domingo Santana_MIL","Kennys Vargas_MIN","Josh Harrison_PIT","Daniel Descalso_ARI","Raimel Tapia_COL","Pat Valaika_COL","Manny Pina_MIL","Jesus Aguilar_MIL","Gregory Polanco_PIT","Mike Napoli_TEX","Jonathan Lucroy_TEX","Kevin Pillar_TOR","Carlos Gonzalez_COL","Jeremy Hazelbaker_ARI","Stephen Cardullo_COL","Todd Frazier_CWS","Leury Garcia_CWS","Yoan Moncada_CWS","David Freese_PIT","Lewis Brinson_MIL","Jurickson Profar_TEX","Dustin Garneau_COL","Joe Mauer_MIN","Jason Castro_MIN","Ryan Cordell_MIL","Socrates Brito_ARI","Tom Murphy_COL","Tyler Saladino_CWS","John Jaso_PIT","Nick Franklin_MIL","Jose Osuna_PIT","Tony Wolters_COL","Jordan Patterson_COL","Chris Gimenez_MIN","Robbie Grossman_MIN","Alen Hanson_CWS","Tim Anderson_CWS","Elias Diaz_PIT","Jacob Stallings_PIT","Michael Reed_MIL","Troy Tulowitzki_TOR","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Dalton Pompey_TOR","Rowdy Tellez_TOR","Kirk Nieuwenhuis_MIL","Danny Ortiz_PIT","Andrew Susac_MIL","Orlando Arcia_MIL","Kevin Newman_PIT","Ryan Rua_TEX","Andy Ibanez_TEX","Alexi Amarista_COL","Yolmer Sanchez_CWS","Jorge Polanco_MIN","Byron Buxton_MIN","Francisco Cervelli_PIT","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Ronald Guzman_TEX","Christian Walker_ARI","Charlie Tilson_CWS","Jacob Nottingham_MIL","Ryan Goins_TOR","Darrell Ceciliani_TOR","Hanser Alberto_TEX","Phil Gosselin_PIT","Chris Bostick_PIT","Corey Ray_MIL","Chris Coghlan_TOR","Anthony Alford_TOR","Ryan Hanigan_COL","Cristhian Adames_COL","Daniel Palka_MIN","Drew Stubbs_TEX","Dwight Smith_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Jacob May_CWS","Kevan Smith_CWS","Gift Ngoepe_PIT","Jett Bandy_MIL","Ehire Adrianza_MIN","Cody Asche_CWS","Willy Garcia_CWS","Max Moroff_PIT","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Geovany Soto_CWS","Chris Stewart_PIT","John Bormann_PIT","Drew Robinson_TEX","Jeff Mathis_ARI","Luke Maile_TOR","Omar Narvaez_CWS","Mike Ohlman_TOR","Darwin Barney_TOR","Adam Engel_CWS","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,107.672727272727,0,0,0,0,0,0,0,10.8272727272727,0,0,40.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,22.5833333333333,0,0,0,0,0,-2.97619047619048,0,0,0,0,0,0,0,0,0,-21.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,59.2719298245614,0,0,0,0,0,0,0,0,0,0,0,0,5.59805194805195,1.87719298245614,0,0,0,0,0,0,20.9918367346939,0,-14.7952380952381,0,11.1105169340463,24.1588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4238095238095,5.09542815674891,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9975609756098,-2.39024390243902,0,0,0,0,0,0,0,0,0,8.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,32.7947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.4083333333333,0,0,0,0,0,85.3314536340852,0,0,0,0,0,0,0,0,0,0,10.5649492017417,0,0,0,0,0,0,0,0,0,0,0,-2.22305764411028,0,0,0,0,0,0,24.1315789473684,0,0,17.7470588235294,9.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0006734006734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7860215053763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,7.01108870967742,0,0,0,0,-9.11428571428571,0,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,17,-12.2136752136752,0,0
4.36842105263158,0,16.4868421052632,0,16.2125,0,0,0,0,0,0,0,0,54.0476190476191,31.7450980392157,1.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,51.8333333333333,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,-29.4166666666667,0,0,0,0,0,-8.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87121212121212,0,0,0,0,0,0
1.63627819548872,0,-5.93396226415094,0,0.947560975609756,-5.20229885057471,0,0,0,0,0,0,0,31.7450980392157,60.3669086509377,1.56135265700483,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,6.16666666666667,0,0,0,0,0,0,0,0,0,-21.4080882352941,0,0,0,0,0,0,0,0,0,0,0,-3.63636363636364,0,0,0,0,0,11.5118577075099,0,0,0,0,0,0,0,0,0,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270935960591133,0,0,0,0,0,0
17.4968553459119,0,15.9785067873303,0,31.472706155633,15.9692307692308,0,0,0,0,0,0,0,1.28571428571429,1.56135265700483,52.8766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2857142857143,0,0,0,-11.5614035087719,0,0,0,0,0,0,0,0,0,6.86666666666667,0,0,0,0,0,0,0,0,0,0,0,8.41666666666667,0,0,0,0,0,-2.80409356725146,0,0,0,0,0,0,0,0,0,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168091168091168,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3252032520325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6255060728745,0,0,0,0,0,0,0,0,21.1164634146341,0,0,0,0,0,0,0,0,26.2538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32174688057041,-9.34827586206896,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,0,0,0,0,0,0,-156,22.9756302521008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.33333333333333,7.41176470588235,0,0,0,9.83333333333333,24.5681818181818,0,0,0,0,-47.4,0,0,0,0,0,3.86052631578947,0,0,-71.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3483309143687,0,0,0,0,3.57166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,-7.61347517730496,20.0357487922705,0,0,0,0,0,0,0,0,0,13.0142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16328502415459,17.0697012802276,0,0,0,0,0,0,0,0,0,3.07916666666667,-1.73780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8859649122807,8.02008456659619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.8272727272727,0,0,0,0,0,0,0,69.2023809523809,0,0,6.74324324324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265993265993266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4372881355932,0,0,2.82933956750438,0,0,0,0,0,-2.85283687943262,0,0,0,0,0,0,0,0,0,15.7452431289641,0,0,0,0,0,0,0,0,0,2.70553359683794,0,28.1789473684211,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,16.3055555555556,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24.875,0,0,0,0,0,0,0,0,0,92.1691729323308,5.20824524312896,0,0,0,0,0,0,0,0,0,1.34030197444832,19.2206290471785,0,0,0,0,0,0,0,0,24.8321479374111,0,0,0,0,0,0,0,0,0,27.0718954248366,17.5,0,0,0,0,0,0,1.08080808080808,0,0,0,0,0,21.7936507936508,1.79090909090909,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,-28.5138888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,1.21632653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30049261083744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-25.7761904761905,0,0,0,0,0,0,0,0,0,5.20824524312896,74.9213836477987,0,0,0,0,0,0,0,0,0,10.0692307692308,12.0545454545455,0,0,0,0,0,0,0,0,3.97142857142857,0,0,0,0,0,0,0,0,0,-19.675,0,0,0,0,0,0,0,-5.49082125603865,0,0,0,0,0,10.6338461538462,8.4327485380117,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35459183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.7169312169312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40.4027777777778,0,0,0,0,0,0,0,6.74324324324324,0,0,62.3070512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1478978978979,0,0,17.2974789915966,0,0,0,0,0,-4.82666666666667,0,0,0,0,0,0,0,0,0,14.6554621848739,0,0,0,0,0,0,0,0,0,-13.8904761904762,0,-27.5,0,0,0,0,0,0,34.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57166666666667,0,0,0,0,64.5344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.795,0,0,0,0,0,0,0,0,26.0869565217391,18.8354978354978,0,0,0,0,0,0,0,0,0,19.5192307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7337662337662,6.5,0,0,0,0,0,0,0,0,0,-17.5,18.1473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86315789473684,11.038961038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-4.8968253968254,0,0,0,0,0,10.5649492017417,0,0,0,0,0,0,0,0,0,0,68.6142076502732,0,0,0,0,0,0,0,0,0,0,0,7.58418079096045,0,0,0,0,0,0,10.6187766714083,0,0,27.125,-10.4565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7441016333938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46218487394958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5.69663865546219,0,0,0,0,1.82357357357357,0,0,0,0,0,5.23976608187134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.525,0,1,-1.77832512315271,0,0
0,0,0,0,0,0,0,0,0,0,0,5.59805194805195,0,0,0,0,0,0,0,0,0,0,0,0,61.9365079365079,-7.41269841269841,0,0,0,0,0,0,5.16006493506494,0,-0.666666666666667,0,1.77125506072874,7.08475609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8814229249012,-1.73381730187538,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.71542553191489,0.529255319148936,0,0,0,0,0,0,0,0,0,8.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,-2.95512820512821,0,0,0,0,0,0,0,0.443076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
