"Cody Bellinger_LAD","Michael Conforto_NYM","Yoenis Cespedes_NYM","Chris Taylor_LAD","Corey Seager_LAD","Robinson Cano_SEA","Khris Davis_OAK","Josh Harrison_PIT","Starling Marte_PIT","Jay Bruce_NYM","Wilmer Flores_NYM","Andrew McCutchen_PIT","Gregory Polanco_PIT","Miguel Sano_MIN","Jean Segura_SEA","Justin Turner_LAD","Josh Bell_PIT","Adam Frazier_PIT","Brian Dozier_MIN","Eddie Rosario_MIN","Austin Barnes_LAD","David Freese_PIT","Wil Myers_SD","Marcus Semien_OAK","Jose Reyes_NYM","Ben Gamel_SEA","Asdrubal Cabrera_NYM","Kyle Seager_SEA","Adrian Gonzalez_LAD","Chase Utley_LAD","Yasmani Grandal_LAD","Joc Pederson_LAD","Yasiel Puig_LAD","Jose Pirela_SD","Hunter Renfroe_SD","Lucas Duda_NYM","Ryan Schimpf_SD","Yonder Alonso_OAK","David Wright_NYM","Kike Hernandez_LAD","Yangervis Solarte_SD","Rajai Davis_OAK","Nelson Cruz_SEA","Neil Walker_NYM","Travis d'Arnaud_NYM","Buster Posey_SF","Jordy Mercer_PIT","Manuel Margot_SD","Joe Mauer_MIN","Matt Joyce_OAK","Eduardo Escobar_MIN","Curtis Granderson_NYM","Mike Zunino_SEA","Guillermo Heredia_SEA","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Jose Osuna_PIT","Cory Spangenberg_SD","Hunter Pence_SF","Brandon Belt_SF","Kennys Vargas_MIN","Max Kepler_MIN","Ryon Healy_OAK","Denard Span_SF","Carlos Asuaje_SD","Jordan Luplow_PIT","Byron Buxton_MIN","Danny Valencia_SEA","TJ Rivera_NYM","Logan Forsythe_LAD","Trayce Thompson_LAD","Matt Szczur_SD","Hector Sanchez_SD","Travis Jankowski_SD","Chris Carter_OAK","Jed Lowrie_OAK","Jarrod Dyson_SEA","Danny Espinosa_SEA","Leonys Martin_SEA","Mitch Haniger_SEA","Taylor Motter_SEA","Pablo Sandoval_SF","Brandon Crawford_SF","Andrew Toles_LAD","Joe Panik_SF","Willie Calhoun_LAD","Jabari Blash_SD","Alex Dickerson_SD","Jason Castro_MIN","Mark Canha_OAK","Matt Chapman_OAK","Amed Rosario_NYM","Rob Segedin_LAD","Alex Verdugo_LAD","Francisco Cervelli_PIT","Chase d'Arnaud_SD","Danny Ortiz_PIT","Kevin Newman_PIT","Robbie Grossman_MIN","Joey Wendle_OAK","Brandon Nimmo_NYM","Andre Ethier_LAD","Jarrett Parker_SF","Christian Arroyo_SF","Christian Bethancourt_SD","Austin Hedges_SD","Luis Urias_SD","Shawn O'Malley_SEA","Nick Hundley_SF","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Erick Aybar_SD","Franchy Cordero_SD","Adam Rosales_OAK","Jake Smolinski_OAK","Ryan LaMarre_OAK","Carlos Ruiz_SEA","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Boog Powell_SEA","Mac Williamson_SF","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Ehire Adrianza_MIN","Matt Olson_OAK","Bruce Maxwell_OAK","Zack Granite_MIN","Tuffy Gosewisch_SEA","Kevin Plawecki_NYM","Kelby Tomlinson_SF","John Jaso_PIT","Chris Gimenez_MIN","Chad Pinder_OAK","Aaron Hill_SF","Justin Ruggiano_SF","Conor Gillaspie_SF","Gift Ngoepe_PIT","Josh Phegley_OAK","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Mike Freeman_LAD","Max Moroff_PIT","Allen Cordoba_SD","Michael Morse_SF","Dusty Coleman_SD","Jacob Stallings_PIT","Jose Rondon_SD","Luis Torrens_SD","John Bormann_PIT","Jaff Decker_OAK","Jorge Polanco_MIN","Rene Rivera_NYM","Brett Eibner_LAD","Chris Stewart_PIT","Anthony Recker_MIN","Ryan Lavarnway_OAK","Daniel Palka_MIN","Jaycob Brugman_OAK","Renato Nunez_OAK","Franklin Barreto_OAK","DJ Peterson_SEA","Tyler Smith_SEA","Chris Marrero_SF","Carlos Moncrief_SF","Tim Federowicz_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,1.41680672268908,26.6442687747036,0,0,0,0,0,0,14.2432932469935,49.234693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95614035087719,0,16.0333333333333,0,0,0,0,0,0,0,0,-10.5956439393939,0,0,0,0,0,0,0,4.13390313390313,13.2507122507123,0,0,0,0,0,0,-1.26031294452347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05847953216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06363636363636,8.83333333333333,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3078947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.65417236662107,33.85,0,0,65.662685140946,0.349531116794544,0,0,0,8.44537037037037,0.864430468204053,0,0,0,10.75625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4232492997199,0,0,0,0,0,0,0,0,0,16.1969230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2770719903206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03333333333333,0,0,0,0,0,0,0,0,0,3.14957983193277,0,0,0,0,0,0,0,0,0,0,10.5714285714286,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-7.26314484126984,-9.58181818181818,0,0,0.349531116794544,48.1605633802817,0,0,0,6.67636171337916,-2.11948790896159,0,0,0,-9.53434343434343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53146853146853,0,0,0,0,0,0,0,0,0,-4.41190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18589743589744,0,0,0,0,0,0,0,0,0,-5.23913043478261,0,0,0,0,0,0,0,0,0,0,-9.875,0,0,0,0,0,0,0,0,0,0,0,7.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,71.9957894736842,0,0,0,0,-1.82587382779199,-7.08832565284178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6511299435028,0,15.6024363233666,0,0,0,0,0,0,0,0,0,4.95935960591133,26.2844742063492,0,0,0,0,12.7909604519774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60631349782293,0,0,0,0,0,0,0,0,0,8.82875511396844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5824175824176,0,0,-2.94444444444444,0,0,0,0,3.88405797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8887844611529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.34179197994987,0,0,0,0,0,0,0,0,52.1622036874451,0,0,0,0,0,0,0,0,0,0,8.29124579124579,0,3.53557692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.537281861449,0,0,0,0,0,0,0,0,0,7.50897435897436,6.61522198731501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105786090005845,0,0,0,0,0,0,0,0,17.0806938159879,0,8.43333333333333,3.11693548387097,6.13076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25714285714286,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.46258503401361,0,0,17.5238095238095,3.34979544126242,0,0,0,0,0,0,0,0,0,0,42.6024423337856,0,0,0,0,26.1578947368421,0,0,0,0,0,0,0,9.87619047619048,9.75402298850575,2.11170212765957,4.00365853658537,1.71929824561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7471590909091,11.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.583902939166097,51.2058823529412,0,0,8.44537037037037,6.67636171337916,0,0,0,59.2941176470588,-1.51019607843137,0,0,0,-5.86586791350088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96719946719947,0,0,0,0,0,0,0,0,0,-18.2359307359307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65348330914369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.030303030303,0,0,0,0,0,0,0,0,0,-1.73579545454545,0,0,0,0,0,0,0,0,0,0,-10.5178571428571,0,0,0,0,0,0,0,0,0,0,0,-4.02614379084967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.265306122449,19,0,0,0.864430468204053,-2.11948790896159,0,0,0,-1.51019607843137,52.3370927318296,0,0,0,10.5845410628019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0079825834543,0,0,0,0,0,0,0,0,0,-18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,-9.21014492753623,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82587382779199,0,0,0,0,47.8456543456543,10.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6525647805394,0,5.01797040169133,0,0,0,0,0,0,0,0,0,8.42610837438424,16.3202797202797,0,0,0,0,8.14348334307422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00281954887218,0,0,0,0,0,0,0,0,0,1.6843950905903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38461538461538,0,0,-11.8909090909091,0,0,0,0,1.60276679841897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08832565284178,0,0,0,0,10.1666666666667,73.4567404426559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17073934837093,0,5.7358803986711,0,0,0,0,0,0,0,0,0,27.4074074074074,14.6954997077732,0,0,0,0,2.37028657616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5037707390649,0,0,0,0,0,0,0,0,0,-3.80059523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681818181818182,0,0,-6.95833333333333,0,0,0,0,-6.6952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16161616161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71637426900585,0,0,-16.8874458874459,-2.78947368421053,0,0,0,0,0,0,0,0,0,0,26.1578947368421,0,0,0,0,81.5953846153846,0,0,0,0,0,0,0,12.1,31.1666666666667,-10.5,-23.9285714285714,5.72426470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.89090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6875,17.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.64357482813326,-1.1875,0,0,10.75625,-9.53434343434343,0,0,0,-5.86586791350088,10.5845410628019,0,0,0,28.8294889190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40322580645161,0,0,0,0,0,0,0,0,0,13.2549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34843205574913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31410256410256,0,0,0,0,0,0,0,0,0,2.59941520467836,0,0,0,0,0,0,0,0,0,0,10.0833333333333,0,0,0,0,0,0,0,0,0,0,0,3.70909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
