"Bryce Harper_WAS","Ryan Zimmerman_WAS","Nelson Cruz_SEA","Trea Turner_WAS","Daniel Murphy_WAS","Josh Donaldson_TOR","Miguel Sano_MIN","Yonder Alonso_OAK","Jean Segura_SEA","Justin Smoak_TOR","Robinson Cano_SEA","Anthony Rendon_WAS","Cody Bellinger_LAD","Max Kepler_MIN","Michael Taylor_WAS","Chris Taylor_LAD","Jose Bautista_TOR","Ryon Healy_OAK","Russell Martin_TOR","Kendrys Morales_TOR","Khris Davis_OAK","Joe Mauer_MIN","Adam Eaton_WAS","Jed Lowrie_OAK","Danny Valencia_SEA","Yasiel Puig_LAD","Jarrod Dyson_SEA","Kyle Seager_SEA","Mitch Haniger_SEA","Matt Joyce_OAK","Robbie Grossman_MIN","Brian Dozier_MIN","Ben Gamel_SEA","Taylor Motter_SEA","Jayson Werth_WAS","Mike Zunino_SEA","Matt Wieters_WAS","Corey Seager_LAD","Devon Travis_TOR","Leonys Martin_SEA","Joc Pederson_LAD","Troy Tulowitzki_TOR","Steve Pearce_TOR","Marcus Semien_OAK","Jason Castro_MIN","Kennys Vargas_MIN","Guillermo Heredia_SEA","Chase Utley_LAD","Adam Lind_WAS","Justin Turner_LAD","Logan Forsythe_LAD","Kevin Pillar_TOR","Eddie Rosario_MIN","Ezequiel Carrera_TOR","Jorge Polanco_MIN","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Byron Buxton_MIN","Rajai Davis_OAK","Dalton Pompey_TOR","Chad Pinder_OAK","Rowdy Tellez_TOR","Adrian Gonzalez_LAD","Trayce Thompson_LAD","Kike Hernandez_LAD","Brian Goodwin_WAS","Austin Barnes_LAD","Josh Phegley_OAK","Ryan Goins_TOR","Shawn O'Malley_SEA","Andrew Toles_LAD","Jarrod Saltalamacchia_TOR","Stephen Vogt_OAK","Mark Canha_OAK","Carlos Ruiz_SEA","Eduardo Escobar_MIN","Boog Powell_SEA","Stephen Drew_WAS","Rob Segedin_LAD","Wilmer Difo_WAS","Jake Smolinski_OAK","Darrell Ceciliani_TOR","Ryan LaMarre_OAK","Chris Gimenez_MIN","Tuffy Gosewisch_SEA","Andre Ethier_LAD","Bruce Maxwell_OAK","Anthony Alford_TOR","Tyler Smith_SEA","Scott Van Slyke_LAD","Chris Heisey_WAS","Trevor Plouffe_OAK","Chris Coghlan_TOR","Dwight Smith_TOR","Daniel Vogelbach_SEA","Luke Maile_TOR","Ehire Adrianza_MIN","Rafael Bautista_WAS","Adam Rosales_OAK","Jose Lobaton_WAS","Mike Freeman_LAD","Darwin Barney_TOR","Jaff Decker_OAK","Mike Ohlman_TOR","Matt Olson_OAK","Grant Green_WAS","Brett Eibner_LAD"
0,0,3.95243902439024,0,0,0,0,0,6.78735632183908,0,69.4464646464646,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80952380952381,0,9.98582995951417,5.67987804878049,6.69473684210526,0,0,0,23.9220779220779,10.5169230769231,0,-15.5129032258065,0,0,0,3.03205128205128,0,0,0,0,0,0,7.40459770114943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3910256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7672064777328,2.85384615384615,0,-15.8067226890756,12.6070512820513,0,0,0,0,0,0,155.027272727273,0,0,11.1172043010753,0,0,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,27.4054054054054,0,58.1633064516129,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.45,0,0,0,0,0,0,0,0,0,0,0,25,0,-4.46212121212121,0,0,0,0,0,0,0,0,0,0,-19.3,0,0,0,0,0,0,0,0,9.53846153846154,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60.890756302521,0,0,2.65669515669516,0,0,0,0,0,0,0,0,0,28.7512315270936,0,0,0,0,0,0,0,0,0,0,0,10.2064393939394,0,0,-12.5681818181818,0,0,0,0,0,0,-14.3183333333333,0,-6.31372549019608,-14.25,0,0,0,0,20.0833333333333,-3.63227513227513,0,0,0,0,0,2.05,0,0,0,20.1964285714286,0,0,0,13.7361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5833333333333
0,0,0,0,0,0,24.0729166666667,0,0,0,0,0,0,53.7638691322902,0,0,0,0,0,0,0,14.0042016806723,0,0,0,0,0,0,0,0,22.537037037037,15.2761904761905,0,0,0,0,0,0,0,0,0,0,0,0,-1.57142857142857,-8.54545454545454,0,0,0,0,0,0,1.00284090909091,0,1.42518939393939,0,0,17.2731182795699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6875,0,0,0,0,0,0,0,5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0
16.4569230769231,9.68064516129032,0,22.1494252873563,15.7671957671958,0,0,0,0,0,0,11.1172043010753,0,0,52.5587121212121,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,14.3107692307692,0,23.6190476190476,0,0,0,0,0,0,0,0,0,0,0,-30.547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,-4.81818181818182,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.65669515669516,0,0,94.1913978494624,0,0,0,0,0,0,0,0,0,20.88,0,0,0,0,0,0,0,0,0,0,0,-4.13675213675214,0,0,34.3909090909091,0,0,0,0,0,0,-0.297794117647059,0,1.08791208791209,24.7678571428571,0,0,0,0,-12.9333333333333,0.619047619047619,0,0,0,0,0,-0.0238095238095238,0,0,0,-2.73636363636364,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6
0,0,0,0,0,18.1691176470588,0,0,0,0.244444444444444,0,0,0,0,0,0,56.0928882438316,0,14.90625,7.04804421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,9.78260869565217,6.11904761904762,0,0,0,0,0,0,0,0,-5.62448979591837,0,7.36079545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42036290322581,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5490196078431,0,0,1.11111111111111,0,0,0,0,0,-4.89417989417989,0,13,0,0,0
0,0,0,0,0,0,0,20.1696696696697,0,0,0,0,0,0,0,0,0,88.7974290780142,0,0,2.98454106280193,0,0,22.2020202020202,0,0,0,0,0,-3.25714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0586206896552,0,-26.3142857142857,0,0,0,0,0,0,7.16666666666667,0,0,0,0,6.69247311827957,-3.94117647058824,0,0,0,0,0,0,0,0,-2,0,0,0,-15.5,0,0,0,0,-6.00548780487805,0,0,0,0,0,0,5.88948306595365,0,0,0,10.5454545454545,0,0,0,0
0,0,0,0,0,11.9090909090909,0,0,0,37.9307692307692,0,0,0,0,0,0,14.90625,0,47.5715725806452,24.4112903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98461538461538,0,0,26.3529411764706,-7.82417582417582,0,0,0,0,0,0,0,0,-5.34838709677419,0,15.1764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81111111111111,0,0,-5.33333333333333,0,0,0,0,0,-1.37362637362637,0,0,0,0,0
0,0,0,0,0,10.9080882352941,0,0,0,16.2926829268293,0,0,0,0,0,0,7.04804421768707,0,24.4112903225806,69.854693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6187766714083,0,0,14.5,-24.9824561403509,0,0,0,0,0,0,0,0,-11.9357076780759,0,3.75402298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51354679802956,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49673202614379,0,0,9.34615384615385,0,0,0,0,0,-0.729230769230769,0,1,0,0,0
0,0,0,0,0,0,0,-1.73399715504979,0,0,0,0,0,0,0,0,0,2.98454106280193,0,0,64.3324829931973,0,0,4.67826086956522,0,0,0,0,0,12.756006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8,0,12.5285714285714,0,0,0,0,0,0,9.6,0,0,0,0,7.55645161290323,-0.738970588235294,0,0,0,0,0,0,0,0,10,0,0,0,-7.8,0,0,0,0,5.85133565621371,0,0,0,0,0,0,-8.06974789915966,0,0,0,-8.5,0,0,0,0
0,0,0,0,0,0,18.4801136363636,0,0,0,0,0,0,14.0042016806723,0,0,0,0,0,0,0,53.1081081081081,0,0,0,0,0,0,0,0,21.8333333333333,9.86806722689076,0,0,0,0,0,0,0,0,0,0,0,0,12.3019943019943,-11.6153846153846,0,0,0,0,0,0,12.7449596774194,0,1.07661290322581,0,0,12.148275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2197802197802,0,0,0,0,0,0,0,-1.58888888888889,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
53.8235294117647,9.58571428571429,0,28.9444444444444,8.59803921568627,0,0,0,0,0,0,7.1625,0,0,-4,0,0,0,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,19.1625,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.0307807807808,0,0,0,0,0,0,0,0,0,22.2020202020202,0,0,4.67826086956522,0,0,59.5035460992908,0,0,0,0,0,-6.63738738738739,0,0,0,0,0,0,0,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2992610837438,0,6.62745098039216,0,0,0,0,0,0,2.66666666666667,0,0,0,0,-3.18003565062389,-9.68382352941176,0,0,0,0,0,0,0,0,17,0,0,0,-1.85,0,0,0,0,11.6196283391405,0,0,0,0,0,0,-2.94474153297683,0,0,0,-7.13636363636364,0,0,0,0
0,0,14.1022067363531,0,0,0,0,0,-3.30965909090909,0,2.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5888888888889,0,4.99122807017544,-4.46899224806202,1.73333333333333,0,0,0,24.64,30.4757834757835,0,18.5766666666667,0,0,0,-1.23636363636364,0,0,0,0,0,0,7.22043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5384615384615,0,0,0,0,0,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28.7512315270936,0,0,20.88,0,0,0,0,0,0,0,0,0,56.9753401360544,0,0,0,0,0,0,0,0,0,0,0,9.45656565656566,0,0,8.68577075098814,0,0,0,0,0,0,4.6984126984127,0,13.9933712121212,7.40196078431373,0,0,0,0,39.1666666666667,-0.311522048364154,0,0,0,0,0,2.49193548387097,0,0,0,22,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5
0,0,7.27272727272727,0,0,0,0,0,18.8092691622103,0,9.98582995951417,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99122807017544,0,39.0567375886525,-7.3546511627907,-3.61437908496732,0,0,0,0.105820105820106,7.21379310344828,0,0.669950738916256,0,0,0,7.51818181818182,0,0,0,0,0,0,9.61592741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5714285714286,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.29833487511563,0,0,0,0,0,4.59317211948791,0,5.67987804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46899224806202,0,-7.3546511627907,39.2329411764706,21.1727941176471,0,0,0,0.50752688172043,-5.73891129032258,0,0.764957264957265,0,0,0,1.90384615384615,0,0,0,0,0,0,13.5508021390374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3921568627451,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.31052631578947,0,0,0,0,0,9.92857142857143,0,6.69473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,0,-3.61437908496732,21.1727941176471,48.3052631578947,0,0,0,0,-22.2637362637363,0,10.3736263736264,0,0,0,-0.948717948717949,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.59243697478992,0,0,0,0,0,0,0,0,0,-3.25714285714286,0,0,12.756006006006,0,0,-6.63738738738739,0,0,0,0,0,55.3400809716599,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,-0.0227272727272727,0,0,0,0,0,0,3.16071428571429,0,0,0,0,12.6008064516129,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,-2.67518939393939,0,0,0,0,0,0,5.8005698005698,0,0,0,10.8333333333333,0,0,0,0
0,0,0,0,0,0,16.7091954022988,0,0,0,0,0,0,22.537037037037,0,0,0,0,0,0,0,21.8333333333333,0,0,0,0,0,0,0,0,52.6893939393939,-6.88064516129032,0,0,0,0,0,0,0,0,0,0,0,0,-3.03947368421053,1.71428571428571,0,0,0,0,0,0,-8.94708994708995,0,12.7586206896552,0,0,1.56552706552707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30952380952381,0,0,0,0,0,0,0,-8.51098901098901,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.38963963963964,0,0,0,0,0,0,15.2761904761905,0,0,0,0,0,0,0,9.86806722689076,0,0,0,0,0,0,0,0,-6.88064516129032,41.7524390243902,0,0,0,0,0,0,0,0,0,0,0,0,14.2843915343915,-0.438095238095238,0,0,0,0,0,0,5.97822822822823,0,-0.0920634920634921,0,0,16.3939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.92156862745098,0,0,0,0,0,0,0,1.78021978021978,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0
0,0,5.55555555555556,0,0,0,0,0,13.5233990147783,0,23.9220779220779,0,0,0,0,0,0,0,0,0,0,0,0,0,24.64,0,0.105820105820106,0.50752688172043,0,0,0,0,66.3064516129032,3.55263157894737,0,-1.86813186813187,0,0,0,0,0,0,0,0,0,0,7.54700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26.1512605042017,0,0,0,0,0,8.90476190476191,0,10.5169230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4757834757835,0,7.21379310344828,-5.73891129032258,-22.2637362637363,0,0,0,3.55263157894737,59.2444444444444,0,6.28758169934641,0,0,0,-13.9285714285714,0,0,0,0,0,0,-3.30333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07692307692308,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.065873015873,-1.83033033033033,0,-0.524064171122995,16.502024291498,0,0,0,0,0,0,27.4054054054054,0,0,14.3107692307692,0,0,0,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,65.9907084785134,0,18.4795698924731,0,0,0,0,0,0,0,0,0,0,0,-35.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,31.8,0,8.62727272727273,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,13.4727272727273,0,0,0,0,0,0,0
0,0,12.75,0,0,0,0,0,9.80263157894737,0,-15.5129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5766666666667,0,0.669950738916256,0.764957264957265,10.3736263736264,0,0,0,-1.86813186813187,6.28758169934641,0,45.0451612903226,0,0,0,-1.04166666666667,0,0,0,0,0,0,-4.57017543859649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.491935483871,20.9979838709677,0,9.71225071225071,21.7021505376344,0,0,0,0,0,0,58.1633064516129,0,0,23.6190476190476,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,18.4795698924731,0,67.3394957983193,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,8.74545454545455,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10.2064393939394,0,0,-4.13675213675214,0,0,0,0,0,0,0,0,0,9.45656565656566,0,0,0,0,0,0,0,0,0,0,0,46.8470588235294,0,0,15.8181818181818,0,0,0,0,0,0,-1.42068965517241,0,18.4133064516129,22.3368421052632,0,0,0,0,2.96428571428571,17.4307692307692,0,0,0,0,0,7.82085561497326,0,0,0,8.75757575757576,0,0,0,1.18014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35
