"Joey Votto_CIN","Adam Duvall_CIN","Aaron Judge_NYY","Charlie Blackmon_COL","Mookie Betts_BOS","Robinson Cano_SEA","Nolan Arenado_COL","Elvis Andrus_TEX","Justin Smoak_TOR","Mark Reynolds_COL","Dexter Fowler_STL","Gary Sanchez_NYY","Nelson Cruz_SEA","Andrew McCutchen_PIT","Scooter Gennett_CIN","Miguel Sano_MIN","Tommy Pham_STL","Stephen Piscotty_STL","Jedd Gyorko_STL","Jose Bautista_TOR","Brett Gardner_NYY","Didi Gregorius_NYY","Khris Davis_OAK","Ryon Healy_OAK","Xander Bogaerts_BOS","Mike Moustakas_KC","Jean Segura_SEA","Billy Hamilton_CIN","Cameron Maybin_LAA","Mike Trout_LAA","Andrelton Simmons_LAA","Josh Donaldson_TOR","Jose Abreu_CWS","Carlos Gonzalez_COL","Ian Desmond_COL","Jed Lowrie_OAK","Jackie Bradley_BOS","Andrew Benintendi_BOS","Starling Marte_PIT","Randal Grichuk_STL","Justin Bour_MIA","Aledmys Diaz_STL","Todd Frazier_CWS","Lorenzo Cain_KC","Danny Valencia_SEA","Eric Hosmer_KC","Kyle Seager_SEA","Aaron Altherr_PHI","Zack Cozart_CIN","David Dahl_COL","Giancarlo Stanton_MIA","Matt Carpenter_STL","Paul DeJong_STL","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Rougned Odor_TEX","Ben Gamel_SEA","Max Kepler_MIN","Jarrod Dyson_SEA","Josh Bell_PIT","Eugenio Suarez_CIN","Joe Mauer_MIN","Melky Cabrera_CWS","Carlos Gomez_TEX","Mitch Moreland_BOS","Salvador Perez_KC","Mitch Haniger_SEA","Scott Schebler_CIN","Eddie Rosario_MIN","Yadier Molina_STL","Yonder Alonso_OAK","Yoan Moncada_CWS","Joey Gallo_TEX","Josh Harrison_PIT","Tommy Joseph_PHI","Adam Frazier_PIT","DJ LeMahieu_COL","Jose Peraza_CIN","Brian Dozier_MIN","Marcell Ozuna_MIA","Christian Yelich_MIA","Starlin Castro_NYY","Matt Joyce_OAK","Yolmer Sanchez_CWS","Adrian Beltre_TEX","CJ Cron_LAA","Dee Gordon_MIA","Jacoby Ellsbury_NYY","Tyler Saladino_CWS","Marcus Semien_OAK","Mike Napoli_TEX","Robinson Chirinos_TEX","Whit Merrifield_KC","Jorge Bonifacio_KC","Jorge Soler_KC","Cesar Hernandez_PHI","Stephen Cardullo_COL","Trevor Story_COL","Chad Huffman_STL","JT Realmuto_MIA","Chase Headley_NYY","Devon Travis_TOR","Kevin Pillar_TOR","Alen Hanson_CWS","Franklin Barreto_OAK","Matt Chapman_OAK","Shin-Soo Choo_TEX","Sandy Leon_BOS","Delino DeShields_TEX","Nomar Mazara_TEX","Mike Zunino_SEA","Guillermo Heredia_SEA","Gerardo Parra_COL","Devin Mesoraco_CIN","Dustin Garneau_COL","Arismendy Alcantara_CIN","Patrick Kivlehan_CIN","Pat Valaika_COL","Jefry Marte_LAA","Martin Prado_MIA","Kolten Wong_STL","Matt Holliday_NYY","Steve Pearce_TOR","Jaycob Brugman_OAK","Chris Young_BOS","Alcides Escobar_KC","Paulo Orlando_KC","Billy Burns_KC","Leonys Martin_SEA","Howie Kendrick_PHI","Jordy Mercer_PIT","Andrew Knapp_PHI","Raimel Tapia_COL","Tom Murphy_COL","Eric Young_LAA","Yunel Escobar_LAA","Jason Castro_MIN","Robbie Grossman_MIN","Eduardo Escobar_MIN","Daniel Palka_MIN","Tyler Moore_MIA","Pablo Sandoval_BOS","Alex Gordon_KC","Taylor Motter_SEA","John Jaso_PIT","Maikel Franco_PHI","Jesse Winker_CIN","Jordan Patterson_COL","Albert Pujols_LAA","Nick Franklin_LAA","Kole Calhoun_LAA","Jose Martinez_STL","Troy Tulowitzki_TOR","Aaron Hicks_NYY","Avisail Garcia_CWS","Mark Canha_OAK","Adam Engel_CWS","Deven Marrero_BOS","Freddy Galvis_PHI","Jose Osuna_PIT","Ben Revere_LAA","Harrison Bader_STL","Chris Carter_NYY","Ronald Torreyes_NYY","Rajai Davis_OAK","Adam Rosales_OAK","Charlie Tilson_CWS","Joey Wendle_OAK","Jonathan Lucroy_TEX","Daniel Nava_PHI","Gregory Polanco_PIT","Nick Williams_PHI","Kendrys Morales_TOR","Mason Williams_NYY","Greg Bird_NYY","Tim Anderson_CWS","Jhonny Peralta_BOS","Brock Holt_BOS","Ryan O'Hearn_KC","Tony Wolters_COL","Kennys Vargas_MIN","Jorge Polanco_MIN","Derek Dietrich_MIA","Russell Martin_TOR","Ezequiel Carrera_TOR","Richard Urena_TOR","Jake Smolinski_OAK","Matt Davidson_CWS","Ryan LaMarre_OAK","Renato Nunez_OAK","Christian Vazquez_BOS","Brandon Moss_KC","Cheslor Cuthbert_KC","Terrance Gore_KC","Cameron Perkins_PHI","Alexi Amarista_COL","Tucker Barnhart_CIN","Phillip Ervin_CIN","Chris Gimenez_MIN","Danny Espinosa_LAA","Destin Hood_MIA","Dalton Pompey_TOR","Harold Ramirez_TOR","Rowdy Tellez_TOR","Leury Garcia_CWS","Jacob May_CWS","Kevan Smith_CWS","Bruce Maxwell_OAK","Jurickson Profar_TEX","Shawn O'Malley_SEA","Francisco Cervelli_PIT","David Freese_PIT","Danny Ortiz_PIT","Elias Diaz_PIT","Cameron Rupp_PHI","Kevin Newman_PIT","Cristhian Adames_COL","Ichiro Suzuki_MIA","Tomas Telis_MIA","Magneuris Sierra_STL","Ryan Goins_TOR","Tyler Austin_NYY","Rob Refsnyder_NYY","Cody Asche_CWS","Tzu-Wei Lin_BOS","Boog Powell_SEA","Scott Kingery_PHI","Ryan Hanigan_COL","Martin Maldonado_LAA","Cliff Pennington_LAA","David Fletcher_LAA","Christian Colon_MIA","Steve Lombardozzi_MIA","Greg Garcia_STL","JT Riddle_MIA","Carson Kelly_STL","Jarrod Saltalamacchia_TOR","Darwin Barney_TOR","Austin Romine_NYY","Clint Frazier_NYY","Dustin Fowler_NYY","Geovany Soto_CWS","Willy Garcia_CWS","Matt Olson_OAK","Pete Kozma_TEX","Steve Selsky_BOS","Marco Hernandez_BOS","Brett Nicholas_TEX","Jared Hoying_TEX","Carlos Ruiz_SEA","Tuffy Gosewisch_SEA","Raul Mondesi_KC","Odubel Herrera_PHI","Nick Senzel_CIN","Luis Valbuena_LAA","Nolan Fontana_LAA","Eric Fryer_STL","Darrell Ceciliani_TOR","Ryan Rua_TEX","Sam Travis_BOS","Andy Ibanez_TEX","DJ Peterson_SEA","Tyler Smith_SEA","Phil Gosselin_PIT","Brock Stassi_PHI","Chris Bostick_PIT","Mike Tauchman_COL","Shane Robinson_LAA","AJ Ellis_MIA","Mike Aviles_MIA","Luke Voit_STL","Chris Coghlan_TOR","Luke Maile_TOR","Jorge Mateo_NYY","Anthony Alford_TOR","Miguel Andujar_NYY","Tyler Wade_NYY","Gleyber Torres_NYY","Josh Rutledge_BOS","Drew Butera_KC","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Andres Blanco_PHI","Jacob Stallings_PIT","Roman Quinn_PHI","Rhys Hoskins_PHI","Stuart Turner_CIN","Juan Graterol_LAA","Ehire Adrianza_MIN","Carlos Perez_LAA","Kaleb Cowart_LAA","Byron Buxton_MIN","Alex Mejia_STL","Dwight Smith_TOR","Josh Phegley_OAK","Chad Pinder_OAK","Hanser Alberto_TEX","Gift Ngoepe_PIT","Miguel Rojas_MIA","Jaff Decker_OAK","Omar Narvaez_CWS","Drew Stubbs_TEX","Ronald Guzman_TEX","Ramon Torres_KC","Hunter Dozier_KC","Ty Kelly_PHI","Jorge Alfaro_PHI","Grant Green_CWS","Zack Collins_CWS","Max Moroff_PIT","John Bormann_PIT","Kyle Higashioka_NYY","Mike Ohlman_TOR","Ian Parmley_TOR","Drew Robinson_TEX","Chris Stewart_PIT"
0,0,0,0,-0.442396313364055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04208065458796,0,0,0,0,0,0,0,0,0,0,0,0.437405731523379,15.9788471708091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2734693877551,-2.98470588235294,0,0,0,0,0,0,0,0,0,50.5322115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07849462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47282608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.4718614718615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4.27807486631016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4509803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22901002506266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4734623015873,0,7.31678321678322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9452214452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39591836734694,-5.87604070305273,4.15441176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05524475524476,11.5545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07199032062916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9588394062078,8.32163742690059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,13.4731092436975,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24632352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0057471264368,0,12.6903409090909,0,0,0,0,0,0,0,0,0,21.4571428571429,0,-3.05747126436782,0,0,0,0,0,0,0,51.9071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0712250712251,22.3461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84722222222222,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56265984654731,0.922123015873016,0,0,0,0,0,0,0,0,0,0,0,0,-3.87311827956989,0,0,0,0,0,0,0,0,0,0,0,0,-2.17162698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94666666666667,0,0,0,0,0,0,0,0,0,0,0,-4.39068100358423,0,0,0,0,0,0,67.5869565217391,0,0,0,0,0,0,0,0,0,-3.19328397673189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31196581196581,0,-29.2,33.3214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24617346938776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1085858585859,0,0,0,8.73864734299517,0,0,0,0,0,0,78.0653198653199,0,0,0,0,0,0,0,0,0,13.2780392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5485829959514,-3.56606606606607,6.7741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2924901185771,6.24251207729469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.54901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,-0.58743961352657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.51147959183673,0,0,0,0,0,-7.325311942959,2.88658536585366,3.36103047895501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74358974358974,0,1.59724238026125,0,0,0,0,0,0,0,0,0,4.48989898989899,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6210999471179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47252747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.10551948051948,13.5707070707071,0,0,0,0,0,0,0,0,0,0,0,12.1489441930618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3768905021174,0,0,0,0,0,0,0,0,0,0,0,3.83928571428571,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0909090909091,0,0,0,0,0,0,0,0,9.26108870967742,2.05714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1666666666667,0.0769230769230769,0,0,0,2.38181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.67668269230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370646766169154,0,0,0,0,0,0,0,-6.95731707317073,0,0,0,0,0,0,0,0,74.2980551786522,0,0,0,0,0,0,0,0,0,0,0,-7.04970760233918,0,0,0,0,0,-0.825490196078431,32.5138339920949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8796610169492,0,12.5688259109312,1.7258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330673758865248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,17.4395604395604,0,0,0,0,0,0,0,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.88410886742757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41994535519126,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5041407867495,0,12.6881533101045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04134615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54978354978355,0,0,0,0,0,0,0,0,0,0,-5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7726045883941,4.3031914893617,0,32.6373626373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,0,0,-12.7285714285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9392033542977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0039627039627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58454106280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22222222222222,0,1.14624505928854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629296668429402,0,0,0,0,0,0,0,0,0,0,0,0,4.56013986013986,0,0,0,0,0,0,0,0,0,0,4.29044117647059,0,36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898117386489479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16393921683226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07142857142857,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.780177187153931,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6881533101045,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.15,0,0,0,0,0,0,0,0,0,0,-3.06989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7777777777778,11.6025641025641,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6.66666666666667
0,0,0,9.157594381036,0,0,11.2303921568627,0,0,7.23041474654378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42207792207792,7.94449583718779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5106639839034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-0.858490566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6816091954023,0,3.81904761904762,0,0,12.0151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07084785133566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.530303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7238805970149,8.40031729243786,0,0,0,0,0,0,0,0,0,0,0,0,-9.37931034482759,0,0,0,0,0,0,0,0,0,0,0,0,15.6845584346906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57959183673469,0,0,0,0,0,0,0,0,0,0,0,13.5597567424643,0,0,0,0,0,0,-3.19328397673189,0,0,0,0,0,0,0,0,0,41.5671641791045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40923076923077,0,-22,-12.5090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00404858299595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
