"George Springer_HOU","Aaron Judge_NYY","Jose Altuve_HOU","Carlos Correa_HOU","Michael Conforto_NYM","Neil Walker_NYM","Jay Bruce_NYM","Freddie Freeman_ATL","Ender Inciarte_ATL","Brett Gardner_NYY","Manny Machado_BAL","Gary Sanchez_NYY","Marwin Gonzalez_HOU","Chris Davis_BAL","Aaron Hicks_NYY","Starlin Castro_NYY","Mike Trout_LAA","Lucas Duda_NYM","Yoenis Cespedes_NYM","Matt Holliday_NYY","Carlos Beltran_HOU","Dexter Fowler_STL","Matt Carpenter_STL","Mark Trumbo_BAL","Jonathan Schoop_BAL","Tommy Pham_STL","Adam Jones_BAL","Matt Adams_ATL","Odubel Herrera_PHI","Didi Gregorius_NYY","Matt Kemp_ATL","Stephen Piscotty_STL","Jedd Gyorko_STL","Kole Calhoun_LAA","Albert Pujols_LAA","Evan Gattis_HOU","Yuli Gurriel_HOU","Randal Grichuk_STL","Seth Smith_BAL","Josh Reddick_HOU","David Wright_NYM","Chris Carter_NYY","Andrelton Simmons_LAA","Adonis Garcia_ATL","Freddy Galvis_PHI","Aaron Altherr_PHI","Cesar Hernandez_PHI","Aledmys Diaz_STL","Jacoby Ellsbury_NYY","Welington Castillo_BAL","Cameron Maybin_LAA","Brandon Phillips_ATL","Nick Markakis_ATL","Tyler Flowers_ATL","Wilmer Flores_NYM","Yadier Molina_STL","Tommy Joseph_PHI","Brian McCann_HOU","Howie Kendrick_PHI","Yunel Escobar_LAA","CJ Cron_LAA","Alex Bregman_HOU","Asdrubal Cabrera_NYM","Dansby Swanson_ATL","Greg Bird_NYY","Joey Rickard_BAL","Trey Mancini_BAL","Jefry Marte_LAA","Curtis Granderson_NYM","Jose Martinez_STL","Maikel Franco_PHI","Craig Gentry_BAL","Hyun Soo Kim_BAL","Derek Fisher_HOU","Travis d'Arnaud_NYM","Jace Peterson_ATL","Magneuris Sierra_STL","Paul DeJong_STL","Rob Refsnyder_NYY","Jose Reyes_NYM","Daniel Nava_PHI","Andrew Knapp_PHI","Rhys Hoskins_PHI","Juan Lagares_NYM","Danny Santana_ATL","TJ Rivera_NYM","Jhonny Peralta_STL","Kolten Wong_STL","Greg Garcia_STL","Harrison Bader_STL","Chase Headley_NYY","Luis Valbuena_LAA","Norichika Aoki_HOU","Ben Revere_LAA","Danny Espinosa_LAA","Jake Marisnick_HOU","Brandon Nimmo_NYM","Michael Saunders_PHI","Kurt Suzuki_ATL","Micah Johnson_ATL","Rio Ruiz_ATL","Gleyber Torres_NYY","Gavin Cecchini_NYM","Brock Stassi_PHI","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","Martin Maldonado_LAA","Nolan Fontana_LAA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Carson Kelly_STL","Caleb Joseph_BAL","Ronald Torreyes_NYY","Eric Young_LAA","Andres Blanco_PHI","Eric Fryer_STL","Cameron Rupp_PHI","Austin Romine_NYY","Shane Robinson_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Rene Rivera_NYM","JJ Hardy_BAL","Ruben Tejada_BAL","Kyle Higashioka_NYY","Chad Huffman_STL","Ty Kelly_PHI","Juan Centeno_HOU","Tony Kemp_HOU","Anthony Recker_ATL","Cliff Pennington_LAA","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,0,0,0,0,0,0,0,55.3207547169811,0,0,-1.52488687782805,0,0,0,0,0,0,0,0,0,15.5723270440252,-6.11901306240929,0,-5.59013605442177,0,0,0,0,0,0,0,0,0,0,0,18.7857142857143,0,0,0,0,0,0,0,0,0,0,11.2549261083744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,9.32954545454546,0,0,0,0,43.1944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-28.5,0,0,0,0,0,0,-4.25333333333333,0,0,0,0,0,0,0,0,0,0,1.91071428571429,0,0,0,0,0,0,0,0,0,0,0
0,18.3846153846154,0,0,0,0,0,0,0,22.0512820512821,0,92.7487684729064,0,0,30.0690476190476,16.1150793650794,0,0,0,22.4031339031339,0,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0.842105263157895,0,0,0,0,0,0,-9.85238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.747311827957,0,-0.633522727272727,16.6724137931034,0,0,0,0,0,0,0,0,75.3226890756303,0,0,0,0,0,0,0,28.8476923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8787878787879,0,0,0,0.0433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92142857142857,0,0,0,4.93349753694581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97953216374269,0,0,-0.549450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.52488687782805,0,0,74.0297532656023,0,0,0,0,0,0,0,0,0,16.5678519593614,7.45248868778281,0,21.7053654024052,0,0,0,0,0,0,0,0,0,0,0,13.5459770114943,0,0,0,0,0,0,0,0,0,0,23.9484126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.1333333333333,15.1149193548387,0,0,0,0,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,85.5,0,0,0,0,0,0,7.455,0,0,0,0,0,0,0,0,0,0,15.4255319148936,0,0,0,0,0,0,0,0,0,0,0
0,0.877840909090909,0,0,0,0,0,0,0,21.771164021164,0,30.0690476190476,0,0,69.8349206349206,3.39411764705882,0,0,0,-0.132056451612903,0,0,0,0,0,0,0,0,0,-6.35333333333333,0,0,0,0,0,0,0,0,0,0,0,-5.01230769230769,0,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41382575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23076923076923,0,0,0,0,14.2727272727273,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0
0,21.315987933635,0,0,0,0,0,0,0,10.6908212560386,0,16.1150793650794,0,0,3.39411764705882,42.3270440251572,0,0,0,17.6147086031452,0,0,0,0,0,0,0,0,0,6.74092741935484,0,0,0,0,0,0,0,0,0,0,0,7.4758064516129,0,0,0,0,0,0,6.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4107308048104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20797720797721,0,0,0,0,-0.214285714285714,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5264270613108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496153846153846,9.81906906906907,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,0,0,0,0,2.6551724137931,11.0584795321637,0,0,0,0,0,0,13.3116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43406593406593,0,21.9125,18.9019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,16.55,0,0,0,0,0,0,0,0,0,0,12.875,0,0,0
0,0,0,0,0.584615384615385,23.6483870967742,-13.8951612903226,0,0,0,0,0,0,0,0,0,0,81.295008912656,133.544444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2941176470588,0,0,0,0,0,0,0,25.5652173913043,0,0,0,0,0,9.62043010752688,0,0,0,0,0,59.9080882352941,0,0,0,0,17.04,0,0,0,18.6666666666667,0,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,36,0,0,0,0,0,0,0,0,0,0,0,-6.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.6,10.7867647058824,-21.5708333333333,0,0,0,0,0,0,0,0,0,0,133.544444444444,166.654411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3333333333333,0,0,0,0,0,0,0,55.675,0,0,0,0,0,34.4945054945055,0,0,0,0,0,164.522727272727,0,0,0,0,4.5047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0
0,19.3497584541063,0,0,0,0,0,0,0,24.3371951219512,0,22.4031339031339,0,0,-0.132056451612903,17.6147086031452,0,0,0,64.7761524822695,0,0,0,0,0,0,0,0,0,-0.988172043010753,0,0,0,0,0,0,0,0,0,0,0,-2.69581280788177,0,0,0,0,0,0,19.3888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35930735930736,0,0,0,0,-21.0964912280702,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0
3.69337979094077,0,10.3015151515152,15.219512195122,0,0,0,0,0,0,0,0,28.8476923076923,0,0,0,0,0,0,0,58.5048309178744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38142292490119,0,0,0,13.7124624624625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3945868945869,0,0,0,3.57378048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,-3.84926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9019426456984,-16.0274390243902,0,0,1.77777777777778,0,0,0,0,0,3.01704545454545,-0.33109243697479,0,0,0,0,-2.4758064516129,0,0,0,0,0,0,0,0,0,-1.49941927990708,0,0,0,0,0,0,0,2.76480836236934,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17777777777778,0,0,0,0,0,0,15,3.37777777777778,0,0,0,0,0,0,0,0,0.296703296703297,0.58974358974359,18.6410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0274390243902,45.1241496598639,0,0,12.4051383399209,0,0,0,0,0,-2.8,8.53846153846154,0,0,0,0,5.94474153297683,0,0,0,0,0,0,0,0,0,18.3183831672204,0,0,0,0,0,0,0,4.49418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,21.625,0,0,0,0,0,0,-11.6904761904762,-0.777777777777778,0,0,0,0,0,0,0,0,11.2909090909091,-1.39247311827957,9.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.5723270440252,0,0,16.5678519593614,0,0,0,0,0,0,0,0,0,59.1259259259259,-0.670859538784067,0,17.5642006802721,0,0,0,0,0,0,0,0,0,0,0,-1.27586206896552,0,0,0,0,0,0,0,0,0,0,44.1317733990148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80065359477124,14.9928698752228,0,0,0,0,22.6111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,-9.75,0,0,0,0,0,0,-2.47384615384615,0,0,0,0,0,0,0,0,0,0,13.2261224489796,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-6.11901306240929,0,0,7.45248868778281,0,0,0,0,0,0,0,0,0,-0.670859538784067,39.5164220824598,0,7.4822695035461,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,0,0,0,0,0,0,0,0,0,0,2.00492610837438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58823529411765,16.2926136363636,0,0,0,0,4.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187.5,-9.66666666666667,0,0,0,0,0,0,-4.71692307692308,0,0,0,0,0,0,0,0,0,0,3.1577380952381,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77777777777778,12.4051383399209,0,0,91.6433333333333,0,0,0,0,0,-1.93055555555556,11.2186147186147,0,0,0,0,-6.78030303030303,0,0,0,0,0,0,0,0,0,-12.395256916996,0,0,0,0,0,0,0,-2.78656126482213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,-2.6,3.75555555555556,0,0,0,0,0,0,0,0,-15.6666666666667,5.24545454545455,24.3666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-5.59013605442177,0,0,21.7053654024052,0,0,0,0,0,0,0,0,0,17.5642006802721,7.4822695035461,0,55.8656462585034,0,0,0,0,0,0,0,0,0,0,0,19.8830769230769,0,0,0,0,0,0,0,0,0,0,-0.321666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8939393939394,3.97701149425287,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,0,0,0,0,0,0,-1.54545454545455,0,0,0,0,0,0,0,0,0,0,9.56570048309179,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19.9708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.2625,0,0,-18.4125,0,0,0,0,0,0,0,0,0,0,0,0,147.5,0,0,0,0,0,0,0,36.7727272727273,21.3,10.4909090909091,0,0,0,0,0,0,0,0,0,15.4725274725275,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,106.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,5.07272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4450354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0274822695035,16.3529411764706,11.080193236715,0,0,0,0,0,0,0,0,0,7.21646341463415,0,6.96153846153846,0,0,0,0,0,0,0,0,0,0,0,-1.36205073995772,0,0,0,0,0,0,0,0,0,1.83333333333333,-4.69883040935673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20715249662618,0,0,0,0,0,4.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,7.16666666666667,0,6.41009852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10.9727822580645,0,0,0,0,0,0,0,9.31264367816092,0,0.0144927536231884,0,0,-6.35333333333333,6.74092741935484,0,0,0,-0.988172043010753,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,18.0434782608696,0,0,0,0,0,0,-22.8142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64957264957265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.839285714285714,0,0,0,0,23.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
