"Charlie Blackmon_COL","Nolan Arenado_COL","Anthony Rizzo_CHC","Kris Bryant_CHC","Mark Reynolds_COL","Carlos Gonzalez_COL","Randal Grichuk_STL","DJ LeMahieu_COL","Matt Carpenter_STL","Jedd Gyorko_STL","Trevor Story_COL","Ian Desmond_COL","Dexter Fowler_STL","David Dahl_COL","Aledmys Diaz_STL","Freddie Freeman_ATL","Javier Baez_CHC","Stephen Piscotty_STL","Corey Seager_LAD","Kyle Schwarber_CHC","Brandon Phillips_ATL","Matt Kemp_ATL","Ben Zobrist_CHC","Kolten Wong_STL","Ender Inciarte_ATL","Gerardo Parra_COL","Buster Posey_SF","Cody Bellinger_LAD","Yadier Molina_STL","Hunter Pence_SF","Ian Happ_CHC","Eduardo Nunez_SF","Jhonny Peralta_STL","Tommy Pham_STL","Pat Valaika_COL","Brandon Belt_SF","Greg Garcia_STL","Joe Panik_SF","Yasmani Grandal_LAD","Jose Martinez_STL","Stephen Cardullo_COL","Raimel Tapia_COL","Denard Span_SF","Jason Heyward_CHC","Chris Taylor_LAD","Yasiel Puig_LAD","Dustin Garneau_COL","Magneuris Sierra_STL","Harrison Bader_STL","Brandon Crawford_SF","Dansby Swanson_ATL","Justin Turner_LAD","Logan Forsythe_LAD","Willson Contreras_CHC","Albert Almora_CHC","Tom Murphy_COL","Carson Kelly_STL","Nick Markakis_ATL","Matt Adams_ATL","Addison Russell_CHC","Eric Fryer_STL","Tony Wolters_COL","Tyler Flowers_ATL","Adonis Garcia_ATL","Adrian Gonzalez_LAD","Franklin Gutierrez_LAD","Joc Pederson_LAD","Alexi Amarista_COL","Jarrett Parker_SF","Miguel Montero_CHC","Jon Jay_CHC","Kurt Suzuki_ATL","Chase Utley_LAD","Trayce Thompson_LAD","Jeimer Candelario_CHC","Nick Hundley_SF","Mac Williamson_SF","Kike Hernandez_LAD","Andrew Toles_LAD","Austin Barnes_LAD","Ryan Hanigan_COL","Cristhian Adames_COL","Danny Santana_ATL","Kelby Tomlinson_SF","Christian Arroyo_SF","Rob Segedin_LAD","Tommy La Stella_CHC","Jace Peterson_ATL","Micah Johnson_ATL","Andre Ethier_LAD","Aaron Hill_SF","Justin Ruggiano_SF","Rio Ruiz_ATL","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Conor Gillaspie_SF","Michael Morse_SF","Tim Federowicz_SF","Eloy Jimenez_CHC","Anthony Recker_ATL","Chris Marrero_SF","Brett Eibner_LAD","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
4.35185185185185,5.03571428571429,0,0,10.7569230769231,8.575,0,4.93230769230769,0,0,38.8645320197044,-3.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67894736842105,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-10.25,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61397058823529,22.4411764705882,0,0,2.6952380952381,3.75,0,1.13398692810458,0,0,-3.30952380952381,63.719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8928571428571,0,0,0,0,0,0,0,0,-23.1428571428571,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433333333333333,0,0,0,0,0,-17.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.315270935960591,0,-15.7264367816092,-6.39166666666667,0,0,70.4393939393939,0,-1.27634408602151,0,0,4.40833333333333,0,0,0,0,0,-1.10153846153846,0,0,0,0,5.13793103448276,0,0,0,2.22222222222222,-19.3333333333333,0,0,15.0833333333333,0,0,3.23333333333333,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,-15.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.1996434937611,0,20.4375,21.8448275862069,0,0,-1.27634408602151,0,69.1201201201201,0,0,-6.65367965367965,0,0,0,0,0,3.00246305418719,0,0,0,0,5.94033613445378,0,0,0,8.5,-29.4545454545455,0,0,3.53333333333333,0,0,34.8666666666667,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.139495798319,0,0,0,0,-11.0135467980296,10.4366666666667,0,0,6.03949579831933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1016042780749,0,0,0,0,0,0,-1.10168067226891,0,0,0,0,4.62105263157895,6.87956989247312,0,0,0,0,0,0,0,-4.91208791208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0
0,0,-6.82758620689655,8.755291005291,0,0,0,0,0,0,0,0,0,0,0,0,97.5161290322581,0,0,21.6583333333333,0,0,-1.79824561403509,0,0,0,0,0,0,0,0.404761904761905,0,0,0,0,0,0,0,0,0,0,0,0,-14.4502923976608,0,0,0,0,0,0,0,0,0,-29.5770750988142,-6.33333333333333,0,0,0,0,-13.3913043478261,0,0,0,0,0,0,0,0,0,9.28571428571429,0.25,0,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-3.68577075098814,0,1.22077922077922,8.33333333333333,0,0,4.40833333333333,0,-6.65367965367965,0,0,42.9184615384615,0,0,0,0,0,-9.16428571428571,0,0,0,0,-1.27272727272727,0,0,0,5.53571428571429,0,0,0,31.5892857142857,0,0,-6.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.740243902439,0,0,0,0,0,0,0,0,13.1811594202899,0,0,0,0,0,0,0,0,0,0,21.0984848484848,0,0,0,0,0,-9.74836601307189,10.0583214793741,0,0,0,0,0,18.4133064516129,31.525641025641,0,0,0,0,0,0,0,0,0,0,0,7.02461538461538,5.56666666666667,15.8181818181818,0,0,0,0,0,-3.26284584980237,0,0,0,0,0,1.18014705882353,4.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,14,0,0,0
0,0,8.54201680672269,15.3522727272727,0,0,0,0,0,0,0,0,0,0,0,0,21.6583333333333,0,0,36.2571428571429,0,0,0.807692307692308,0,0,0,0,0,0,0,15.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,-0.583333333333333,4.35714285714286,0,0,0,0,11.4568965517241,0,0,0,0,0,0,0,0,0,37.4,10.4871794871795,0,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0135467980296,0,0,0,0,52.9966386554622,-9.95833333333333,0,0,2.87478991596639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65625,0,0,0,0,0,0,0.597478991596639,17,0,0,0,6.79004329004329,-3.66666666666667,0,0,0,0,0,0,0,16.530303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281045751633987,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4366666666667,0,0,0,0,-9.95833333333333,97.9450757575758,0,0,10.4914772727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0118279569892,0,0,0,0,0,0,17.6439393939394,-5.66666666666667,0,0,0,19.5730994152047,4.33571428571429,0,0,0,0,0,0,0,2.79120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.70955882352941,0,0,0,0,18.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.36781609195402,14.6305418719212,0,0,0,0,0,0,0,0,0,0,0,0,-1.79824561403509,0,0,0.807692307692308,0,0,44.5747126436782,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17.9249011857708,0,0,0,0,0,0,0,0,0,0.635714285714286,10.4888888888889,0,0,0,0,13.39,0,0,0,0,0,0,0,0,0,-18.8888888888889,-3.57272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.7487684729064,0,-2.80689655172414,8.245,0,0,-1.10153846153846,0,3.00246305418719,0,0,-9.16428571428571,0,0,0,0,0,31.9431818181818,0,0,0,0,10.8509852216749,0,0,0,5.5,0.666666666666667,0,0,-32.7857142857143,0,0,-2.4,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03949579831933,0,0,0,0,2.87478991596639,10.4914772727273,0,0,55.9490586932447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,7.11074197120709,53,0,0,0,6.94565217391304,0.289247311827957,0,0,0,0,0,0,0,27.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50166666666667,0,0,0,0,-21.5952380952381,0,0,0,0,0,0,0,0,0,6,0,0
28.9565217391304,-3.48,0,0,3.7,5.64935064935065,0,-7.08695652173913,0,0,5.67894736842105,-15.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,51.22,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80147058823529,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1936936936937,0,0,13.2119565217391,0,1.78253968253968,0,0,0,1.19981060606061,0,-0.793560606060606,0,0,0,0,-3.51428571428571,0,0,0,0,0,0,5.40760869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,7.52380952380952,3.52380952380952,0,0,0,0,0,0,-24,8.71936758893281,0,0,0,0,0,4.5,2.25,0,0,-6.63157894736842,-36.6666666666667,7.75,0,0,0,2.8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1811594202899,0,0,0,0,0,0,0,0,60.2933333333333,0,0,0,0,0,0,0,0,0,0,-8.91315789473684,0,0,0,0,0,-21.9705882352941,22.2922077922078,0,0,0,0,0,-6.31372549019608,-22.5,0,0,0,0,0,0,0,0,0,0,0,7.99242424242424,44.5,-12.5681818181818,0,0,0,0,0,-1.5,0,0,0,0,0,13.7361111111111,-8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,3.45738636363636,0,3.66666666666667,1.48602150537634,0,0,5.13793103448276,0,5.94033613445378,0,0,-1.27272727272727,0,0,0,0,0,10.8509852216749,0,0,0,0,33.033033033033,0,0,0,3.11111111111111,-10.5454545454545,0,0,7.4,0,0,6.85714285714286,0,0,0,0,0,0,0,-31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,27.8618951612903,0,10.8827586206897,0,0,0,3.13359788359788,0,8.12807881773399,0,0,0,0,-2.63636363636364,0,0,0,0,0,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,14.6538461538462,0,0,0,0,0,0,0,-28,-7.46794871794872,0,0,0,0,0,-22.1666666666667,0,0,0,4.17279411764706,2.78571428571429,2.66666666666667,0,0,0,14.8392857142857,0,0,0,0
0,0,-4.22222222222222,54,0,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,15.6428571428571,0,0,11,0,0,0,0,0,0,0,52.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-4.41666666666667,0,0,0,0,0,0,0,0,0,27.7666666666667,20,0,0,0,0,29.1904761904762,0,0,0,0,0,0,0,0,0,-10.9166666666667,-1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78253968253968,0,0,10.8827586206897,0,42.7419712070875,0,0,0,11.4601706970128,0,9.89878542510121,0,0,0,0,-2.38421052631579,0,0,0,0,0,0,16.4074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,21.8461538461538,4.19047619047619,0,0,0,0,0,0,-20,1.1304347826087,0,0,0,0,0,-31.3333333333333,-9.5,0,0,2.86666666666667,20.2,-9,0,0,0,17.375,0,0,0,0
0,0,0,0,0,0,10.7777777777778,0,12.3333333333333,2.75,0,0,2.22222222222222,0,8.5,0,0,5.53571428571429,0,0,0,0,0,5.5,0,0,0,0,3.11111111111111,0,0,0,9.83333333333333,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.58333333333333,0,19.3636363636364,15.1,0,0,-19.3333333333333,0,-29.4545454545455,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,-10.5454545454545,0,0,0,0,141.151515151515,0,0,-27,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.375,68.5694444444444,0,0,24.6111111111111,5.95833333333333,0,18.4166666666667,0,0,-3,-23.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,100.5,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19981060606061,0,0,3.13359788359788,0,11.4601706970128,0,0,0,40.7508710801394,0,18.8421052631579,0,0,0,0,7.67748917748918,0,0,0,0,0,0,-5.08128078817734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,-17.9294871794872,7.38095238095238,0,0,0,0,0,0,-6,-4.47826086956522,0,0,0,0,0,24.5,30.1666666666667,0,0,9.87254901960784,13.7380952380952,-2.3,0,0,0,-0.583333333333333,0,0,0,0
0,0,0,0,0,0,-8.95238095238095,0,12.6607142857143,10.5,0,0,15.0833333333333,0,3.53333333333333,0,0,31.5892857142857,0,0,0,0,0,-32.7857142857143,0,0,0,0,7.4,0,0,0,0,-27,0,0,34.4888888888889,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.793560606060606,0,0,8.12807881773399,0,9.89878542510121,0,0,0,18.8421052631579,0,38.6633444075305,0,0,0,0,-10.9857142857143,0,0,0,0,0,0,-6.75661375661376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,0,0,0,5.11904761904762,-1.04761904761905,0,0,0,0,0,0,-14,-9.46739130434783,0,0,0,0,0,-9,54.9464285714286,0,0,24.9853801169591,1.17857142857143,7.66666666666667,0,0,0,-33.4761904761905,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0984848484848,0,0,0,0,0,0,0,0,-8.91315789473684,0,0,0,0,0,0,0,0,0,0,49.644385026738,0,0,0,0,0,12.4505494505495,1.89717741935484,0,0,0,0,0,11.5753846153846,27.6888888888889,0,0,0,0,0,0,0,0,0,0,0,8.84057971014493,-4,19.8868421052632,0,0,0,0,0,0.571428571428571,0,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.38095238095238,0,39.25,5.56666666666667,0,0,3.23333333333333,0,34.8666666666667,0,0,-6.93333333333333,0,0,0,0,0,-2.4,0,0,0,0,6.85714285714286,0,0,0,-3,0,0,0,5.75,0,0,11.4107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,14.05,0,0,0.1,-7.66666666666667,0,2.5,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
