"Nolan Arenado_COL","Paul Goldschmidt_ARI","Charlie Blackmon_COL","Carlos Gonzalez_COL","Trevor Story_COL","Jake Lamb_ARI","Ian Desmond_COL","AJ Pollock_ARI","Corey Seager_LAD","DJ LeMahieu_COL","David Dahl_COL","Wil Myers_SD","Chris Owings_ARI","Buster Posey_SF","Yasmany Tomas_ARI","Mark Reynolds_COL","David Peralta_ARI","Maikel Franco_PHI","Hunter Pence_SF","Adrian Gonzalez_LAD","Justin Turner_LAD","Odubel Herrera_PHI","Gerardo Parra_COL","Logan Forsythe_LAD","Yasiel Puig_LAD","Brandon Belt_SF","Eduardo Nunez_SF","Tommy Joseph_PHI","Joc Pederson_LAD","Joe Panik_SF","Denard Span_SF","Cesar Hernandez_PHI","Brandon Drury_ARI","Stephen Cardullo_COL","Raimel Tapia_COL","Michael Saunders_PHI","Brandon Crawford_SF","Dustin Garneau_COL","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Aaron Altherr_PHI","Aaron Hill_SF","Tom Murphy_COL","Jeremy Hazelbaker_ARI","Freddy Galvis_PHI","Kike Hernandez_LAD","Howie Kendrick_PHI","Ryan Schimpf_SD","Chris Herrmann_ARI","Cody Bellinger_LAD","Rhys Hoskins_PHI","Chris Taylor_LAD","Yangervis Solarte_SD","Christian Arroyo_SF","Jarrett Parker_SF","Pat Valaika_COL","Socrates Brito_ARI","Cameron Rupp_PHI","Daniel Nava_PHI","Trayce Thompson_LAD","Nick Hundley_SF","Alex Dickerson_SD","Hunter Renfroe_SD","Manuel Margot_SD","Andrew Knapp_PHI","Austin Barnes_LAD","Andrew Toles_LAD","Cory Spangenberg_SD","Mac Williamson_SF","Tony Wolters_COL","Rob Segedin_LAD","Kelby Tomlinson_SF","Andre Ethier_LAD","Travis Jankowski_SD","Chris Iannetta_ARI","Cristhian Adames_COL","Scott Van Slyke_LAD","Brock Stassi_PHI","Gorkys Hernandez_SF","Daniel Descalso_ARI","Alexi Amarista_COL","Andres Blanco_PHI","Conor Gillaspie_SF","Nick Ahmed_ARI","Christian Bethancourt_SD","Austin Hedges_SD","Drew Stubbs_SF","Michael Morse_SF","Erick Aybar_SD","Jeff Mathis_ARI","Ty Kelly_PHI","Tim Federowicz_SF","Luis Sardinas_SD","Allen Cordoba_SD","Jabari Blash_SD","Hector Sanchez_SD","Brett Eibner_LAD","Luis Torrens_SD","Chris Marrero_SF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35294117647059,0,0,0,-2.41911764705882,0,0,0,0,0,-9.15238095238095,0,0,0,-5.98529411764706,0,0,0,6.18131868131868,0,0,0,0,0,-9.04166666666667,0,0,0,37.2418300653595,0,6.28571428571429,0,0,0,0,0,0,0,0,0,0,-7.91025641025641,-6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,17.7142857142857,0,0,0,0,0,40.4523809523809,0,0,0,49.7142857142857,0,0,0,81.6666666666667,0,0,0,0,0,0,0,0,0,6.28571428571429,0,91.7142857142857,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-12.312865497076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8304093567251,0,0,0,0,2.74269005847953,0,0,0,0,0,0,0,0,0,-9.97058823529412,-8.88562091503268,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,-20.775,0,0,-3.65441176470588,0,0,0,0,1.16666666666667,-12,0,0,-10,0
0,21.2,0,0,0,40.1904761904762,0,15.4666666666667,0,0,0,0,-82.85,0,51.5,0,66.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-19.25,0,0,0,0,0,0,0,0,0,0,2.5,9.91666666666667,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,-10,0,0,0,0,0,0,0,0,0,0,18.9166666666667,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.2094861660079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74269005847953,0,0,0,0,36.498023715415,0,0,0,0,0,0,0,0,0,-6.94372294372294,7.95238095238095,0,0,0,-2.33333333333333,0,0,0,0,0,0.83974358974359,0,0,0,0,0,0,0,0,0,0,0,0.628654970760234,0,0,15.5789473684211,0,0,0,-6.66666666666667,-3.6,2.5,0,0,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,1.66666666666667,-12,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,2.97619047619048,0,0,0,0,0,0,-10.8,-7,0,0,2.21428571428571,23.8,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6190476190476,0,0,0,0,0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,36,0,-30,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1602564102564,0,0,0,7.99242424242424,0,0,0,0,0,14.9848484848485,0,0,0,22.4679487179487,0,0,0,24.1545454545455,0,0,0,0,0,-1.97619047619048,0,0,0,-7.91025641025641,0,69,0,0,0,0,0,0,0,0,0,0,24.7435897435897,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.65,0,0,0,6.25,0,0,0,0,0,-4,0,0,0,11.6666666666667,0,0,0,4.5,0,0,0,0,0,-3,0,0,0,-6.4,0,0,0,0,0,0,0,0,0,0,0,0,-1,4.2,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,-14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0,0,0,0,18.9090909090909,0,0,0,0,0,0,-17.4166666666667,27.375,0,0,9.5,8.5,0,0,0,0,0,6.64285714285714,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,76.5,0,0,0,0,0,31.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.97058823529412,0,0,0,0,-6.94372294372294,0,0,0,0,0,0,0,0,0,40.7532467532468,4.53809523809524,0,0,0,24.5,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,3.72549019607843,0,0,-4.33918128654971,0,0,0,-41.3333333333333,15.1,0.333333333333333,0,0,7.33333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.88562091503268,0,0,0,0,7.95238095238095,0,0,0,0,0,0,0,0,0,4.53809523809524,33.2142857142857,0,0,0,8.16666666666667,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,-5.8921568627451,0,0,11.312865497076,0,0,0,-11.1666666666667,7,-8,0,0,3.33333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,-12.15,0,0,0,0,0,17.3333333333333,0,0,0,-31.3333333333333,0,0,0,-6.16666666666667,0,0,0,0,0,3.5,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,11.6666666666667,24.9,0,0,80.6666666666667,40.3,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,0,0,1.92727272727273,8.98888888888889,0,0,22,0.177777777777778,0,0,0,-7.42857142857143,0,0,0,0,0,0,0,0,0,-0.736363636363636,-1.60714285714286,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,24.5,8.16666666666667,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,32.6666666666667,0,0,0,0,0,-35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.26282051282051,0,32.0769230769231,9.62179487179487,4.10606060606061,0,0,0,0,-0.151515151515152,0,0,0,0,0,13.7884615384615,0,0,0,0,0,0,-0.118181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0.83974358974359,0,0,0,0,0,0,0,0,0,-6.3974358974359,-5.04545454545455,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0
0,-32.0416666666667,0,0,0,-12.3809523809524,0,-21.9107142857143,0,0,0,0,-36.5714285714286,0,6.32142857142857,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0,0,-7,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,0,4,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,-26,0,0,0,0,0,0,0,0,0,-86.6666666666667,0,0,0,6,0,0,0,0,0,10.5,0,0,0,3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-21,-14.1666666666667,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,40.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.96428571428571,0,0,0,0,5.125,0,0,0,0,0,0,-2.86111111111111,1.81944444444444,0,0,24.6666666666667,0,0,0,0,0,0,46,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667
0,27.0833333333333,0,0,0,-14.3,0,17.547619047619,0,0,0,0,41.5952380952381,0,17.4,0,-5.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,25.5,0,0,0,23.3333333333333,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,4.58333333333333,9.16666666666667,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.63888888888889,0,0,0,-6.95238095238095,0,19.8333333333333,0,0,0,0,-31.5,0,-16.3333333333333,0,-19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,0,0,0,0,23.3333333333333,0,0,0,54.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.2368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.775,0,0,0,0,0.628654970760234,0,0,0,0,0,0,0,0,0,3.72549019607843,-5.8921568627451,0,0,0,11.6666666666667,0,0,0,0,0,-16.3181818181818,0,0,0,0,0,0,0,0,0,0,0,70.1754385964912,0,0,-7.66666666666667,0,0,0,73.5,1.66666666666667,-18.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-16.1052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65441176470588,0,0,0,0,15.5789473684211,0,0,0,0,0,0,0,0,0,-4.33918128654971,11.312865497076,0,0,0,32.6666666666667,0,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,41.4315789473684,0,0,0,0,-10.75,-19,0,0,-2.66666666666667,0
0,-5.74545454545455,0,0,0,-19.1636363636364,0,13.9727272727273,0,0,0,0,-4.32727272727273,0,-0.0888888888888889,0,-18.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27.6969696969697,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66666666666667,0,0,0,0,0,0,0,0,0,-41.3333333333333,-11.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,0,26.3333333333333,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,-3.6,0,0,0,0,0,0,0,0,0,15.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,-10.75,0,0,0,3,5.1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.333333333333333,-8,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.5,0,0,-19,0,0,0,0,0,46,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,7.33333333333333,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,1.33333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,14.8392857142857,0,0,0,0,0,0,-0.583333333333333,17.375,0,0,-33.4761904761905,19.6,0,0,0,0,0,20.2678571428571,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111
