"Anthony Rizzo_CHC","Kris Bryant_CHC","Jose Altuve_HOU","Carlos Correa_HOU","Nolan Arenado_COL","Charlie Blackmon_COL","Wil Myers_SD","Kyle Schwarber_CHC","George Springer_HOU","Trevor Story_COL","Carlos Gonzalez_COL","Ben Zobrist_CHC","Ian Desmond_COL","Jose Abreu_CWS","Rougned Odor_TEX","Shin-Soo Choo_TEX","David Dahl_COL","Lorenzo Cain_KC","Todd Frazier_CWS","Maikel Franco_PHI","Adrian Beltre_TEX","Evan Gattis_HOU","Alex Bregman_HOU","DJ LeMahieu_COL","Melky Cabrera_CWS","Eric Hosmer_KC","Javier Baez_CHC","Carlos Beltran_HOU","Odubel Herrera_PHI","Willson Contreras_CHC","Addison Russell_CHC","Mike Napoli_TEX","Carlos Gomez_TEX","Mark Reynolds_COL","Alex Gordon_KC","Mike Moustakas_KC","Elvis Andrus_TEX","Josh Reddick_HOU","Jonathan Lucroy_TEX","Ryan Schimpf_SD","Brandon Moss_KC","Salvador Perez_KC","Jorge Soler_KC","Tim Anderson_CWS","Tommy Joseph_PHI","Cesar Hernandez_PHI","Norichika Aoki_HOU","Nomar Mazara_TEX","Yangervis Solarte_SD","Matt Davidson_CWS","Whit Merrifield_KC","Peter O'Brien_KC","Jason Heyward_CHC","Aaron Altherr_PHI","Brian McCann_HOU","Joey Gallo_TEX","Gerardo Parra_COL","Manuel Margot_SD","Tyler Saladino_CWS","Michael Saunders_PHI","Albert Almora_CHC","Delino DeShields_TEX","Yuli Gurriel_HOU","Alex Dickerson_SD","Hunter Renfroe_SD","Alcides Escobar_KC","Avisail Garcia_CWS","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jon Jay_CHC","Stephen Cardullo_COL","Raimel Tapia_COL","Cory Spangenberg_SD","Paulo Orlando_KC","Billy Burns_KC","Howie Kendrick_PHI","Freddy Galvis_PHI","Jurickson Profar_TEX","Derek Fisher_HOU","Dustin Garneau_COL","Jorge Bonifacio_KC","Matt Szczur_CHC","Rhys Hoskins_PHI","Ian Happ_CHC","Marwin Gonzalez_HOU","Travis Jankowski_SD","Tom Murphy_COL","Charlie Tilson_CWS","Daniel Nava_PHI","Cameron Rupp_PHI","Tommy La Stella_CHC","Robinson Chirinos_TEX","Ryan O'Hearn_KC","Andrew Knapp_PHI","Pete Kozma_TEX","Brett Nicholas_TEX","Pat Valaika_COL","Terrance Gore_KC","Jake Marisnick_HOU","Ryan Rua_TEX","Christian Bethancourt_SD","Tony Wolters_COL","Austin Hedges_SD","Christian Colon_KC","Leury Garcia_CWS","Jacob May_CWS","Brock Stassi_PHI","Erick Aybar_SD","Cody Asche_CWS","Andres Blanco_PHI","Hanser Alberto_TEX","Cristhian Adames_COL","Luis Sardinas_SD","Allen Cordoba_SD","Geovany Soto_CWS","Omar Narvaez_CWS","Willy Garcia_CWS","Raul Mondesi_KC","Jabari Blash_SD","Alexi Amarista_COL","Yolmer Sanchez_CWS","Hector Sanchez_SD","Kevan Smith_CWS","Ty Kelly_PHI","Eloy Jimenez_CHC","Tony Kemp_HOU","Drew Butera_KC","Drew Robinson_TEX","Zack Collins_CWS","Luis Torrens_SD"
0,0,0,0,-4.60688405797101,19.6884057971014,0,0,0,7.22510822510823,21.0416666666667,0,8,0,0,0,0,0,0,0,0,0,0,3.27272727272727,0,0,0,0,0,0,0,0,0,2.12857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14338235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,-1.47222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0
8.07017543859649,21.4152046783626,0,0,0,0,0,7.00292397660819,0,0,0,37.2865497076023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39393939393939,0,0,0.727272727272727,18.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5130718954248,0,0,0,0,0,0,0,20.9333333333333,0,0,0,0,0,0,0,-15.3333333333333,-9.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,75.8333333333333,120,0,0,0,-14,8,0,246.333333333333,0,0,0,0,0,0,0,0,0,0,88.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,63.6471861471861,0,0,0,0,15.5166666666667,0,0,0,0,0,25.1988304093567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34285714285714,0,0,0,0,0,25.2181818181818,0,0,0,0,0,0,0,0,8.31428571428571,0,0,0,0,0,0,0,-4.66190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42483660130719,1.98214285714286,0,0,9.38181818181818,0,0,0,0,0,-15.1666666666667,10.7272727272727,-0.5,0,0,0,0,0,-7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6153846153846,20.1581027667984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663333333333333,35.1969230769231,0,0,0,0.0553846153846154,0,-2.00292397660819,0,0,0,0,0,0,0,0,17.5830769230769,0,0,0,0,0,0,0,-10.9230769230769,0,0,0,0,0,20.5681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8928571428571,0,0,0,0,0,0,0,20.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1581027667984,71.7826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.05,22.7640692640693,0,0,0,-2.5021645021645,0,12.075,0,0,0,0,0,0,0,0,29.3549783549784,0,0,0,0,0,0,0,4.47628458498024,0,0,0,0,0,86.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619,0,0,0,0,0,0,0,68.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2490118577075,0,0,0,0,0,0,0,-0.203557312252964,0,0,0,0,0,0,0,0,1.33333333333333,-0.160818713450292,0,0,0,0,-11.0588235294118,4.58008658008658,0,0,0,0,0,0,0,0,11.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35177865612648,0,7.40476190476191,0,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,-5.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,0,0,0,0,2.3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,15.5166666666667,0,0,0,0,52.0147058823529,0,0,0,0,0,6.90952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0551470588235,0,0,0,0,0,-27.3333333333333,0,0,0,0,0,0,0,0,8.79090909090909,0,0,0,0,0,0,0,41.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7692307692308,6.56666666666667,0,0,9.30357142857143,0,0,0,0,0,14.8928571428571,37.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7865612648221,0,0,0,0,0,0,0,0,-5.90476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0882352941176,-26.4588744588745,0,0,0,0,0,0,0,8.26282051282051,0,0,0,0,0,11.3986928104575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3.1897233201581,0,0,0,0,0,0,0,0,0,0,0,-0.357142857142857,-19.2333333333333,0,0,0,14.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,19.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.40659340659341,8.92307692307692,0,0,0,0,21.7307692307692,0,0,0,0,0,0,0,0,0,0,0,0,41.85,-7.25714285714286,0,0,0,0,-0.0303030303030303,0,0,0,0,0,0,0,0,0,4.97435897435897,0,0,0,0,0,0,0,0,-13.5555555555556,0,0,0,0,0,0,0,7.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.5974025974026,4.43333333333333,0,0,0,0,5.99473684210526,0,0,0,0,0,0,0,0,0,0,0,0,-7.25714285714286,14.7536231884058,0,0,0,0,1.41428571428571,0,0,0,0,0,0,0,0,0,16.8868421052632,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,-0.708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791208791208791,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.09057971014493,3.6231884057971,0,0,0,3.58874458874459,3.27272727272727,0,88.3333333333333,0,0,0,0,0,0,0,0,0,0,40.9492753623188,0,0,0,0,0,0,0,0,0,18.6380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52573529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,7.75555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25.1988304093567,0,0,0,0,6.90952380952381,0,0,0,0,0,18.1473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3684210526316,0,0,0,0,0,38.6333333333333,0,0,0,0,0,0,0,0,7.40659340659341,0,0,0,0,0,0,0,-2.04970760233918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47916666666667,-2.8,0,0,8.8,0,0,0,0,0,-9.03571428571429,9.24545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203557312252964,0,0,0,0,0,0,0,21.8097826086957,0,0,0,0,0,0,0,0,7.30434782608696,-6.46315789473684,0,0,0,0,2.68627450980392,3.46320346320346,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15760869565217,0,22.0892857142857,0,0,0,0,0,0.718181818181818,0,0,0,0,0,0,22.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,-9.3,0,0,0
-4.7516339869281,13.3660130718954,0,0,0,0,0,18.6838235294118,0,0,0,-6.39393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4084967320261,0,0,-22.147619047619,-9.10833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.95,0,0,0,0,0,0,0,-5.16666666666667,0,0,0,0,0,0,0,-19,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.86904761904762,-7.73684210526316,0,0,0,0,-3.53216374269006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303030303030303,1.41428571428571,0,0,0,0,30.538961038961,0,0,0,0,0,0,0,0,0,-2.72058823529412,0,0,0,0,0,0,0,0,-8.46153846153846,0,0,0,0,0,0,0,6.41758241758242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90476190476191,0,0,0,0,0,0,0,0,17.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39166666666667,11.5157894736842,0,0,0,0,0,0,0,2.69090909090909,0,0,0,0,0,9.15441176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7142857142857,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,1.8,7.23076923076923,0,0,0,-4.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.7712418300654,-6.43790849673203,0,0,0,0,0,5.65073529411765,0,0,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.147619047619,0,0,72.1437908496732,4.30882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5333333333333,0,0,0,0,0,0,0,-5.20833333333333,0,0,0,0,0,0,0,0,-2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.99802371541502,27.9940711462451,0,0,0,0,0,14.9632034632035,0,0,0,18.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.10833333333333,0,0,4.30882352941176,69.300395256917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6285714285714,0,0,0,0,0,0,0,31.5272727272727,0,0,0,0,0,0,0,6.8,-17.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663333333333333,-16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2566666666667,-6.90398550724638,0,0,0,1.33876811594203,0,-4.00584795321637,0,0,0,0,0,0,0,0,-14.6811594202899,0,0,0,0,0,0,0,-3.68833333333333,0,0,0,0,0,-7.60909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,-16.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1969230769231,22.7640692640693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90398550724638,74.7261538461538,0,0,0,-1.34333333333333,0,-5.88888888888889,0,0,0,0,0,0,0,0,31.2916666666667,0,0,0,0,0,0,0,-9.12,0,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3928571428571,0,0,0,0,0,0,0,24.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
