"Paul Goldschmidt_ARI","Jake Lamb_ARI","Jean Segura_SEA","AJ Pollock_ARI","Nelson Cruz_SEA","Robinson Cano_SEA","Cody Bellinger_LAD","Wil Myers_SD","Jose Abreu_CWS","Corey Seager_LAD","Chris Owings_ARI","Yasmany Tomas_ARI","Giancarlo Stanton_MIA","Avisail Garcia_CWS","Tim Anderson_CWS","Yasiel Puig_LAD","Justin Bour_MIA","David Peralta_ARI","Justin Turner_LAD","Christian Yelich_MIA","Melky Cabrera_CWS","Todd Frazier_CWS","Kyle Seager_SEA","Mitch Haniger_SEA","Ben Gamel_SEA","Dee Gordon_MIA","Brandon Drury_ARI","Logan Forsythe_LAD","Marcell Ozuna_MIA","Chris Taylor_LAD","Yoan Moncada_CWS","Yasmani Grandal_LAD","Joc Pederson_LAD","Jarrod Dyson_SEA","Rey Fuentes_ARI","Ryan Schimpf_SD","Hunter Renfroe_SD","Nick Ahmed_ARI","Manuel Margot_SD","Leonys Martin_SEA","Taylor Motter_SEA","Adrian Gonzalez_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","JT Realmuto_MIA","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Leury Garcia_CWS","Martin Prado_MIA","Alex Dickerson_SD","Matt Davidson_CWS","Yangervis Solarte_SD","Socrates Brito_ARI","Danny Valencia_SEA","Mike Zunino_SEA","Guillermo Heredia_SEA","Trayce Thompson_LAD","Austin Barnes_LAD","Gregor Blanco_ARI","Cory Spangenberg_SD","Tyler Saladino_CWS","Charlie Tilson_CWS","Derek Dietrich_MIA","Andrew Toles_LAD","Travis Jankowski_SD","Austin Hedges_SD","Yolmer Sanchez_CWS","Rob Segedin_LAD","Matt Szczur_SD","Shawn O'Malley_SEA","Andre Ethier_LAD","Kike Hernandez_LAD","Chris Iannetta_ARI","Carlos Ruiz_SEA","Jacob May_CWS","Boog Powell_SEA","Scott Van Slyke_LAD","Destin Hood_MIA","Daniel Descalso_ARI","Christian Bethancourt_SD","Tuffy Gosewisch_SEA","Cody Asche_CWS","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Erick Aybar_SD","Allen Cordoba_SD","Geovany Soto_CWS","Willy Garcia_CWS","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Jabari Blash_SD","Luis Sardinas_SD","Mike Freeman_SEA","Omar Narvaez_CWS","Daniel Vogelbach_SEA","AJ Ellis_MIA","Jeff Mathis_ARI","Hector Sanchez_SD","Kevan Smith_CWS","Mike Aviles_MIA","JT Riddle_MIA","Zack Collins_CWS","Brett Eibner_LAD","Miguel Rojas_MIA","Luis Torrens_SD"
2.34033613445378,-15.3145161290323,0,-5.20229885057471,0,0,0,0,0,0,76.7428571428571,19.0804597701149,0,0,0,0,0,10.6829710144928,0,0,0,0,0,0,0,0,0.996305418719212,0,0,0,0,0,0,0,0,0,0,-5.75714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85087719298246,0,0,0,0,0,0,0,0
-2.14623655913978,0.838624338624339,0,-12.52,0,0,0,0,0,0,19.0804597701149,67.5554435483871,0,0,0,0,0,25.3666666666667,0,0,0,0,0,0,0,0,17.0135467980296,0,0,0,0,0,0,0,0,0,0,-15.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0261437908497,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,79.1209103840683,0,0,0,-2.35115864527629,0,0,8.82645803698435,0,0,0,0,0,-10.3991596638655,0,0,6.23044096728307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71720430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58874458874459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.85204991087344,0,0,0,0,65.3731092436975,23.0873015873016,0,0,0,0,0,2.14408602150538,31.8390313390313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1502463054187,0,0,-4.80519480519481,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88235294117647,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.02777777777778,0,0,0,0,23.0873015873016,59.4334975369458,0,0,0,0,0,5.67806267806268,36.018500916043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2470355731225,0,0,42.0661764705882,0,0,0,0,0,0,0,0,0,6.83625730994152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48529411764706,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.4678362573099,0,0,9.66470588235294,0,0,0,0,0,59.9921763869132,0,0,13.9933712121212,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,6.98701298701299,0,0,0,0,0,0,0,0,2.58874458874459,11.8006535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.35115864527629,0,0,0,76.0201680672269,0,0,11.5394957983193,0,0,0,0,0,8.16935483870968,0,0,-2.62100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30295566502463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6908866995074,32.1231527093596,0,10.7687747035573,0,0,0,0,0,0,10.6829710144928,25.3666666666667,0,0,0,0,0,80.1712643678161,0,0,0,0,0,0,0,0,32.7445652173913,0,0,0,0,0,0,0,0,0,0,-10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4416666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.31372549019608,0,0,18.4133064516129,0,0,0,0,0,13.9933712121212,0,0,23.5932773109244,0,0,0,0,0,0,0,0,0,0,0,0,11.5753846153846,6.73684210526316,0,0,0,0,0,0,0,0,9.76315789473684,6.15833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8.82645803698435,0,0,0,11.5394957983193,0,0,50.8663967611336,0,0,0,0,0,5.57142857142857,0,0,25.4048582995951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28656126482213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19.4290322580645,0,0,0,0,2.14408602150538,5.67806267806268,0,0,0,0,0,21.0322580645161,2.50833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96307692307692,0,0,28.8789473684211,0,0,0,0,0,0,0,0,0,1.93506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0735294117647,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.58547008547009,0,0,0,0,31.8390313390313,36.018500916043,0,0,0,0,0,2.50833333333333,43.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37747035573123,0,0,5.17083333333333,0,0,0,0,0,0,0,0,0,6.81699346405229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4725274725275,0,0,0,0,0,0,0,0,0,0,0
0,0,-5.39316239316239,0,12.6702317290553,-5.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6456456456456,21.1727941176471,1.52631578947368,0,0,0,0,0,0,0,0,-9.2282196969697,0,0,0,0,0,0,-3.97430830039526,0,0,0,0,0,0,0,0,0,0,0,0,4.4741935483871,5.50833333333333,4.07905138339921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.92857142857143,0,4.31052631578947,6.69473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,48.3052631578947,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,0,0,-22.2637362637363,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,10.3736263736264,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.3642857142857,0,0.941176470588235,26.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52631578947368,0,91.2571428571429,0,0,0,0,0,0,0,0,-3.75730994152047,0,0,0,0,0,0,-4.24358974358974,0,0,0,0,0,0,0,0,0,0,0,0,28.2389705882353,-4.13333333333333,13.0263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-10.3991596638655,0,0,0,8.16935483870968,0,0,5.57142857142857,0,0,0,0,0,43.4634920634921,0,0,9.63492063492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481527093596059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3832442067736,16.1494623655914,0,15.9692307692308,0,0,0,0,0,0,0.996305418719212,17.0135467980296,0,0,0,0,0,32.7445652173913,0,0,0,0,0,0,0,0,49.4924369747899,0,0,0,0,0,0,0,0,0,0,12.0588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324561403508772,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.23044096728307,0,0,0,-2.62100840336134,0,0,25.4048582995951,0,0,0,0,0,9.63492063492063,0,0,82.6248313090418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58467741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.56916996047431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-8.5,0,0,25.4987684729064,0,0,0,0,0,2.85714285714286,0,0,11.5753846153846,0,0,0,0,0,0,0,0,0,0,0,0,51.867816091954,23.4117647058824,0,0,0,0,0,0,0,0,13.6315789473684,0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-16.3777777777778,0,0,20.0447368421053,0,0,0,0,0,6.98701298701299,0,0,6.73684210526316,0,0,0,0,0,0,0,0,0,0,0,0,23.4117647058824,36.0281385281385,0,0,0,0,0,0,0,0,10.2,6.6474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.7307692307692,0,2.38146167557932,14.6330049261084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.2282196969697,-3.61437908496732,-3.75730994152047,0,0,0,0,0,0,0,0,45.463963963964,0,0,0,0,0,0,6.57427536231884,0,0,0,0,0,0,0,0,0,0,0,0,7.51034482758621,1.28947368421053,11.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-4.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6098484848485,-14.3689516129032,0,1.77741935483871,0,0,0,0,0,0,0,0,0,0,0,0,5.88508064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91534391534392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43908045977012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.688259109311741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3689516129032,50.1295546558704,0,-1.98123123123123,0,0,0,0,0,0,0,0,0,0,0,0,-3.40113798008535,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83065953654189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.45,-29.1372549019608,0,18.5769230769231,0,0,0,0,0,0,-5.75714285714286,-15.5714285714286,0,0,0,0,0,-10.3333333333333,0,0,0,0,0,0,0,0,12.0588235294118,0,0,0,0,0,0,0,0,0,0,68.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59523809523809,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.1650071123755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77741935483871,-1.98123123123123,0,35.7126600284495,0,0,0,0,0,0,0,0,0,0,0,0,5.61786786786787,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62197580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15246212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.6428571428571,0,21.0569230769231,1.41503267973856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97430830039526,-22.2637362637363,-4.24358974358974,0,0,0,0,0,0,0,0,6.57427536231884,0,0,0,0,0,0,60.6011396011396,0,0,0,0,0,0,0,0,0,0,0,0,7.30263157894737,8.53636363636364,2.33986928104575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16.25,0,0,10.8744588744589,0,0,0,0,0,2.58874458874459,0,0,9.76315789473684,0,0,0,0,0,0,0,0,0,0,0,0,13.6315789473684,10.2,0,0,0,0,0,0,0,0,19.3320158102767,-1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.0128205128205128,0,0,1.78947368421053,0,0,0,0,0,11.8006535947712,0,0,6.15833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.823529411764706,6.6474358974359,0,0,0,0,0,0,0,0,-1.13636363636364,37.7602339181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
