"George Springer_HOU","Aaron Judge_NYY","Carlos Correa_HOU","Elvis Andrus_TEX","Jose Altuve_HOU","Travis Shaw_MIL","Gary Sanchez_NYY","Ryan Braun_MIL","Brett Gardner_NYY","Mike Moustakas_KC","Miguel Sano_MIN","Giancarlo Stanton_MIA","Josh Reddick_HOU","Eric Hosmer_KC","Carlos Gomez_TEX","Jose Abreu_CWS","Keon Broxton_MIL","Domingo Santana_MIL","Adrian Beltre_TEX","Jonathan Villar_MIL","Marwin Gonzalez_HOU","Didi Gregorius_NYY","Salvador Perez_KC","Jorge Bonifacio_KC","Lorenzo Cain_KC","Brian Dozier_MIN","Hernan Perez_MIL","Joe Mauer_MIN","Eddie Rosario_MIN","Melky Cabrera_CWS","Todd Frazier_CWS","Eric Sogard_MIL","Justin Bour_MIA","JT Realmuto_MIA","Matt Holliday_NYY","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Evan Gattis_HOU","Whit Merrifield_KC","Shin-Soo Choo_TEX","Robinson Chirinos_TEX","Stephen Vogt_MIL","Eric Thames_MIL","Mike Napoli_TEX","Delino DeShields_TEX","Joey Gallo_TEX","Yoan Moncada_CWS","Dee Gordon_MIA","Marcell Ozuna_MIA","Jesus Aguilar_MIL","Christian Yelich_MIA","Carlos Beltran_HOU","Chase Headley_NYY","Robbie Grossman_MIN","Eduardo Escobar_MIN","Max Kepler_MIN","Nomar Mazara_TEX","Brian McCann_HOU","Aaron Hicks_NYY","Yuli Gurriel_HOU","Daniel Palka_MIN","Tyler Saladino_CWS","Yolmer Sanchez_CWS","Manny Pina_MIL","Alex Bregman_HOU","Alen Hanson_CWS","Mason Williams_NYY","Greg Bird_NYY","Jonathan Lucroy_TEX","Rougned Odor_TEX","Martin Prado_MIA","Tyler Moore_MIA","Lewis Brinson_MIL","Chris Carter_NYY","Ronald Torreyes_NYY","Derek Fisher_HOU","Jorge Polanco_MIN","Avisail Garcia_CWS","Jurickson Profar_TEX","Adam Engel_CWS","Orlando Arcia_MIL","Alex Gordon_KC","Jason Castro_MIN","Billy Burns_KC","Kennys Vargas_MIN","Jorge Soler_KC","Ryan O'Hearn_KC","Charlie Tilson_CWS","Tim Anderson_CWS","Brett Phillips_MIL","Jake Marisnick_HOU","Tyler Austin_NYY","Rob Refsnyder_NYY","Chris Gimenez_MIN","Alcides Escobar_KC","Terrance Gore_KC","Matt Davidson_CWS","Austin Romine_NYY","Clint Frazier_NYY","Dustin Fowler_NYY","Brandon Moss_KC","Paulo Orlando_KC","Cheslor Cuthbert_KC","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Kevan Smith_CWS","Derek Dietrich_MIA","Michael Reed_MIL","Ryan Cordell_MIL","JD Davis_HOU","Drew Butera_KC","Leury Garcia_CWS","Jacob May_CWS","Ryan Rua_TEX","Andy Ibanez_TEX","Destin Hood_MIA","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Gleyber Torres_NYY","Ehire Adrianza_MIN","Raul Mondesi_KC","Cody Asche_CWS","Willy Garcia_CWS","Ichiro Suzuki_MIA","Tomas Telis_MIA","JT Riddle_MIA","Geovany Soto_CWS","Hanser Alberto_TEX","Ronald Guzman_TEX","Christian Colon_MIA","Steve Lombardozzi_MIA","Jacob Nottingham_MIL","Norichika Aoki_HOU","Byron Buxton_MIN","Drew Stubbs_TEX","AJ Ellis_MIA","Jett Bandy_MIL","Corey Ray_MIL","Omar Narvaez_CWS","Mike Aviles_MIA","Kyle Higashioka_NYY","Kyle Tucker_HOU","Miguel Rojas_MIA","Ramon Torres_KC","Hunter Dozier_KC","Drew Robinson_TEX","Juan Centeno_HOU","Teoscar Hernandez_HOU","Colin Moran_HOU","Tony Kemp_HOU","Grant Green_CWS","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,-1.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0687466948704,0,7.89658925979681,13.2489795918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621256038647343,2.99465240641711,20.4100145137881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30064754856614,0,0,0,0,0,11.9778012684989,0,8.36333333333333,0,0,0,0,0,0,0,0,5.04210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.56944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24673439767779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.132404181184669,0,2.33006535947712,0,0,0,0,0,0,0,0,3.33048780487805,-1.79704016913319,0,9.93168168168168,0,0,0,0,0,0,66.5017470300489,0,0,0,0,-5.38888888888889,0,0,0,0,0,0,0,0,0,0,25.1018292682927,0,0,0,0,0,0,26.6433823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7564102564103,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,8.62995169082126,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18.3122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89658925979681,0,39.968045112782,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2884615384615,-9.80229885057471,12.9177978883861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8107822410148,0,0,0,0,0,8.06810631229236,0,-4.42857142857143,0,0,0,0,0,0,0,0,5.51428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18617021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-2.4636524822695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2489795918367,0,8.1,79.088749126485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01904761904762,6.65161290322581,21.1085858585859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67626262626263,0,0,0,0,0,31.4921763869132,0,29.2924901185771,0,0,0,0,0,0,0,0,-6.54901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.711111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5327380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4509615384615,5.75714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575098814229249,4.37076648841355,0,0,84.0952380952381,0,0,0,0,0,0,0,0,0,0,0,5.68965517241379,0,7.51648351648352,0,0,0,0,0,0,0,0,3.67073934837093,0,0,0,0,0,0,0,18.0929694727105,0,0,0,0,0,0,0,0,0,12.48,0,0,0,0,0,-7.01012145748988,-2.8,0,0,0,0,0,0,0,0,0,0,0,9.65909090909091,7.5625,0,0,0,-7.88888888888889,0,0,0,0,0,0,0,0,0,0,0,14.8891129032258,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37628554143981,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75714285714286,57.6884862653419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40058479532164,2.80645161290323,0,0,-10.4,0,0,0,0,0,0,0,0,0,0,0,25.0014513788099,0,18,0,0,0,0,0,0,0,0,23.616862745098,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,6.36775362318841,0,0,0,0,0,-0.351260504201681,6.56666666666667,0,0,0,0,0,0,0,0,0,0,0,7.77777777777778,-5.88235294117647,0,0,0,14.7083333333333,0,0,0,0,0,0,0,0,0,0,0,7.2962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17.0526315789474,0,0,0,0,0,0,0,0,0,0,-23.952380952381,9.375,0,-27.5,0,0,0,0,0,0,-5.38888888888889,0,0,0,0,42.1025641025641,0,0,0,0,0,0,0,0,0,0,23.2813852813853,0,0,0,0,0,0,35.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92380952380952,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,-15.0692640692641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.88701298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0862068965517,4.22831632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5533381712627,4.97556390977444,0,19.56328320802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62280701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7142857142857,0,12.9333333333333,0,0,0,-8.40476190476191,0,0,0,0,0,22.5777777777778,0,0,0,0,0,0,8.96969696969697,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-3.56896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22831632653061,41.8125683060109,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8976430976431,12.5875706214689,0,2.16751412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38947368421053,-6.08181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83928571428571,0,-1.18993993993994,0,0,0,3.02222222222222,0,0,0,0,0,0,0,0,0,0,0,0,41.1363636363636,0,0,0,0,0,0,0,0,0
0,22.4409701928697,0,0,0,0,31.4932432432432,0,15.0196078431373,0,0,0,0,0,0,0,0,0,0,0,0,13.063122923588,0,0,0,0,0,0,0,0,0,0,0,0,67.0901639344262,19.3888888888889,24.1751412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06862745098039,0,0,0,0,0,7.90420819490587,0,0,0,0,0,0,0,-105,0,0,0,0,0,0,0.19203413940256,0.5997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0
0,-2.10924369747899,0,0,0,0,-11.1286549707602,0,-10.3896551724138,0,0,0,0,0,0,0,0,0,0,0,0,-22.8625730994152,0,0,0,0,0,0,0,0,0,0,0,0,19.3888888888889,40.3252361673414,6.37611408199643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81818181818182,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77941176470588,-4.72649572649573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,-7.5021645021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0
0,29.6690079016681,0,0,0,0,35.4589743589744,0,5.44745762711864,0,0,0,0,0,0,0,0,0,0,0,0,10.2797101449275,0,0,0,0,0,0,0,0,0,0,0,0,24.1751412429379,6.37611408199643,48.9316770186335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74956165984804,0,0,0,0,0,10.6766882516189,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,15.4341085271318,4.13903743315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,-1.08275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0
20.1786585365854,0,15.3179487179487,0,3.27177700348432,0,0,0,0,0,0,0,6.57539682539683,0,0,0,0,0,0,0,20.3931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5070707070707,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,-3.01470588235294,0,0,0,0,0,0,4.05813953488372,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41125541125541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.06588235294118,0,0,0,1.72932330827068,0,0,0,0,0,0,0,0,2.55357142857143,0.907801418439716,4.02356902356902,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9624060150376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54831560283688,0,0,0,-1.4875,0,0,0,0,0,0,0,0,6.49436090225564,0,0,0,0,0,4.65698924731183,0,6.49673202614379,0,0,0,0,0,0,0,0,9.65416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0
0,0,0,6.434375,0,0,0,0,0,0,0,0,0,0,9.37682926829268,0,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7788331071913,12.6033333333333,0,0,-12.7534693877551,26.3481781376518,13.8796610169492,0,0,0,0,0,0,0,0,0,0,17.7327694235589,0,0,0,0,0,0,0,0,0,0,0,-4.67622571692877,1.40298507462687,0,0,0,0,0,0,0,0,8.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,19,0,0,0,0,0,0,0,0,32.7947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.6560846560847,0,0,0,0,0,0,0,0,0,0,31.2156862745098,0,0,0,14.8589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6033333333333,83.8768472906404,0,0,-12.9869281045752,-3.84502923976608,32.5138339920949,0,0,0,0,0,0,0,0,0,0,-14.0579710144928,0,0,0,0,0,0,0,0,0,0,0,4.28571428571429,-21.8041871921182,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18.45,0,0,0,0,0,0,0,0,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-94.5,0,0,0,0,0,0,0,0,0,0,0,-178.5,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.8925979680697,0,24.8433048433048,0,0,0,0,0,0,0,0,-1.39183673469388,-0.62,0,1.46068660022148,0,0,0,0,0,0,25.1018292682927,0,0,0,0,23.2813852813853,0,0,0,0,0,0,0,0,0,0,87.9308755760369,0,0,0,0,0,0,1.79090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5268817204301,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,-1.61461038961039,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.34059286146401,0,0,0,0,0,0,0,0,0,0,4.35412262156448,0,0,0,-5.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.7534693877551,-12.9869281045752,0,0,52.9754529514904,-6.99047619047619,-0.825490196078431,0,0,0,0,0,0,0,0,0,0,-4.62882653061224,0,0,0,0,0,0,0,0,0,0,0,5.96623496762257,11.1636469900643,0,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,-6.57142857142857,0,0,0,0,0,0,0,0,-6.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.43816425120773,0,0,0,0,0,0,0,0,0,0,23.82,0,0,0,1.95714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3481781376518,-3.84502923976608,0,0,-6.99047619047619,44.9570035460993,12.5688259109312,0,0,0,0,0,0,0,0,0,0,14.4167852062589,0,0,0,0,0,0,0,0,0,0,0,2.82619047619048,7.69414893617021,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,32.375,0,0,0,0,0,0,0,0,12.3918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.67668269230769,0,0,0,0,0,0,0,0,0,0,-6.95731707317073,0,0,0,-7.04970760233918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8796610169492,32.5138339920949,0,0,-0.825490196078431,12.5688259109312,74.2980551786522,0,0,0,0,0,0,0,0,0,0,1.7258064516129,0,0,0,0,0,0,0,0,0,0,0,0.330673758865248,-0.370646766169154,0,0,0,0,0,0,0,0,7.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,17.4395604395604,0,0,0,0,0,0,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.99134615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5533381712627,-2.8976430976431,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0927182270466,10.020979020979,0,6.83423790140208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11764705882353,64.1969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,18.4365853658537,0,0,0,7.125,0,0,0,0,0,14.9294871794872,0,0,0,0,0,0,11.6794871794872,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.22762148337596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97556390977444,12.5875706214689,0,0,0,0,0,0,0,0,0,0,0,0,0,10.020979020979,72.4757433489828,0,14.4776659959759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52631578947368,38.2692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60772946859903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,0,-0.499446290143965,0,0,0,5.65555555555556,0,0,0,0,0,17.3525641025641,0,0,0,0,0,0,35.1142857142857,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27.6736842105263,0,33.75,0,0,0,0,0,0,0,0,8.21904761904762,11.0519480519481,0,10.8455882352941,0,0,0,0,0,0,26.6433823529412,0,0,0,0,35.0909090909091,0,0,0,0,0,0,0,0,0,0,1.79090909090909,0,0,0,0,0,0,73.6233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96103896103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.0242966751918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56328320802,2.16751412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83423790140208,14.4776659959759,0,42.1829029733959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58947368421053,13.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7857142857143,0,-1.26578073089701,0,0,0,-2.61111111111111,0,0,0,0,0,-0.596153846153846,0,0,0,0,0,0,-5.32857142857143,0,0,0,0,0,0,0,0,0
4.09555137844612,0,8.43703007518797,0,13.9853107344633,0,0,0,0,0,0,0,9.5541165587419,0,0,0,0,0,0,0,21.5540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8828662083554,0,0,0,0,0,-11.5630630630631,0,0,0,0,0,0,6.38215488215488,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.683076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6836007130125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.44745762711864,0,0,0,0,2.40615615615616,0,-10.7948986722572,0,0,0,0,0,0,0,0,0,0,0,0,-4.5109756097561,0,0,0,0,0,0,0,0,0,0,0,0,1.06862745098039,2.81818181818182,8.74956165984804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3928571428571,0,0,0,0,0,1.26248548199768,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,11.9496996996997,1.1468253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,2.91502463054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13.2278012684989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621256038647343,0,15.2884615384615,-4.01904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8299319727891,15.3707692307692,22.6461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.747619047619,0,0,0,0,0,1.91397849462366,0,4.55147058823529,0,0,0,0,0,0,0,0,-7.90526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.9324596774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99465240641711,0,-9.80229885057471,6.65161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3707692307692,55.025641025641,13.6574712643678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704433497536946,0,0,0,0,0,5.09846153846154,0,24.8790849673203,0,0,0,0,0,0,0,0,-17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,14.894623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27.7326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4100145137881,0,12.9177978883861,21.1085858585859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6461538461538,13.6574712643678,53.4743107769424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53488372093023,0,0,0,0,0,8.38443670150987,0,14.1904761904762,0,0,0,0,0,0,0,0,9.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0874190564292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
