"Jose Altuve_HOU","Anthony Rizzo_CHC","Willson Contreras_CHC","Justin Smoak_TOR","Alex Bregman_HOU","Melky Cabrera_KC","Brian Dozier_MIN","Joey Gallo_TEX","Javier Baez_CHC","Nelson Cruz_SEA","Daniel Murphy_WAS","Lorenzo Cain_KC","Elvis Andrus_TEX","Josh Donaldson_TOR","Carlos Correa_HOU","Carlos Gomez_TEX","Yuli Gurriel_HOU","Ronald Guzman_TEX","Bryce Harper_WAS","Steve Pearce_TOR","Robinson Cano_SEA","Jean Segura_SEA","Miguel Sano_MIN","Ryan Zimmerman_WAS","Kris Bryant_CHC","Ian Happ_CHC","Marwin Gonzalez_HOU","George Springer_HOU","Shin-Soo Choo_TEX","Robbie Grossman_MIN","Howie Kendrick_WAS","Kyle Schwarber_CHC","Anthony Rendon_WAS","Trea Turner_WAS","Russell Martin_TOR","Jake Marisnick_HOU","Jarrod Dyson_SEA","Carlos Beltran_HOU","Kendrys Morales_TOR","Eduardo Escobar_MIN","Josh Reddick_HOU","Ezequiel Carrera_TOR","Evan Gattis_HOU","Brandon Moss_KC","Rougned Odor_TEX","Danny Valencia_SEA","Mike Moustakas_KC","Kyle Seager_SEA","Whit Merrifield_KC","Nomar Mazara_TEX","Brian Goodwin_WAS","Troy Tulowitzki_TOR","Eric Hosmer_KC","Joe Mauer_MIN","Kennys Vargas_MIN","Delino DeShields_TEX","Adam Eaton_WAS","Addison Russell_CHC","Devon Travis_TOR","Derek Fisher_HOU","Jorge Soler_KC","Adrian Beltre_TEX","Eddie Rosario_MIN","Mitch Haniger_SEA","Kevin Pillar_TOR","Leonys Martin_SEA","Jorge Bonifacio_KC","Ben Zobrist_CHC","Victor Caratini_CHC","Brian McCann_HOU","Ben Gamel_SEA","Cheslor Cuthbert_KC","Paulo Orlando_KC","Billy Burns_KC","Taylor Motter_SEA","Guillermo Heredia_SEA","Jason Castro_MIN","Jurickson Profar_TEX","Jayson Werth_WAS","Jason Heyward_CHC","Norichika Aoki_TOR","Ryan Goins_TOR","Salvador Perez_KC","Ehire Adrianza_MIN","Adam Lind_WAS","Jon Jay_CHC","Michael Taylor_WAS","Albert Almora_CHC","Mark Zagunis_CHC","Alex Gordon_KC","Mike Zunino_SEA","Mike Napoli_TEX","Max Kepler_MIN","Byron Buxton_MIN","Alex Avila_CHC","Miguel Montero_TOR","Rob Refsnyder_TOR","Danny Espinosa_SEA","Ryan O'Hearn_KC","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Ryan Raburn_WAS","Jose Bautista_TOR","Dalton Pompey_TOR","Rowdy Tellez_TOR","Ramon Torres_KC","Terrance Gore_KC","Hunter Dozier_KC","Andy Ibanez_TEX","Wilmer Difo_WAS","Tommy La Stella_CHC","JD Davis_HOU","Shawn O'Malley_SEA","Robinson Chirinos_TEX","Tyler Smith_TEX","Jarrod Saltalamacchia_TOR","Darwin Barney_TOR","Carlos Ruiz_SEA","Boog Powell_SEA","Chris Gimenez_MIN","Jorge Polanco_MIN","Hanser Alberto_TEX","Ryan Rua_TEX","Darrell Ceciliani_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Drew Butera_KC","Tuffy Gosewisch_SEA","Raul Mondesi_KC","Drew Stubbs_TEX","Jose Lobaton_WAS","Stephen Drew_WAS","Chris Coghlan_TOR","AJ Reed_HOU","Anthony Alford_TOR","Dwight Smith_TOR","Alcides Escobar_KC","DJ Peterson_SEA","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Anthony Recker_MIN","Drew Robinson_TEX","Zack Granite_MIN","Chris Heisey_WAS","Luke Maile_TOR","Teoscar Hernandez_TOR","Kyle Tucker_HOU","Daniel Palka_MIN","Pedro Severino_WAS","Juan Centeno_HOU","Colin Moran_HOU","Tony Kemp_HOU","Tyler White_HOU","Matt Wieters_WAS","Adrian Sanchez_WAS","Rafael Bautista_WAS","Raffy Lopez_TOR","Chad Huffman_WAS","Andrew Stevenson_WAS","Mike Ohlman_TOR"
0,0,0,0,0,0,0,0,0,0,62.6226890756303,0,0,0,0,0,0,0,5.4459649122807,0,0,0,0,15.3802295446131,0,0,0,0,0,0,80.5,0,15.6208791208791,17.261355695318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5728228228228,0,0,0,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7871794871795,0,0,0,0,0,25.7,0,20.7549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4888888888889,0,0,0,0,0,0,0,5.50724637681159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26406926406926,6.44505494505495,0,0,0,0,0,0,0,0,0,0,0,-5.18055555555556,0,0,0,0,0,0,0,0,0,19.431387608807,7,0,0,0,0,0
0,0,0,0,0,20.9166666666667,0,0,0,0,0,54.0530795072788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06440677966102,0,0,2.98686730506156,0,2.65903927296332,0,0,0,6.69183253260124,0,0,0,0,0,0,0,-2.55,0,0,0,0,0,-5.05902306648575,0,0,0,0,6.71929824561404,-0.354545454545455,0,0,0,0,0,0,0,0,0,10.4329056402032,0,0,0,0,0,0,8.54033613445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92105263157895,0,9.94444444444444,0,0,0,0,0,0,0,7.28846584546473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.66204481792717,0,0,0,0,70.010101010101,0,0,3.60885311871227,0,0,0,0,0,0,0,0,0,0,0,0,7.94343718079673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6888270459699,0,0,0,0,7.45140056022409,0,0,0,0,0,10.5228956228956,0,0,0,0,0,7.62857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80352303523035,0,0,0,0,0,0,0,-1.33928571428571,42,-2.95512820512821,0,0,0,0,0,0,0,0,0,0,0,0,13.1841463414634,0,0,0,0,0,0,0,0,0.443076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.3708408953418,0,0,0,0,0,0,0,0,0,56.2749867794818,0,0,0,0,0,15.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6743961352657,0,0,0,3.46113383985973,0,0,-21.9683333333333,0,0,0,0,0,0,0,0,0,10.7619607843137,0,0,0,0,0,0,-8.58241758241758,0,0,0,0,0,15.2797619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,7.03966155473295,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-12.3333333333333,0,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.43761569788967,0,0,0,3.0935817805383,0,0,0,0,0,0,0,0,0,59.0496592015579,0,15.427527761543,0,0,0,0,0,0,0,0,0,7.04326530612245,18.6987480438185,0,0,0,0,0,0,0,0.0625,0,6.29960317460317,0,0,18.6591046581972,0,21.0204872646733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0833333333333,0,0,0,0,0,0,0,0,0,-5.5732946298984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-9.30056497175141,0,0,0,0,3.60885311871227,0,0,68.9679748241392,0,0,0,0,0,0,0,0,0,0,0,0,5.40552884615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9594748858447,0,0,0,0,6.13960867265997,0,0,0,0,0,18.3226890756303,0,0,0,0,0,9.86786786786787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2087912087912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.597892888498683,0,0,0,0,0,0,0,-5.36666666666667,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3402298850575,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.6068010936432,0,0,0,3.66105146242133,0,0,0,0,0,0,0,0,0,15.427527761543,0,66.365265941816,0,0,0,0,0,0,0,0,0,6.5482180293501,16.1531468531469,0,0,0,0,0,0,0,-0.686344238975818,0,7.19345238095238,0,0,9.36964569011105,0,9.36586493987049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9358974358974,0,0,0,0,0,0,0,0,0,17.6502177068215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.5,0,199.4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.4459649122807,0,0,0,0,0,0,0,107.406052782559,0,0,0,0,29.254303599374,0,0,0,0,0,0,37.5,0,27.1329460013671,19.065233785822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7587301587302,0,0,0,0,0,53.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.065873015873,0,0,0,0,0,15.3369565217391,0,16.7470238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95555555555556,0,0,0,0,0,0,0,16.9862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6261904761905,43.9,0,0,0,0,0,0,0,0,0,0,0,-37.7857142857143,0,0,0,0,0,0,0,0,0,21.168202764977,-2,0,0,0,0,0
0,0,0,8.07882352941176,0,0,0,0,0,0,0,0,0,15.0666666666667,0,0,0,0,0,65.4969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16599190283401,0,0,0,3.67984693877551,0,0,21.219696969697,0,0,0,0,0,0,0,0,0,-2.9367816091954,0,0,0,0,0,0,13.9970760233918,0,0,0,0,0,4.57877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58408408408408,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,5.81857764876633,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.982352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,-6.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.39558232931727,0,0,0,0,0,0,0,0,0,0,73.9270687237027,1.89880952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01166234727879,0,0,0,0,0,0,0,0,5.38425925925926,0,6.8258881922675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79374057315234,0,4.96078431372549,0,0,0,0,11.5696517412935,0,0,0,12.7444831591173,10.1245791245791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.8923699914749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.498023715415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11.5316066725198,0,0,0,0,0,0,0,0,0,0,1.89880952380952,48.8583783783784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8300060496068,0,0,0,0,0,0,0,0,1.82610722610723,0,3.54538341158059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60695187165775,0,-0.711111111111111,0,0,0,0,6.17978142076503,0,0,0,6.13076923076923,6.32801418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02164502164502,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0722522522522522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2042315603879,0,0,0,0,0,0,8.18377976190476,0,0,0,0,0,0,0,0,0,12.6960034013605,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7926277702397,4.95935960591133,0,0,0,0,0,0,0,-5.8574168797954,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06110102843315,0,0,0,0,0,0,11.2083333333333,0,0,0,0,0,0,0,0,24.6871270247229,10.5510912698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10461538461538,10.6636469900643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.3802295446131,0,0,0,0,0,0,0,29.254303599374,0,0,0,0,80.2023734177215,0,0,0,0,0,0,0,0,7.81488337652721,6.42383107088989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9411764705882,0,0,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36842105263158,0,0,0,0,0,20.7041666666667,0,12.7631802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8888888888889,0,0,0,0,0,0,0,21.3716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2046783625731,43.474358974359,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,0,0,0,18.4084699453552,4,0,0,0,0,0
