"Contest_ID","Contest_Name","Contest_Date","Max_Entry","Entry_Fee","Slate","Contest_Size"
"43231809","NFL $200K First Down",2017-09-07,20,"$1.00","Sun 100PM","235294"
"43806676","$12M Fantasy Football World Championship Qualifier #5",2017-09-07,17,"$150.00","Sun 100PM","578"
"43233808","NFL MASSIVE $25 Double Up",2017-09-07,150,"$25.00","Sun 100PM","22988"
"43233815","NFL MASSIVE $25 Double Up [20 Entry Max]",2017-09-07,20,"$25.00","Sun 100PM","4597"
"43233741","NFL MASSIVE $5 Double Up",2017-09-07,150,"$5.00","Sun 100PM","57471"
"43233043","NFL MASSIVE $5 Double Up [20 Entry Max]",2017-09-07,20,"$5.00","Sun 100PM","22988"
"43231797","NFL $100K Flea Flicker",2017-09-07,150,"$5.00","Sun 100PM","23529"
"43556066","NFL Thunderdome Series Satellite (Part of $2M Thunderdome Series)",2017-09-07,35,"$5.00","Sun 100PM","1247"
"43556071","NFL Fantasy Football Millionaire SUPERSatellite [500x]",2017-09-07,20,"$1.00","Sun 100PM","11764"
"43556069","NFL Fantasy Football Millionaire SUPERSatellite [375x]",2017-09-07,40,"$6.00","Sun 100PM","1470"
"43556070","NFL Fantasy Football Millionaire SUPERSatellite [300x]",2017-09-07,20,"$4.00","Sun 100PM","1764"
"43231802","NFL $75K Quarter Jukebox [Just $0.25!] ",2017-09-07,20,"$0.25","Sun 100PM","352941"
"43233821","NFL MASSIVE $250 Double Up",2017-09-07,15,"$250.00","Sun 100PM","555"
"43233810","NFL MASSIVE $100 Double Up",2017-09-07,45,"$100.00","Sun 100PM","1666"
"43233809","NFL GIANT $100 Double Up",2017-09-07,15,"$100.00","Sun 100PM","555"
"43233807","NFL MASSIVE $50 Double Up",2017-09-07,100,"$50.00","Sun 100PM","3409"
"43233812","NFL MASSIVE $50 Double Up [20 Entry Max]",2017-09-07,20,"$50.00","Sun 100PM","2272"
"43233047","NFL MASSIVE $10 Double Up",2017-09-07,100,"$10.00","Sun 100PM","11494"
"43233051","NFL GIANT $10 Double Up [20 Entry Max]",2017-09-07,20,"$10.00","Sun 100PM","5747"
"43233044","NFL GIANT $2 Double Up",2017-09-07,20,"$2.00","Sun 100PM","14367"
"43233046","NFL GIANT $2 Double Up",2017-09-07,20,"$2.00","Sun 100PM","28735"
"43232678","NFL $125K Super Booster [Top 125 Win $1,000]",2017-09-07,150,"$27.00","Sun 100PM","5352"
"43232679","NFL BIG $5 Booster [Top 1,000 Win $100]",2017-09-07,150,"$5.00","Sun 100PM","23529"
"43232677","NFL BIG $2 Booster [Top 1,250 Win $20]",2017-09-07,20,"$2.00","Sun 100PM","14705"
"43233819","NFL $20K Double Bubble [$20K Gtd, 40% Win]",2017-09-07,20,"$3.00","Sun 100PM","7843"
"43231807","NFL $50K Goal Line",2017-09-07,20,"$75.00","Sun 100PM","757"
"43231805","NFL $25K Chop Block",2017-09-07,15,"$50.00","Sun 100PM","568"
"43231806","NFL $25K Hail Mary",2017-09-07,70,"$12.00","Sun 100PM","2408"
"43231808","NFL $25K Hitch And Go",2017-09-07,125,"$7.00","Sun 100PM","4201"
"43231804","NFL $50K Safety",2017-09-07,20,"$2.00","Sun 100PM","29411"
"43232620","NFL $5K Mini Hail Mary",2017-09-07,14,"$12.00","Sun 100PM","481"
"43232622","NFL $5K Mini Slant",2017-09-07,19,"$9.00","Sun 100PM","653"
"43232624","NFL $5K Mini Flea Flicker",2017-09-07,35,"$5.00","Sun 100PM","1176"
"43232625","NFL $5K Mini Play-Action",2017-09-07,20,"$3.00","Sun 100PM","1960"
"43801549","NFL $10K Dime Package [Just $0.10!] ",2017-09-07,20,"$0.10","Sun 100PM","117647"
"43548358","NFL Pick'Em $20K Post Pattern",2017-09-07,20,"$8.00","Sun 100PM","2941"
"43548359","NFL Pick'Em $10K Flea Flicker",2017-09-07,70,"$5.00","Sun 100PM","2352"
"43486465","NFL Pick'Em $5 Double Up",2017-09-07,65,"$5.00","Sun 100PM","2298"
"43548342","NFL Pick'Em $5 Double Up",2017-09-07,65,"$5.00","Sun 100PM","2298"
"43548341","NFL Pick'Em $2 Double Up",2017-09-07,20,"$2.00","Sun 100PM","2873"
"43548339","NFL Pick'Em $4K Safety",2017-09-07,20,"$2.00","Sun 100PM","2352"
"43486468","NFL Pick'Em $10K First Down",2017-09-07,20,"$1.00","Sun 100PM","11764"
"43856122","NFL $160K Flea Flicker (Early Only)",2017-09-07,150,"$5.00","Sun 100PM","37647"
"43856117","NFL $50K Bootleg (Early Only)",2017-09-07,50,"$33.00","Sun 100PM","1751"
"43856123","NFL $25K Play-Action [20 Entry Max] (Early Only)",2017-09-07,20,"$3.00","Sun 100PM","9803"
"43953576","NFL Fantasy Football Millionaire SUPERSatellite [60x] (Early Only)",2017-09-07,20,"$1.00","Sun 100PM","1411"
"43856104","NFL $5 Double Up (Early Only)",2017-09-07,50,"$5.00","Sun 100PM","1839"
"43856125","NFL $10K Slant (Early Only)",2017-09-07,35,"$9.00","Sun 100PM","1307"
"43856118","NFL $5K First Down (Early Only)",2017-09-07,20,"$1.00","Sun 100PM","5882"
"43856102","NFL $10 Double Up (Early Only)",2017-09-07,15,"$10.00","Sun 100PM","574"
"43856100","NFL $2 Double Up (Early Only)",2017-09-07,20,"$2.00","Sun 100PM","2873"
"43856098","NFL $3K Safety (Early Only)",2017-09-07,20,"$2.00","Sun 100PM","1764"
"43856107","NFL $2.5K Quarter Jukebox [Just $0.25!] (Early Only)",2017-09-07,20,"$0.25","Sun 100PM","11764"
"44107692","NFL Pick'Em $15K Front Four [20 Entry Max] (Early Only)",2017-09-07,20,"$4.00","Sun 100PM","4411"
"44107693","NFL Pick'Em $10K Shovel Pass (Early Only)",2017-09-07,17,"$20.00","Sun 100PM","578"
"44107682","NFL Pick'Em $1K First Down (Early Only)",2017-09-07,20,"$1.00","Sun 100PM","1176"
"44107685","NFL Pick'Em $500 Quarter Jukebox [Just $0.25!] (Early Only)",2017-09-07,20,"$0.25","Sun 100PM","2352"
"43856527","NFL $250K Afternoon Clash [$30K to 1st] (Afternoon Only)",2017-09-07,150,"$5.00","Sun 405PM","58823"
"43856522","NFL $75K Bootleg (Afternoon Only)",2017-09-07,75,"$33.00","Sun 405PM","2627"
"43856528","NFL $20K Play-Action [20 Entry Max] (Afternoon Only)",2017-09-07,20,"$3.00","Sun 405PM","7843"
"43856724","NFL $10K First Down (Afternoon Only)",2017-09-07,20,"$1.00","Sun 405PM","11764"
"43953591","NFL Fantasy Football Millionaire SUPERSatellite [60x] (Afternoon Only)",2017-09-07,20,"$1.00","Sun 405PM","1411"
"43856511","NFL $5 Double Up (Afternoon Only)",2017-09-07,30,"$5.00","Sun 405PM","1149"
"43856510","NFL $5K Safety (Afternoon Only)",2017-09-07,20,"$2.00","Sun 405PM","2941"
"43856529","NFL $7K Quarter Jukebox (Afternoon Only)",2017-09-07,20,"$0.25","Sun 405PM","32941"
"44107965","NFL Pick'Em $10K Play-Action (Afternoon Only)",2017-09-07,20,"$3.00","Sun 405PM","3921"
"44107963","NFL Pick'Em $1K First Down (Afternoon Only)",2017-09-07,20,"$1.00","Sun 405PM","1176"
"44107964","NFL Pick'Em $500 Quarter Jukebox [Just $0.25!] (Afternoon Only)",2017-09-07,20,"$0.25","Sun 405PM","2352"
"43856875","NFL $50K Front Four [20 Entry Max] (Afternoon Turbo)",2017-09-07,20,"$4.00","Sun 425PM","14705"
"43856876","NFL $15K Bootleg (Afternoon Turbo)",2017-09-07,15,"$33.00","Sun 425PM","525"
"43856877","NFL $5K First Down (Afternoon Turbo)",2017-09-07,20,"$1.00","Sun 425PM","5882"
"43856871","NFL $5 Double Up (Afternoon Turbo)",2017-09-07,20,"$5.00","Sun 425PM","689"
"43856866","NFL $2 Double Up (Afternoon Turbo)",2017-09-07,15,"$2.00","Sun 425PM","574"
"43856873","NFL $2K Play-Action (Afternoon Turbo)",2017-09-07,20,"$3.00","Sun 425PM","784"
"43856864","NFL $2K Safety (Afternoon Turbo)",2017-09-07,20,"$2.00","Sun 425PM","1176"
"43856868","NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon Turbo)",2017-09-07,20,"$0.25","Sun 425PM","14117"
"44108577","NFL Pick'Em $5K Play-Action (Afternoon Turbo)",2017-09-07,20,"$3.00","Sun 425PM","1960"
"44108571","NFL Pick'Em $250 Quarter Jukebox [Just $0.25!]  (Afternoon Turbo)",2017-09-07,20,"$0.25","Sun 425PM","1176"
"43857281","NFL $50K Flea Flicker (Afternoon)",2017-09-07,150,"$5.00","Sun 405PM","11764"
"43857274","NFL $15K Bootleg (Afternoon)",2017-09-07,15,"$33.00","Sun 405PM","525"
"43857265","NFL $10K Play-Action (Afternoon)",2017-09-07,20,"$3.00","Sun 405PM","3921"
"43857276","NFL $5K First Down (Afternoon)",2017-09-07,20,"$1.00","Sun 405PM","5882"
"43953610","NFL Fantasy Football Millionaire SUPERSatellite [30x] (Afternoon)",2017-09-07,20,"$1.00","Sun 405PM","705"
"43857270","NFL $5 Double Up (Afternoon)",2017-09-07,25,"$5.00","Sun 405PM","919"
"43857263","NFL $2 Double Up (Afternoon)",2017-09-07,15,"$2.00","Sun 405PM","574"
"43857267","NFL $2.5K Safety (Afternoon)",2017-09-07,20,"$2.00","Sun 405PM","1470"
"43857264","NFL $3K Quarter Jukebox [Just $0.25!] (Afternoon)",2017-09-07,20,"$0.25","Sun 405PM","14117"
"44108433","NFL Pick'Em $8K Front Four (Afternoon)",2017-09-07,20,"$4.00","Sun 405PM","2352"
"44108425","NFL Pick'Em $1K First Down (Afternoon)",2017-09-07,20,"$1.00","Sun 405PM","1176"
"44108426","NFL Pick'Em $500 Quarter Jukebox [Just $0.25!] (Afternoon)",2017-09-07,20,"$0.25","Sun 405PM","2352"
"43857541","NFL $30K Play-Action (Sun-Mon)",2017-09-07,20,"$3.00","Sun 100PM","11764"
"43857550","NFL $15K Gridiron (Sun-Mon)",2017-09-07,15,"$27.00","Sun 100PM","642"
"43857533","NFL $1K Safety (Sun-Mon)",2017-09-07,15,"$2.00","Sun 100PM","588"
"43857535","NFL $2K First Down (Sun-Mon)",2017-09-07,20,"$1.00","Sun 100PM","2352"
"43857536","NFL $1K Quarter Jukebox [Just $0.25!]  (Sun-Mon)",2017-09-07,20,"$0.25","Sun 100PM","4705"
"44115259","NFL Pick'Em $10K Play-Action (Sun-Mon)",2017-09-07,20,"$3.00","Sun 100PM","3921"
"44115260","NFL Pick'Em $750 First Down (Sun-Mon)",2017-09-07,20,"$1.00","Sun 100PM","882"
"44115258","NFL Pick'Em $250 Quarter Jukebox [Just $0.25!]  (Sun-Mon)",2017-09-07,20,"$0.25","Sun 100PM","1176"
"43857958","NFL $300K Sunday Night Special [$25K to 1st] (Primetime)",2017-09-07,150,"$5.00","Sun 830PM","70588"
"43857947","NFL $100K Bootleg (Primetime)",2017-09-07,100,"$33.00","Sun 830PM","3503"
"43857948","NFL $50K Play-Action [20 Entry Max] (Primetime)",2017-09-07,20,"$3.00","Sun 830PM","19607"
"43857940","NFL $15K Slant (Primetime)",2017-09-07,50,"$9.00","Sun 830PM","1926"
"43954049","NFL $5K King of Primetime [Winner Take All] (Primetime)",2017-09-07,20,"$1.00","Sun 830PM","5882"
"43953681","NFL Fantasy Football Millionaire SUPERSatellite [60x] (Primetime)",2017-09-07,20,"$1.00","Sun 830PM","1411"
"43857949","NFL $10K First Down (Primetime)",2017-09-07,20,"$1.00","Sun 830PM","11764"
"43857936","NFL $5 Double Up (Primetime)",2017-09-07,40,"$5.00","Sun 830PM","1379"
"43857931","NFL $2 Double Up (Primetime)",2017-09-07,20,"$2.00","Sun 830PM","1724"
"43857930","NFL $5K Safety (Primetime)",2017-09-07,20,"$2.00","Sun 830PM","2941"
"43857955","NFL $7K Quarter Jukebox (Primetime)",2017-09-07,20,"$0.25","Sun 830PM","32941"
"44108761","NFL Pick'Em $15K Play-Action [20 Entry Max] (Primetime)",2017-09-07,20,"$3.00","Sun 830PM","5882"
"44108762","NFL Pick'Em $10K Shovel Pass (Primetime)",2017-09-07,17,"$20.00","Sun 830PM","578"
"44108752","NFL Pick'Em $1K First Down (Primetime)",2017-09-07,20,"$1.00","Sun 830PM","1176"
"44108754","NFL Pick'Em $750 Quarter Jukebox [Just $0.25!]  (Primetime)",2017-09-07,20,"$0.25","Sun 830PM","3529"
