"Aaron Judge_NYY","Cody Bellinger_LAD","Corey Seager_LAD","Charlie Blackmon_COL","Nolan Arenado_COL","Gary Sanchez_NYY","Brett Gardner_NYY","Justin Turner_LAD","Mike Trout_LAA","Jose Abreu_CWS","Matt Holliday_NYY","Joc Pederson_LAD","Avisail Garcia_CWS","Cameron Maybin_LAA","Chris Taylor_LAD","Todd Frazier_CWS","Aaron Hicks_NYY","Yasmani Grandal_LAD","Ian Desmond_COL","Didi Gregorius_NYY","Matt Davidson_CWS","Adrian Gonzalez_LAD","Buster Posey_SF","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Eric Young_LAA","Kike Hernandez_LAD","Andrelton Simmons_LAA","Joe Panik_SF","Yasiel Puig_LAD","Mark Reynolds_COL","David Dahl_COL","Yoan Moncada_CWS","Albert Pujols_LAA","Yunel Escobar_LAA","Austin Barnes_LAD","Denard Span_SF","Eduardo Nunez_SF","Brandon Belt_SF","Chris Carter_NYY","Greg Bird_NYY","Martin Maldonado_LAA","Luis Valbuena_LAA","Kole Calhoun_LAA","Peter O'Brien_LAD","Carlos Gonzalez_COL","Trevor Story_COL","Tyler Saladino_CWS","Logan Forsythe_LAD","DJ LeMahieu_COL","Melky Cabrera_CWS","Yolmer Sanchez_CWS","Alen Hanson_CWS","Rob Refsnyder_NYY","Chase Utley_LAD","Franklin Gutierrez_LAD","Jefry Marte_LAA","CJ Cron_LAA","Chase Headley_NYY","Mason Williams_NYY","Tyler Austin_NYY","Trayce Thompson_LAD","Hunter Pence_SF","Gerardo Parra_COL","Danny Espinosa_LAA","Andrew Toles_LAD","Willie Calhoun_LAD","Christian Arroyo_SF","Charlie Tilson_CWS","Adam Engel_CWS","Tim Anderson_CWS","Rob Segedin_LAD","Alex Verdugo_LAD","Nick Hundley_SF","Brandon Crawford_SF","Pat Valaika_COL","Gleyber Torres_NYY","Andre Ethier_LAD","Cliff Pennington_LAA","Gorkys Hernandez_SF","Stephen Cardullo_COL","Raimel Tapia_COL","Kelby Tomlinson_SF","Austin Slater_SF","Scott Van Slyke_LAD","Ben Revere_LAA","David Fletcher_LAA","Dustin Garneau_COL","Austin Romine_NYY","Leury Garcia_CWS","Ronald Torreyes_NYY","Jacob May_CWS","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Tom Murphy_COL","Orlando Calixte_SF","Cody Asche_CWS","Willy Garcia_CWS","Shane Robinson_LAA","Aaron Hill_SF","Jarrett Parker_SF","Jordan Patterson_COL","Geovany Soto_CWS","Kyle Higashioka_NYY","Kevan Smith_CWS","Carlos Perez_LAA","Nolan Fontana_LAA","Conor Gillaspie_SF","Alexi Amarista_COL","Tony Wolters_COL","Mac Williamson_SF","Justin Ruggiano_SF","Omar Narvaez_CWS","Mike Freeman_LAD","Michael Morse_SF","Ryan Hanigan_COL","Cristhian Adames_COL","Juan Graterol_LAA","Tim Federowicz_SF","Brett Eibner_LAD","Grant Green_CWS","Zack Collins_CWS","Chris Marrero_SF","Ryder Jones_SF"
22.4409701928697,0,0,0,0,31.4932432432432,15.0196078431373,0,0,0,67.0901639344262,0,0,0,0,0,7.90420819490587,0,0,13.063122923588,0,0,0,19.3888888888889,24.1751412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06862745098039,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02173913043478,0,0.5997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-12.7489177489177,22.0379310344828,0,0,0,0,6.14417989417989,0,0,0,45.5222816399287,0,0,17.1754385964912,0,0,10.7672413793103,0,0,0,14.7820512820513,0,0,0,0,0,0,0,10.6483870967742,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,-0.714285714285714,-2.5,0,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.9562146892655,0,0,88.0010928961749,0,0,27.8541176470588,0,0,0,0,27.4454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,5.79981203007519,10.8571428571429,-25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6944444444444,23.8722786647315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63589743589744,0,0.333333333333333,0,0,0,0,0,15.5384615384615,39.4725274725275,0,0,0,0,44.0444444444444,0,5.22510822510823,0,0,0,0,0,0,0,7.02463054187192,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,83.7243506493507,0,0,0,0,0,0,0,0,0,0,0,-7.54545454545455,0,14.6503246753247,0,0,0,0,0,8.87287414965986,8.29284750337382,0,0,0,0,0,0,3.49130434782609,21.5,12.8163650075415,0,0,0,0,0,0,0,0,0,0,0,0,4.15714285714286,5.45098039215686,0,0,0,0,0,0,10.8765227021041,0,0,0,0,0,0,0,0,0,0,0,0,0,21.280303030303,0,0,0,0,0,0,-1.60833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,-0.805555555555556,0,0,0,0,0,0
0,14.5121951219512,-16.9615384615385,0,0,0,0,19.9873188405797,0,0,0,17.1754385964912,0,0,84.5971014492754,0,0,-11.625,0,0,0,3.66959064327485,0,0,0,0,0,0,0,13.4917417417417,0,0,0,0,0,-9.96190476190476,0,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,-4.5968660968661,0.486111111111111,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0
0,0,0,0,0,0,0,0,0,2.37699564586357,0,0,27.8541176470588,0,0,52.5971348707198,0,0,0,0,4.34423897581792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40058479532164,0,0,2.53490196078431,1.42022792022792,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2142857142857,21.0709219858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351260504201681,0,6.56666666666667,0,0,0,0,0,7.77777777777778,-3.56593406593407,0,0,0,0,14.7083333333333,0,1.49473684210526,0,0,0,0,0,0,0,8.56333333333333,0,0,0,0,0,0,0,0,0,0,0
6.1256038647343,0,0,0,0,18.179435483871,15.8769230769231,0,0,0,7.90420819490587,0,0,0,0,0,69.5884353741497,0,0,-0.720483641536273,0,0,0,0.0428571428571429,10.6766882516189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70944741532977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26248548199768,-15,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3602941176471,0,6.64619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.49390243902439,29.1847058823529,0,0,0,0,0.540998217468806,0,0,0,10.7672413793103,0,0,-11.625,0,0,49.9414141414141,0,0,0,6.75238095238095,0,0,0,0,0,0,0,3.77763605442177,0,0,0,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,15.4061538461538,0,0,0,0,0,-3.02564102564103,-4,0,0,0,0,0,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.78048780487805,21.6650055370986,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3707070707071,0,0,0,0,0,0,0,0,0,0,0,2.55903271692745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60336134453781,2.62684729064039,0,0,8.45718816067653,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0681818181818,0,0,0,0,0,0,0,0,0,0,0,-27.2454545454545,0,0,0,0,0,33.0694444444444,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88888888888889,-5.36050724637681,0,0,0,0,0,13.2678571428571,0,0,0,0,0,0,0,0
0.794172062904718,0,0,0,0,1.8,7.8985200845666,0,0,0,13.063122923588,0,0,0,0,0,-0.720483641536273,0,0,48.5633865248227,0,0,0,-22.8142857142857,10.2797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0133689839572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32361308677098,-48.3333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7761904761905,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,25.4966183574879,0,0,27.4454545454545,0,0,4.34423897581792,0,0,0,0,75.5541165587419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,0,19.5581395348837,8.32166666666667,-18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,25.6089743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.34827586206896,0,-7.33333333333333,0,0,0,0,0,9.83333333333333,24.5681818181818,0,0,0,0,-47.4,0,14.9868421052632,0,0,0,0,0,0,0,5.87878787878788,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,3.24466571834993,0,0,0,0,9.87619047619048,0,0,0,14.7820512820513,0,0,3.66959064327485,0,0,6.75238095238095,0,0,0,17.9737179487179,0,0,0,0,0,0,0,2.06349206349206,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0.278947368421053,0,0,0,0,0,5.13756613756614,15,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6295081967213,0,0,0,0,0,9.18857142857143,0,0,0,0,0,0,0,-0.358823529411765,5.57088989441931,0.962962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9089068825911,0,0,0,0,8.67076923076923,0,0,0,0,0,17.3333333333333,7.83131313131313,0,0,0,0,3.07936507936508,0,0,8.42857142857143,50.7435897435897,0,0,0,0,0,0,0,0,0,0,0,0,-13.3,0,0,0,7.08181818181818,-6.41666666666667,0,0,0,0,0,0,-36.6666666666667,0,0,2,3.16666666666667,0,0,7.75,0,0,0,0,0,0,0,2.8,0
-0.733333333333333,0,0,0,0,-9.85238095238095,-10.14,0,0,0,19.3888888888889,0,0,0,0,0,0.0428571428571429,0,0,-22.8142857142857,0,0,0,42.4465240641711,6.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.61764705882353,0,-4.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5574400723654,0,0,0,0,35.559379217274,4.47311513734658,0,0,0,24.1751412429379,0,0,0,0,0,10.6766882516189,0,0,10.2797101449275,0,0,0,6.34375,48.6270247229327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4341085271318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0471869328494,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.864532019704433,0,4.19318181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-7.54545454545455,0,0,0,0,0,0,0,0,0,0,0,66.7657894736842,0,35.0842105263158,0,0,0,0,0,7.62573099415205,1.15073529411765,0,0,0,0,0,0,-17.0625,0.409090909090909,5,0,0,0,0,0,0,0,0,0,0,0,0,9.5,35.5714285714286,0,0,0,0,0,0,13.1714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02380952380952,0,0,0,0,0,0,-10.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,14.6503246753247,0,0,0,0,0,0,0,0,0,0,0,35.0842105263158,0,41.6388374676046,0,0,0,0,0,5.51923076923077,-4.78374455732946,0,0,0,0,0,0,11.656633547633,7.95798319327731,5.31987577639752,0,0,0,0,0,0,0,0,0,0,0,0,16.08,21.2777777777778,0,0,0,0,0,0,0.836477987421384,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67380952380952,0,0,0,0,0,0,-5.95591397849462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,1.43589743589744,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18857142857143,0,0,0,0,0,48.608878968254,0,0,0,0,0,0,0,9.86730769230769,15.2517647058824,7.63784461152882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7641025641026,0,0,0,0,-9.19666666666667,0,0,0,0,0,-0.346320346320346,-8.47517730496454,0,0,0,0,31.1723646723647,0,0,-9.95,33.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,-11.0666666666667,2.21428571428571,0,0,0,0,0,0,-0.583333333333333,0,0,-0.972222222222222,38.4777777777778,0,0,7.66666666666667,0,0,0,0,0,0,0,-33.4761904761905,0
0,43.3101045296167,17.4925324675325,0,0,0,0,6.26219512195122,0,0,0,10.6483870967742,0,0,13.4917417417417,0,0,3.77763605442177,0,0,0,2.06349206349206,0,0,0,0,0,0,0,64.6147540983606,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,4.35714285714286,0,0,0,0,0,-2.10953058321479,35.0892857142857,0,0,0,0,0,0,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0
0,0,0,20.0381355932203,10.8407103825137,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55903271692745,0,0,0,0,0,0,0,0,0,0,0,74.0276497695853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5325490196078,4.02659574468085,0,0,8.92372881355932,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01538461538462,0,0,0,0,0,0,0,0,0,0,0,14.3782051282051,0,0,0,0,0.1,3.5,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4027777777778,12.0952380952381,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
