"George Springer_HOU","Carlos Correa_HOU","Jose Altuve_HOU","Michael Conforto_NYM","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Kris Bryant_CHC","Domingo Santana_MIL","Travis Shaw_MIL","Carlos Beltran_HOU","Giancarlo Stanton_MIA","Anthony Rizzo_CHC","Ryan Braun_MIL","Eduardo Nunez_SF","Eric Thames_MIL","Justin Bour_MIA","Yoenis Cespedes_NYM","Lucas Duda_NYM","Marcell Ozuna_MIA","Adrian Beltre_TEX","Neil Walker_NYM","Jay Bruce_NYM","Joey Gallo_TEX","Javier Baez_CHC","Shin-Soo Choo_TEX","Nomar Mazara_TEX","Josh Reddick_HOU","Brandon Belt_SF","Buster Posey_SF","Hernan Perez_MIL","Christian Yelich_MIA","Ian Happ_CHC","Denard Span_SF","Brandon Crawford_SF","Carlos Gomez_TEX","Whit Merrifield_KC","Yuli Gurriel_HOU","Dee Gordon_MIA","Kyle Schwarber_CHC","Hunter Pence_SF","Keon Broxton_MIL","David Wright_NYM","Lorenzo Cain_KC","Mike Moustakas_KC","Evan Gattis_HOU","Wilmer Flores_NYM","Alex Bregman_HOU","Willson Contreras_CHC","Jonathan Villar_MIL","Ben Zobrist_CHC","Jesus Aguilar_MIL","Peter O'Brien_TEX","Jorge Bonifacio_KC","Jason Heyward_CHC","JT Realmuto_MIA","Nick Hundley_SF","Nick Franklin_MIL","Jarrett Parker_SF","Joe Panik_SF","Christian Arroyo_SF","Jose Reyes_NYM","Mike Napoli_TEX","Asdrubal Cabrera_NYM","Travis d'Arnaud_NYM","Eric Hosmer_KC","Jorge Soler_KC","Jurickson Profar_TEX","Brian McCann_HOU","Salvador Perez_KC","Derek Fisher_HOU","Albert Almora_CHC","Addison Russell_CHC","Eric Sogard_MIL","Jett Bandy_MIL","Mac Williamson_SF","Miguel Montero_CHC","Martin Prado_MIA","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Kelby Tomlinson_SF","Robinson Chirinos_TEX","Delino DeShields_TEX","TJ Rivera_NYM","Jon Jay_CHC","Jeimer Candelario_CHC","Orlando Arcia_MIL","Curtis Granderson_NYM","Pete Kozma_TEX","Brett Nicholas_TEX","Brandon Nimmo_NYM","Norichika Aoki_HOU","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Aaron Hill_SF","Rougned Odor_TEX","Brandon Moss_KC","Jake Marisnick_HOU","Tommy La Stella_CHC","Gorkys Hernandez_SF","Conor Gillaspie_SF","Brett Phillips_MIL","Orlando Calixte_SF","Juan Lagares_NYM","Jonathan Lucroy_TEX","Jared Hoying_TEX","Ryan Rua_TEX","Gavin Cecchini_NYM","Derek Dietrich_MIA","Justin Ruggiano_SF","Austin Slater_SF","Hanser Alberto_TEX","Matt Reynolds_NYM","Kevin Plawecki_NYM","Ryan O'Hearn_KC","Destin Hood_MIA","Michael Morse_SF","Drew Stubbs_TEX","Terrance Gore_KC","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","JT Riddle_MIA","Tim Federowicz_SF","Rene Rivera_NYM","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","AJ Ellis_MIA","Chris Marrero_SF","Drew Robinson_TEX","Alex Gordon_KC","Raul Mondesi_KC","Mike Aviles_MIA","Eloy Jimenez_CHC","Juan Centeno_HOU","Tony Kemp_HOU","Alcides Escobar_KC","Drew Butera_KC","Miguel Rojas_MIA"
0,0,0,0,0,0,0,0,0,0,77.6470588235294,0,0,0,0,8.70295983086681,0,0,5.39176470588235,0,0,0,0,0,0,0,0,0,0,0,15.2588235294118,0,0,0,0,0,0,-3.95097132284921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31782945736434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89213709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.7857142857143,0,0,0,0,68.6285822021116,0,0,0,0,0,0,0,0,0,0,0,0.684684684684685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14451827242525,0,0,0,0,0,0,0,0,21.9880952380952,0,5.91180654338549,0,0,0,27.9102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.83766233766234,-16.8025362318841,0,0,0,67.4444444444444,0,24.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294117647058824,0,0,0,0,0,0,0,0,0,0,-25.7761904761905,0,0,0,0,0,0,0,-24.9076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2435897435897,0,0,0,16.7857142857143,0,0,0,0,0,0,0,0,13.4683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,45.0152394775036,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14893617021277,1.09343434343434,0,0,0,9.56896551724138,17.9181681681682,0,0,0,0,0,8.50302419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7608695652174,0.329230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-4.05966386554622,18.5519568151147,0,0,0,24.875,0,90.2144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7080459770115,0,0,0,0,0,0,0,0,0,0,3.39365079365079,0,0,0,0,0,0,0,3.84487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97166666666667,0,0,0,21.7142857142857,0,0,0,0,0,0,0,0,4.98974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.70295983086681,0,0,0,0,88.9526570048309,0,0,5.46859903381643,0,0,0,0,0,0,0,0,0,0,0,17.712077294686,0,0,0,0,0,0,21.2200929152149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68825910931174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.123333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2973484848485,0,0,23.6483870967742,-11.2978494623656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8351449275362,0,24.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.048275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.39176470588235,0,0,0,0,5.46859903381643,0,0,76.156023222061,0,0,0,0,0,0,0,0,0,0,0,21.9027576197388,0,0,0,0,0,0,12.3686224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52219873150106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.29768270944741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.8306342780027,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6483870967742,0,0,62.0150829562594,-9.86011904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3498023715415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5774390243902,0,6.70766488413547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.564754856614246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57246376811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.13461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.2978494623656,0,0,-9.86011904761905,84.275641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77439024390244,0,11.1235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.845410628019324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20355731225296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.44666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.2560331825038,0,5.99494949494949,1.74246453900709,0,0,0,0,0,0,0,0,-1.65775401069519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31173864894795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24924585218703,0,0,0,0,0,0,0,0,4.0298719772404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.47394957983193,0,0,0,0,0.684684684684685,0,0,0,0,0,0,0,0,0,0,0,88.5071123755334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5997536945813,0,0,0,0,0,0,0,0,-19.6206896551724,0,-0.239130434782609,0,0,0,-7.17692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4854497354497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.65356151711378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99494949494949,0,63.7854609929078,25.35,0,0,0,0,0,0,0,0,12.3279569892473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4966261808367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91489361702128,0,0,0,0,0,0,0,0,-1.19579831932773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.18825161887142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74246453900709,0,25.35,61.6165780141844,0,0,0,0,0,0,0,0,22.7862903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8162393162393,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14228723404255,0,0,0,0,0,0,0,0,11.2176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.50284495021337,18.0607287449393,-9.44250871080139,0,0,0.0433333333333333,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5940803382664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39130434782609,0,11.7071524966262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.91269841269841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.39540229885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.14893617021277,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3613933236575,0.903100775193798,0,0,0,9.52217741935484,-2.88191632928475,0,0,0,0,0,3.23218390804598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0166512488437,-2.12307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.09343434343434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903100775193798,29.9833487511563,0,0,0,-2.64311594202899,5.05681818181818,0,0,0,0,0,12.2123076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5969512195122,8.67076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.52093596059113,-0.935960591133005,0,0,0,-0.294117647058824,0,37.7080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4964438122333,0,0,0,0,0,0,0,0,0,0,7.7962962962963,0,0,0,0,0,0,0,7.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22380952380952,0,0,0,22.3455882352941,0,0,0,0,0,0,0,0,9.36881720430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.2588235294118,0,0,0,0,17.712077294686,0,0,21.9027576197388,0,0,0,0,0,0,0,0,0,0,0,48.2024673439768,0,0,0,0,0,0,4.76828231292517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47357293868922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79679144385027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
