"Anthony Rizzo_CHC","Kris Bryant_CHC","Ryan Braun_MIL","Kyle Schwarber_CHC","Nelson Cruz_SEA","Robinson Cano_SEA","Jean Segura_SEA","Ben Zobrist_CHC","Eric Thames_MIL","Rougned Odor_TEX","Giancarlo Stanton_MIA","Jonathan Villar_MIL","Shin-Soo Choo_TEX","Kyle Seager_SEA","Adrian Beltre_TEX","Khris Davis_OAK","Javier Baez_CHC","Jonathan Lucroy_TEX","Christian Yelich_MIA","Willson Contreras_CHC","Addison Russell_CHC","Mike Napoli_TEX","Rajai Davis_OAK","Carlos Gomez_TEX","Dee Gordon_MIA","Elvis Andrus_TEX","Keon Broxton_MIL","Trevor Plouffe_OAK","Nomar Mazara_TEX","Mitch Haniger_SEA","Jason Heyward_CHC","Domingo Santana_MIL","Ryon Healy_OAK","Joey Gallo_TEX","Marcus Semien_OAK","Miguel Montero_CHC","Albert Almora_CHC","Delino DeShields_TEX","Danny Valencia_SEA","Travis Shaw_MIL","Hernan Perez_MIL","Jon Jay_CHC","Stephen Vogt_OAK","Yonder Alonso_OAK","Taylor Motter_SEA","Leonys Martin_SEA","Marcell Ozuna_MIA","Orlando Arcia_MIL","Jurickson Profar_TEX","JT Realmuto_MIA","Matt Szczur_CHC","Josh Phegley_OAK","Mark Canha_OAK","Martin Prado_MIA","Jarrod Dyson_SEA","Ian Happ_CHC","Nick Franklin_MIL","Jesus Aguilar_MIL","Tommy La Stella_CHC","Robinson Chirinos_TEX","Mike Zunino_SEA","Ben Gamel_SEA","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Brett Nicholas_TEX","Jed Lowrie_OAK","Justin Bour_MIA","Ryan Rua_TEX","Jake Smolinski_OAK","Derek Dietrich_MIA","Guillermo Heredia_SEA","Manny Pina_MIL","Shawn O'Malley_SEA","Jett Bandy_MIL","Hanser Alberto_TEX","Matt Joyce_OAK","Carlos Ruiz_SEA","Destin Hood_MIA","Adam Rosales_OAK","Tyler Moore_MIA","Ichiro Suzuki_MIA","Adeiny Hechavarria_MIA","Eloy Jimenez_CHC","AJ Ellis_MIA","Chad Pinder_OAK","Drew Robinson_TEX","Jaff Decker_OAK","Mike Freeman_SEA","JT Riddle_MIA","Miguel Rojas_MIA"
0,0,0,0,0,0,0,0,0,0,93.4772727272727,0,0,0,0,0,0,0,-12.1792226063908,0,0,0,0,0,-12.2492152024582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83327716631368,0,0,-22.093610790068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47886326443473,0,0,-7.56988899399612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.3468034298121
0,0,-27.98357238575,0,0,0,0,0,-52.6386422412609,0,0,104.910256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6367147689468,0,0,0,0,-6.75704063005406,0,0,0,0,0,0,0,13.149364109285,0,0,0,0,0,0,0,13.7146863591941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0638023193353,0,7.68947306386364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.479236548335,0,0,70.2909090909091,0,0,0,0,19.0306158738562,0,0,0,-5.81516634508478,0,15.3997359666402,0,-37.0178845468822,0,0,54.1644028221833,0,0,0,0,-25.1483373942046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1724172988416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.71626275537852,-7.13366681213158,-3.71078447391943,0,0,0,0,0,0,10.5549450549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99326402582047,0,0,0,0,0,0,0,0,3.45339475854557,0,0,0,0,0,-4.503310303458,-0.666751218934409,0,0,0,0,0,0,0,0,0.702407992334602,0,0,0,0,0,5.05590542682676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2424242424242,0,0,0,0,0,0,-11.7053863667005,0,0,0,0,22.9637716560081,0,0,0,0,-22.5946658535727,0,-10.5625762857635,0,0,0,0,0,0,0,12.899462112957,2.44310208603404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.3761721883498,0,0,0,0,0,0,0,0,0,27.1179263059582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.403010532044,36.0412537443241,0,9.08774293035576,0,0,0,-3.7725045777037,0,0,0,0,0,0,0,0,22.5,0,0,10.80127297076,43.7468458377217,0,0,0,0,0,0,0,0,0,3.11690780602751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.86786584533235,0,0,19.0306158738562,0,0,0,0,56.4555555555556,0,0,0,2.86959113421619,0,-25.3654632055124,0,38.0790518220441,0,0,-17.7798477634414,0,0,0,0,-0.941843139350989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88343023070186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-12.1792226063908,0,0,0,0,0,0,0,60.3589743589744,0,0,0,0,0,-9.84454310132217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5660621490139,0,0,-21.3416070675081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9898197565253,0,0,30.7595875349373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73703211466349
-6.68268745732337,-19.4828714201159,0,2.95519594503118,0,0,0,-2.79546648262597,0,0,0,0,0,0,0,0,10.80127297076,0,0,41.3611111111111,8.41992860780872,0,0,0,0,0,0,0,0,0,0.197928315522037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60844619361403,65.1153646535714,0,17.441567222984,0,0,0,29.2963738987774,0,0,0,0,0,0,0,0,43.7468458377217,0,0,8.41992860780872,61.3636363636364,0,0,0,0,0,0,0,0,0,6.61168269036046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.04662754786694,0,0,-5.81516634508478,0,0,0,0,2.86959113421619,0,0,0,43.4358974358974,0,-0.190170273273949,0,-6.15975618359336,0,0,-6.65893798112747,0,0,0,0,17.9861516830109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07915724299631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7053863667005,0,0,0,0,0,0,50.9444444444444,0,0,0,0,-6.94609125394962,0,0,0,0,31.9057297523253,0,20.1394518567788,0,0,0,0,0,0,0,-7.45584543545449,12.6803604254157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2609381108689,0,0,0,0,0,0,0,0,0,-33.0014193790033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21.7903141172875,0,0,15.3997359666402,0,0,0,0,-25.3654632055124,0,0,0,-0.190170273273949,0,62.2564102564103,0,15.5498013040934,0,0,50.4754552146265,0,0,0,0,6.23489640257557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5092163113385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-12.2492152024582,0,0,0,0,0,0,0,-9.84454310132217,0,0,0,0,0,27.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2595500602436,0,0,-0.803467935109376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7510055270459,0,0,13.5577721559215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7466433331423
0,0,0,0,0,0,0,0,0,3.36793378831923,0,0,-37.0178845468822,0,0,0,0,38.0790518220441,0,0,0,-6.15975618359336,0,15.5498013040934,0,66.2564102564103,0,0,-0.650602592927835,0,0,0,0,-0.813066441742179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704935891860919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-26.2745691632965,0,0,0,0,0,-25.3320702720864,0,0,15.6367147689468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5666666666667,0,0,0,0,20.621764965859,0,0,0,0,0,0,0,10.0150146371384,0,0,0,0,0,0,0,-21.8227902399507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99419909531318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9637716560081,0,0,0,0,0,0,-6.94609125394962,0,0,0,0,37.6545454545455,0,0,0,0,-23.3539398461155,0,0.279549173883989,0,0,0,0,0,0,0,5.09647240901987,13.2533998371186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12843885227105,0,0,0,0,0,0,0,0,0,-19.0138190260368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36.5910232906182,0,0,54.1644028221833,0,0,0,0,-17.7798477634414,0,0,0,-6.65893798112747,0,50.4754552146265,0,-0.650602592927835,0,0,103.897435897436,0,0,0,0,-13.6355126182823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81812435450804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.86313735872926,0.778471922123809,26.1760621765155,0,0,0,0,0,0,4.99326402582047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.478021978022,0,0,0,0,0,0,0,0,9.69695330631085,0,0,0,0,0,-16.8101675570687,-2.01286580437395,0,0,0,0,0,0,0,0,-6.02067570291003,0,0,0,0,0,5.15123072439927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.4333154042291,12.1806698593567,0,16.374009240486,0,0,0,10.1374727027871,0,0,0,0,0,0,0,0,3.11690780602751,0,0,0.197928315522037,6.61168269036046,0,0,0,0,0,0,0,0,0,15.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.08347110463536,0,0,0,0,0,-6.3897027296185,0,0,-6.75704063005406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.621764965859,0,0,0,0,27.4909090909091,0,0,0,0,0,0,0,18.0760727205258,0,0,0,0,0,0,0,-6.71742101669868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76777288300317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5946658535727,0,0,0,0,0,0,31.9057297523253,0,0,0,0,-23.3539398461155,0,0,0,0,41.1555555555556,0,12.1119556259303,0,0,0,0,0,0,0,4.26536162150622,-9.60851628836545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0217614940621,0,0,0,0,0,0,0,0,0,-34.8685043755105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.42137555151125,0,0,-25.1483373942046,0,0,0,0,-0.941843139350989,0,0,0,17.9861516830109,0,6.23489640257557,0,-0.813066441742179,0,0,-13.6355126182823,0,0,0,0,64.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85430267958724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5625762857635,0,0,0,0,0,0,20.1394518567788,0,0,0,0,0.279549173883989,0,0,0,0,12.1119556259303,0,40.75,0,0,0,0,0,0,0,-16.7793759951089,-4.31907440723617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9449624735974,0,0,0,0,0,0,0,0,0,-22.2348570729558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.38075924202653,-6.19770784521098,-9.88645917434476,0,0,0,0,0,0,3.45339475854557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69695330631085,0,0,0,0,0,0,0,0,10.0897435897436,0,0,0,0,0,19.8385144454055,-1.82554811642683,0,0,0,0,0,0,0,0,0.832197269993861,0,0,0,0,0,3.04205602079533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-14.4008022684281,0,0,0,0,0,4.71094676491185,0,0,13.149364109285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0150146371384,0,0,0,0,18.0760727205258,0,0,0,0,0,0,0,94.974358974359,0,0,0,0,0,0,0,31.2437452982639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6963071451026,0,-7.81430361160962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.899462112957,0,0,0,0,0,0,-7.45584543545449,0,0,0,0,5.09647240901987,0,0,0,0,4.26536162150622,0,-16.7793759951089,0,0,0,0,0,0,0,14.1777777777778,-7.44540193648089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56191988477086,0,0,0,0,0,0,0,0,0,7.9696499759405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44310208603404,0,0,0,0,0,0,12.6803604254157,0,0,0,0,13.2533998371186,0,0,0,0,-9.60851628836545,0,-4.31907440723617,0,0,0,0,0,0,0,-7.44540193648089,45.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2729053682133,0,0,0,0,0,0,0,0,0,22.5456404496098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-11.7887580433319,23.923059475403,0,0,0,0,0,0,0,-4.503310303458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8101675570687,0,0,0,0,0,0,0,0,19.8385144454055,0,0,0,0,0,80.8571428571429,-17.9333333333333,0,0,0,0,0,0,0,0,-2.05530999099433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.8562619882733,15.222484618377,-2.14210677541936,0,0,0,0,0,0,-0.666751218934409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01286580437395,0,0,0,0,0,0,0,0,-1.82554811642683,0,0,0,0,0,-17.9333333333333,25.8727272727273,0,0,0,0,0,0,0,0,9.02975576230411,0,0,0,0,0,1.6122387130779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.83327716631368,0,0,0,0,0,0,0,52.5660621490139,0,0,0,0,0,11.2595500602436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.089743589744,0,0,27.8007252076942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74162709941063,0,0,-0.925376311097663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6931520974311
0,0,-3.27830008924461,0,0,0,0,0,16.1439450356795,0,0,13.7146863591941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8227902399507,0,0,0,0,-6.71742101669868,0,0,0,0,0,0,0,31.2437452982639,0,0,0,0,0,0,0,26.3589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9927177242352,0,-16.3234024167316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.743211406926899,0,0,14.1724172988416,0,0,0,0,5.88343023070186,0,0,0,3.07915724299631,0,-13.5092163113385,0,-0.704935891860919,0,0,2.81812435450804,0,0,0,0,2.85430267958724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-22.093610790068,0,0,0,0,0,0,0,-21.3416070675081,0,0,0,0,0,-0.803467935109376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8007252076942,0,0,59.6555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30968651629157,0,0,-5.00704561031933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9507024254429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
