"Miguel Sano_MIN","Tommy Pham_STL","Brian Dozier_MIN","Paul DeJong_STL","Lorenzo Cain_KC","Melky Cabrera_KC","Dexter Fowler_STL","Ryan Braun_MIL","Yadier Molina_STL","Whit Merrifield_KC","Mike Moustakas_KC","Aledmys Diaz_STL","Luke Voit_STL","Eric Thames_MIL","Alex Mejia_STL","Robbie Grossman_MIN","Travis Shaw_MIL","Brandon Moss_KC","Matt Carpenter_STL","Joe Mauer_MIN","Domingo Santana_MIL","Kennys Vargas_MIN","Orlando Arcia_MIL","Jose Martinez_STL","Eric Hosmer_KC","Hernan Perez_MIL","Jonathan Villar_MIL","Kolten Wong_STL","Jorge Soler_KC","Keon Broxton_MIL","Jesus Aguilar_MIL","Eddie Rosario_MIN","Randal Grichuk_STL","Eduardo Escobar_MIN","Jorge Bonifacio_KC","Cheslor Cuthbert_KC","Stephen Vogt_MIL","Jason Castro_MIN","Paulo Orlando_KC","Billy Burns_KC","Max Kepler_MIN","Byron Buxton_MIN","Salvador Perez_KC","Jedd Gyorko_STL","Harrison Bader_STL","Ehire Adrianza_MIN","Michael Reed_MIL","Alex Gordon_KC","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Greg Garcia_STL","Ryan O'Hearn_KC","Manny Pina_MIL","Ramon Torres_KC","Terrance Gore_KC","Magneuris Sierra_STL","Hunter Dozier_KC","Eric Sogard_MIL","Jorge Polanco_MIN","Jacob Nottingham_MIL","Stephen Piscotty_STL","Carson Kelly_STL","Chris Gimenez_MIN","Jett Bandy_MIL","Corey Ray_MIL","Eric Fryer_STL","Zack Granite_MIN","Drew Butera_KC","Raul Mondesi_KC","Anthony Recker_MIN","Yadiel Rivera_MIL","Daniel Palka_MIN","Alcides Escobar_KC","Lewis Brinson_MIL","Cam Gallagher_KC","Brett Phillips_MIL","Ryan Cordell_MIL"
0,0,0,0,2.31475541299118,-0.533333333333333,0,0,0,2.36466165413534,59.6615384615385,0,0,0,0,0,0,18.3233486943164,0,0,0,0,0,0,11.4258426966292,0,0,0,0.91578947368421,0,0,0,0,0,11.2272727272727,1.94230769230769,0,0,7.25,0,0,0,13.8087962962963,0,0,0,0,17.2596238612989,0,0,0,0,0,4.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2857142857143,-12.8888888888889,0,0,0,-1.33162393162393,0,0,0,0
0,-10.7460317460317,0,-4.64327485380117,0,0,-4.43450980392157,0,1.59724238026125,0,0,52.9759424603175,0,0,0,0,0,0,16.8884711779449,0,0,0,0,13.3479532163743,0,0,0,1.07478991596639,0,0,0,0,11.9736842105263,0,0,0,0,0,0,0,0,0,0,12.2938775510204,0,0,0,0,0,0,-4.81818181818182,0,0,0,0,-0.547619047619048,0,0,0,0,-4.75913621262458,0,0,0,0,-7.88888888888889,0,0,0,0,0,0,0,0,0,0,0
0,22.9340659340659,0,-4.87912087912088,0,0,-4.86666666666667,0,40.1868131868132,0,0,0,67.9714285714286,0,-9.5,0,0,0,13.0378787878788,0,0,0,0,8,0,0,0,21.8333333333333,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,18.4318181818182,0,0,0,0,0,0,-17.9,0,0,0,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19.8947951273533,0,0,0,0,0,79.7288515406162,0,0,18.0812404870624,0,0,0,-1.88269617706237,0,0.159298245614035,0,0,20.7028657616893,1.90705800139762,0,0,-0.0821812596006144,-4.25416666666667,0,0,0,0,0,54.55,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,20.4524312896406,0,0,0,0,14.0741935483871,0,0,0,0,0,1.32698412698413,0,0,0,0,0,0,0,0,0,9.71428571428571,0,-14.3214285714286,0
0,-171,0,19,0,0,0,0,47.5,0,0,0,-9.5,0,180.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.18377976190476,0,9.70769230769231,0,0,0,0,0,0,0,0,0,0,0,0,40.092555331992,0,0,0,12.0328441649196,0,3.69047619047619,0,0,0,0,0,0,0,0,0,-1.55454545454545,0,6.90243902439024,0,0,0,3.6256038647343,0,0,19.2377819548872,4.18588235294118,0,0,0,2.47794117647059,0,0,0,0,0,0,0,0,0,0,0,0,8.99149659863946,0,0,0,-3.33048433048433,0,0,0,-7.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.337209302325581,0,0,0,0,0,18.0812404870624,0,0,72.0426455566905,0,0,0,0.581981981981982,0,1.35648734177215,0,0,-0.798043326345213,-0.38135593220339,0,0,9.70817307692308,21.7962962962963,0,0,0,0,0,-25.2,0,0,0,0,0,0,0,0,0,0,0,22.75,0,0,0,14.9609929078014,0,0,0,0,9.45299145299145,0,0,0,0,0,-11.8890756302521,0,0,0,0,0,0,0,0,0,25.1777777777778,0,-45.5476190476191,0
0,0,0,0,6.17814207650273,1.25,0,0,0,1.55529411764706,18.3233486943164,0,0,0,0,0,0,53.5714285714286,0,0,0,0,0,0,4.30798771121352,0,0,0,11.8,0,0,0,0,0,4.42653276955603,0,0,0,7.05357142857143,0,0,0,15.3577922077922,0,0,0,0,6.32485875706215,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34545454545455,-9.11111111111111,0,0,0,-0.140873015873016,0,0,0,0
0,7.54204124801692,0,8.79323671497585,0,0,-5.92404371584699,0,5.1109022556391,0,0,16.8884711779449,13.0378787878788,0,0,0,0,0,42.9216923796166,0,0,0,0,7.44301994301994,0,0,0,2.70705882352941,0,0,0,0,3.81245791245791,0,0,0,0,0,0,0,0,0,0,5.07945945945946,14.0666666666667,0,0,0,0,0,9.73563218390805,0,0,0,0,-15.3727272727273,0,0,0,0,-2.28831168831169,0,0,0,0,-13.9065934065934,0,0,0,0,0,0,0,0,0,0,0
17.7926277702397,0,8.0884484228474,0,0,0,0,0,0,0,0,0,0,0,0,12.0328441649196,0,0,0,36.501025290499,0,-4.71833333333333,0,0,0,0,0,0,0,0,0,5.41344246031746,0,-1.65656565656566,0,0,0,4.88757062146893,0,0,16.4266900790167,4.35876623376623,0,0,0,3.52747252747253,0,0,0,0,0,0,0,0,0,0,0,0,4.93287373004354,0,0,0,4.25490196078431,0,0,0,6.46212121212121,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13.7768549280177,0,0,0,0,0,-1.88269617706237,0,0,0.581981981981982,0,0,0,54.9642946317104,0,-1.41025641025641,0,0,-1.36748120300752,4.177089421391,0,0,-2.03495311167945,11.5957661290323,0,0,0,0,0,-53.4,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,5.67142857142857,0,0,0,0,8.83333333333333,0,0,0,0,0,-3.08487394957983,0,0,0,0,0,0,0,0,0,3.66666666666667,0,-9,0
4.95935960591133,0,8.42610837438424,0,0,0,0,0,0,0,0,0,0,0,0,3.69047619047619,0,0,0,-4.71833333333333,0,50.8100840336134,0,0,0,0,0,0,0,0,0,27.4074074074074,0,22.6166666666667,0,0,0,3.56666666666667,0,0,13.0092307692308,9.21305418719212,0,0,0,-12.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,1.72727272727273,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.08510638297872,0,0,0,0,0,0.159298245614035,0,0,1.35648734177215,0,0,0,-1.41025641025641,0,38.5659186535764,0,0,6.17592051431911,-0.868723532970357,0,0,6.52898550724638,-3.42137096774194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,4.10875420875421,0,0,0,0,-12.2275862068966,0,0,0,0,0,7.53787878787879,0,0,0,0,0,0,0,0,0,14.4,0,-6.79166666666667,0
0,4.63333333333333,0,13.4842105263158,0,0,2.17916666666667,0,10.3923076923077,0,0,13.3479532163743,8,0,0,0,0,0,7.44301994301994,0,0,0,0,45.7575757575758,0,0,0,12.5824175824176,0,0,0,0,0.476190476190476,0,0,0,0,0,0,0,0,0,0,8.54,0,0,0,0,0,0,28.2564102564103,0,0,0,0,0,0,0,0,0,-10.1894736842105,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.68353863381859,84.8,0,0,0,15.6609294320138,11.4258426966292,0,0,0,0,0,0,4.30798771121352,0,0,0,0,0,0,60.0905050505051,0,0,0,9.67193675889328,0,0,0,0,0,4.21708523592085,3.37857142857143,0,0,0.718181818181818,0,0,0,8.44369538077403,0,0,0,0,10.8486891385768,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1515151515152,0.777777777777778,0,0,0,15.0117171717172,0,0,0,0
0,0,0,0,0,0,0,0.430769230769231,0,0,0,0,0,20.7028657616893,0,0,-0.798043326345213,0,0,0,-1.36748120300752,0,6.17592051431911,0,0,58.3324808184143,10.7075757575758,0,0,3.87755102040816,28.0851449275362,0,0,0,0,0,-66.5,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,0,0,21.2162162162162,0,0,0,0,2.800395256917,0,0,0,0,0,3.96551724137931,0,0,0,0,0,0,0,0,0,-10.6190476190476,0,-37,0
0,0,0,0,0,0,0,-8.08036984352774,0,0,0,0,0,1.90705800139762,0,0,-0.38135593220339,0,0,0,4.177089421391,0,-0.868723532970357,0,0,10.7075757575758,60.1462063086104,0,0,9.9030612244898,7.01082251082251,0,0,0,0,0,-8.46666666666667,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,25.1840336134454,0,0,0,0,-19.8194444444444,0,0,0,0,0,7.40079365079365,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0.8,0
0,7.41397849462366,0,1.76190476190476,0,0,5.37387387387387,0,12.2898550724638,0,0,1.07478991596639,21.8333333333333,0,0,0,0,0,2.70705882352941,0,0,0,0,12.5824175824176,0,0,0,27.1220779220779,0,0,0,0,3.70914634146341,0,0,0,0,0,0,0,0,0,0,5.69822812846069,22.1,0,0,0,0,0,0.528571428571429,0,0,0,0,5.75,0,0,0,0,-5.16666666666667,0,0,0,0,12.7083333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.55,0,0,0,0,2.12857142857143,0.91578947368421,0,0,0,0,0,0,11.8,0,0,0,0,0,0,9.67193675889328,0,0,0,22.2924901185771,0,0,0,0,0,-6.53333333333333,-2.5,0,0,0,0,0,0,4.46666666666667,0,0,0,0,-0.470588235294118,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,0,0,0,0,8.68577075098814,0,0,0,0
0,0,0,0,0,0,0,-9.92602495543672,0,0,0,0,0,-0.0821812596006144,0,0,9.70817307692308,0,0,0,-2.03495311167945,0,6.52898550724638,0,0,3.87755102040816,9.9030612244898,0,0,69.4203691045796,2.28306878306878,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71585365853659,0,0,0,0,-16.8219373219373,0,0,0,0,0,-16.8185483870968,0,0,0,0,0,0,0,0,0,3.35,0,0,0
0,0,0,0,0,0,0,41.7272727272727,0,0,0,0,0,-4.25416666666667,0,0,21.7962962962963,0,0,0,11.5957661290323,0,-3.42137096774194,0,0,28.0851449275362,7.01082251082251,0,0,2.28306878306878,90.0168067226891,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5177865612648,0,0,0,0,33.5641025641026,0,0,0,0,0,-16.3777777777778,0,0,0,0,0,0,0,0,0,-60.8333333333333,0,3.5,0
-5.8574168797954,0,11.2941649899396,0,0,0,0,0,0,0,0,0,0,0,0,-1.55454545454545,0,0,0,5.41344246031746,0,27.4074074074074,0,0,0,0,0,0,0,0,0,68.7848101265823,0,4.9265306122449,0,0,0,22.2866541353383,0,0,16.1490384615385,1.65194235588972,0,0,0,-0.595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,4.77089421390999,0,0,0,-3.71014492753623,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0
0,-2.81996434937611,0,6.31620553359684,0,0,-4.02857142857143,0,-1.3987012987013,0,0,11.9736842105263,-10,0,47.5,0,0,0,3.81245791245791,0,0,0,0,0.476190476190476,0,0,0,3.70914634146341,0,0,0,0,59.4303075396825,0,0,0,0,0,0,0,0,0,0,-2.58078231292517,22.8666666666667,0,0,0,0,0,-9.46578947368421,0,0,0,0,-19.1666666666667,0,0,0,0,3.74955436720143,0,0,0,0,-9.63333333333333,0,0,0,0,0,0,0,0,0,0,0
12.6960034013605,0,4.39372549019608,0,0,0,0,0,0,0,0,0,0,0,0,6.90243902439024,0,0,0,-1.65656565656566,0,22.6166666666667,0,0,0,0,0,0,0,0,0,4.9265306122449,0,45.7581920903955,0,0,0,3.96341463414634,0,0,14.4990338164251,11.5669988925803,0,0,0,13.1410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0.329878048780488,0,0,0,-15.7186147186147,0,0,0,-5.90277777777778,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-5.31913959613696,29.1666666666667,0,0,0,1.51960784313725,11.2272727272727,0,0,0,0,0,0,4.42653276955603,0,0,0,0,0,0,4.21708523592085,0,0,0,-6.53333333333333,0,0,0,0,0,36.3866057838661,-8.38461538461539,0,0,0,0,0,0,-0.498317307692308,0,0,0,0,-4.04531490015361,0,0,0,0,0,-1.03571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95833333333333,0,0,0,0,-0.3970700152207,0,0,0,0
0,0,0,0,6.71929824561404,0,0,0,0,6.125,1.94230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37857142857143,0,0,0,-2.5,0,0,0,0,0,-8.38461538461539,28.847619047619,0,0,-36.8333333333333,0,0,0,11.3921568627451,0,0,0,0,11.4080882352941,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.13333333333333,0,0,0,0,4.42619047619048,0,0,0,0
0,0,0,0,0,0,0,8,0,0,0,0,0,54.55,0,0,-25.2,0,0,0,-53.4,0,1,0,0,-66.5,-8.46666666666667,0,0,7.5,-75,0,0,0,0,0,125.066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0
2.06110102843315,0,6.5134849286092,0,0,0,0,0,0,0,0,0,0,0,0,3.6256038647343,0,0,0,4.88757062146893,0,3.56666666666667,0,0,0,0,0,0,0,0,0,22.2866541353383,0,3.96341463414634,0,0,0,32.1994572591587,0,0,6.85677966101695,3.29166666666667,0,0,0,-3.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,1.04057971014493,0,0,0,-23.3333333333333,0,0,0,5.31818181818182,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.354545454545455,0,0,0,0,0,7.25,0,0,0,0,0,0,7.05357142857143,0,0,0,0,0,0,0.718181818181818,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,17.4181818181818,0,0,0,11.5545454545455,0,0,0,0,-1.19090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267857142857143,0,0,0,0.854545454545454,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.6871270247229,0,17.887323943662,0,0,0,0,0,0,0,0,0,0,0,0,19.2377819548872,0,0,0,16.4266900790167,0,13.0092307692308,0,0,0,0,0,0,0,0,0,16.1490384615385,0,14.4990338164251,0,0,0,6.85677966101695,0,0,53.1884493670886,4.73563218390805,0,0,0,5.08088235294118,0,0,0,0,0,0,0,0,0,0,0,0,10.8463399879008,0,0,0,11.2190476190476,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0
10.5510912698413,0,5.05952380952381,0,0,0,0,0,0,0,0,0,0,0,0,4.18588235294118,0,0,0,4.35876623376623,0,9.21305418719212,0,0,0,0,0,0,0,0,0,1.65194235588972,0,11.5669988925803,0,0,0,3.29166666666667,0,0,4.73563218390805,41.907847082495,0,0,0,4.08181818181818,0,0,0,0,0,0,0,0,0,0,0,0,2.62406015037594,0,0,0,-1.52833333333333,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.4329056402032,6.45,0,0,0,1.88648648648649,13.8087962962963,0,0,0,0,0,0,15.3577922077922,0,0,0,0,0,0,8.44369538077403,0,0,0,4.46666666666667,0,0,0,0,0,-0.498317307692308,11.3921568627451,0,0,11.5545454545455,0,0,0,50.9477411477411,0,0,0,0,9.77807889190003,0,0,0,0,0,20.0075757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03205128205128,11,0,0,0,2.87484737484737,0,0,0,0
0,21.5350649350649,0,7.87012195121951,0,0,-1.8030303030303,0,2.05403348554034,0,0,12.2938775510204,18.4318181818182,0,-19,0,0,0,5.07945945945946,0,0,0,0,8.54,0,0,0,5.69822812846069,0,0,0,0,-2.58078231292517,0,0,0,0,0,0,0,0,0,0,53.1111111111111,6.58333333333333,0,0,0,0,0,10.1895424836601,0,0,0,0,0.291666666666667,0,0,0,0,5.53767730496454,0,0,0,0,6.15277777777778,0,0,0,0,0,0,0,0,0,0,0
0,24.75,0,22.2,0,0,0,0,18.55,0,0,0,0,0,0,0,0,0,14.0666666666667,0,0,0,0,0,0,0,0,22.1,0,0,0,0,22.8666666666667,0,0,0,0,0,0,0,0,0,0,6.58333333333333,25.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2083333333333,0,-0.522058823529412,0,0,0,0,0,0,0,0,0,0,0,0,2.47794117647059,0,0,0,3.52747252747253,0,-12.2777777777778,0,0,0,0,0,0,0,0,0,-0.595238095238095,0,13.1410256410256,0,0,0,-3.59090909090909,0,0,5.08088235294118,4.08181818181818,0,0,0,31.8184210526316,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0.972222222222222,0,0,0,-7.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.81395348837209,-21.5,0,0,0,12.22,17.2596238612989,0,0,0,0,0,0,6.32485875706215,0,0,0,0,0,0,10.8486891385768,0,0,0,-0.470588235294118,0,0,0,0,0,-4.04531490015361,11.4080882352941,0,0,-1.19090909090909,0,0,0,9.77807889190003,0,0,0,0,29.2964590964591,0,0,0,0,0,-12.9111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0915032679739,4,0,0,0,9.75140415140415,0,0,0,0
0,0,0,0,0,0,0,-12.0833333333333,0,0,0,0,0,15.65,0,0,22.75,0,0,0,-38.5,0,-3.16666666666667,0,0,-10.8333333333333,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.21376811594203,0,7.575,0,0,12.1307189542484,0,4.16190476190476,0,0,-4.81818181818182,-17.9,0,0,0,0,0,9.73563218390805,0,0,0,0,28.2564102564103,0,0,0,0.528571428571429,0,0,0,0,-9.46578947368421,0,0,0,0,0,0,0,0,0,0,10.1895424836601,0,0,0,0,0,0,30.3699596774194,0,0,0,0,-16,0,0,0,0,-9.05263157894737,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.9677419354839,0,0,0,0,0,20.4524312896406,0,0,14.9609929078014,0,0,0,5.67142857142857,0,4.10875420875421,0,0,21.2162162162162,25.1840336134454,0,0,4.71585365853659,22.5177865612648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,48.6246218995765,0,0,0,0,3.75541125541126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21428571428571,0,-11.4,0
